datetime,conductivity,temp,conductivity_cor,salinity,salinity_cor
2021-06-10T09:45:00Z,28056,13.35,35791.75121979658,22.801196154478188,29.841273575546307
2021-06-10T10:00:00Z,28080.9,13.47,35824.249457921505,22.752018525947083,29.777595838148383
2021-06-10T10:15:00Z,28044.9,13.38,35777.26405340354,22.77339976861184,29.80441589595213
2021-06-10T10:30:00Z,28080.9,13.38,35824.249457921505,22.805569670696176,29.84787036331146
2021-06-10T10:45:00Z,28080.9,13.4,35824.249457921505,22.79365189070466,29.832230770470947
2021-06-10T11:00:00Z,28100.3,13.44,35849.569370356185,22.78715729467039,29.824374532532676
2021-06-10T11:15:00Z,28128.1,13.5,35885.85254384506,22.776266747654276,29.81103567123447
2021-06-10T11:30:00Z,28147.6,13.52,35911.30297129229,22.781754287404908,29.818905077243553
2021-06-10T11:45:00Z,28172.7,13.6,35944.06223944232,22.75660840129857,29.786760206870806
2021-06-10T12:00:00Z,28203.5,13.63,35984.26086330769,22.766194755521788,29.80039207541511
2021-06-10T12:15:00Z,28223.1,13.7,36009.841805767464,22.74214242558338,29.76948921940128
2021-06-10T12:30:00Z,28285,13.8,36090.63059853586,22.73787487201161,29.765985818762232
2021-06-10T12:45:00Z,28424,14.04,36272.04646598023,22.71912648422108,29.746050416097
2021-06-10T13:00:00Z,29206.9,15.98,37293.84849923344,22.279989283851265,29.194435729803697
2021-06-10T13:15:00Z,29390.5,16.45,37533.47406227506,22.172149847277026,29.058336171066642
2021-06-10T13:30:00Z,29570.4,16.89,37768.27056985234,22.079115509514715,28.941460266708763
2021-06-10T13:45:00Z,29822.8,17.53,38097.6904615283,21.938288648154348,28.763739058107042
2021-06-10T14:00:00Z,30142,18.26,38514.2943815876,21.805722128358152,28.598558350188547
2021-06-10T14:15:00Z,30335.9,18.74,38767.362990921865,21.70727427600317,28.4744796963058
2021-06-10T14:30:00Z,30515.9,19.08,39002.290013511694,21.67170679780885,28.43266666181492
2021-06-10T14:45:00Z,30647.3,19.36,39173.786740002266,21.62943109027044,28.380620481532237
2021-06-10T15:00:00Z,30616.9,19.39,39134.1101761871,21.59034888611076,28.32833731501243
2021-06-10T15:15:00Z,30448.9,18.9,38914.84495510326,21.712750117828392,28.484836922419905
2021-06-10T15:30:00Z,30442.3,18.96,38906.23096427496,21.676341698718527,28.43673105687366
2021-06-10T15:45:00Z,30586.5,19.32,39094.433612371926,21.602739973495225,28.343818840294354
2021-06-10T16:00:00Z,30532.7,19.24,39024.21653562008,21.6020699319964,28.341461648478347
2021-06-10T16:15:00Z,30616.9,19.43,39134.1101761871,21.56979108245963,28.301272944888076
2021-06-10T16:30:00Z,30879.6,19.93,39476.9731141557,21.51714098059505,28.239044397029318
2021-06-10T16:45:00Z,31299.2,20.64,40024.614106815105,21.47819698779083,28.198818609273584
2021-06-10T17:00:00Z,31431.1,20.86,40196.763408368424,21.467476362835086,28.188110820112275
2021-06-10T17:15:00Z,31427.5,20.81,40192.064867916626,21.489801730387565,28.217436856176448
2021-06-10T17:30:00Z,31349,20.73,40089.610583064954,21.47067626350285,28.190203309579548
2021-06-10T17:45:00Z,31324,20.65,40056.98182992748,21.491934317185827,28.217563591959184
2021-06-10T18:00:00Z,31260.2,20.57,39973.71325192064,21.483847375877925,28.205246719246183
2021-06-10T18:15:00Z,31274.4,20.67,39992.246383702724,21.444392269013285,28.153635024244764
2021-06-10T18:30:00Z,31338.3,20.86,40075.645476722115,21.397608767501755,28.093652731055318
2021-06-10T18:45:00Z,31402.5,21.02,40159.43611477915,21.36621733898737,28.053944914220327
2021-06-10T19:00:00Z,31484.9,21.25,40266.98048512028,21.313954286086506,27.987185362930628
2021-06-10T19:15:00Z,31618.6,21.72,40441.479056899494,21.182642565393234,27.81751562702747
2021-06-10T19:30:00Z,31713.2,22.02,40564.946258771706,21.10666164904876,27.719733886506344
2021-06-10T19:45:00Z,31830.6,22.34,40718.17088350529,21.038416599129345,27.632677082298365
2021-06-10T20:00:00Z,31989.7,22.75,40925.8202684722,20.958171118803488,27.53076825060119
2021-06-10T20:15:00Z,31989.7,22.79,40925.8202684722,20.939188172517557,27.505740519324902
2021-06-10T20:30:00Z,32049.4,23.07,41003.737730964494,20.84991940561834,27.3894811677028
2021-06-10T20:45:00Z,32101.8,22.99,41072.12759754064,20.92525595693756,27.490072974731422
2021-06-10T21:00:00Z,32116.8,22.86,41091.70484942313,20.997647150900377,27.58588949740561
2021-06-10T21:15:00Z,31997.2,22.62,40935.60889441344,21.025497078295366,27.619716110776046
2021-06-10T21:30:00Z,31676.7,21.98,40517.30827919099,21.09920893860437,27.709003479174047
2021-06-10T21:45:00Z,31463.4,21.54,40238.919757422045,21.155593030153682,27.777959717456753
2021-06-10T22:00:00Z,31324,21.36,40056.98182992748,21.140009118742178,27.75388851699572
2021-06-10T22:15:00Z,31122.8,20.93,39794.38562467707,21.200876003442673,27.828905871088054
2021-06-10T22:30:00Z,30979.9,20.59,39607.879671743256,21.26165275010262,27.905234518364058
2021-06-10T22:45:00Z,30776.7,19.95,39342.673166241846,21.42800407370387,28.118913529798117
2021-06-10T23:00:00Z,29947.6,17.7,38260.573197190584,21.94793856957783,28.78007180808039
2021-06-10T23:15:00Z,29040.9,15.31,37077.1935784006,22.518016537694123,29.502024761142685
2021-06-10T23:30:00Z,28698,14.71,36629.65760036697,22.567840084751047,29.556438221779477
2021-06-10T23:45:00Z,28550.1,14.59,36436.62589680566,22.508944486699615,29.474254676866668
2021-06-11T00:00:00Z,28438.2,14.35,36290.57959776232,22.55049337009336,29.525119982122895
2021-06-11T00:15:00Z,28375.6,14.12,36208.87719990607,22.62969834207073,29.62702336307893
2021-06-11T00:30:00Z,28287.8,13.9,36094.285018887254,22.68142473817638,29.69198003400157
2021-06-11T00:45:00Z,28214.7,13.72,35998.878544713276,22.722872685928394,29.74391154567367
2021-06-11T01:00:00Z,28150.4,13.51,35914.95739164369,22.7901921134888,29.830074863656368
2021-06-11T01:15:00Z,28114.2,13.4,35867.71095710062,22.823398209833652,29.872412537891485
2021-06-11T01:30:00Z,28069.8,13.25,35809.76229152847,22.87332667221773,29.936404012221356
2021-06-11T01:45:00Z,28042.1,13.19,35773.60963305214,22.884444790580552,29.950034992081314
2021-06-11T02:00:00Z,28033.8,13.18,35762.7768870105,22.882990889640006,29.947839435019553
2021-06-11T02:15:00Z,28011.8,13.14,35734.06358424952,22.887233404514536,29.95264295916919
2021-06-11T02:30:00Z,27998,13.11,35716.052512517635,22.89284504781549,29.95952670919097
2021-06-11T02:45:00Z,27976,13.01,35687.339209756654,22.93322614720944,30.011745283209716
2021-06-11T03:00:00Z,27904.7,12.86,35594.28200580857,22.95940688321311,30.04359894633599
2021-06-11T03:15:00Z,27842.1,12.75,35512.57960795233,22.969298492949953,30.054371911412435
2021-06-11T03:30:00Z,27823.1,12.62,35487.78175556785,23.03105107434382,30.134709089915926
2021-06-11T03:45:00Z,27777,12.57,35427.614334782345,23.019514525971193,30.11793914798318
2021-06-11T04:00:00Z,27787.8,12.58,35441.70995613773,23.023265140121204,30.123242761921993
2021-06-11T04:15:00Z,27787.8,12.55,35441.70995613773,23.04156281772214,30.147244787813797
2021-06-11T04:30:00Z,27763.5,12.47,35409.99480808811,23.068256189011834,30.18139382328433
2021-06-11T04:45:00Z,27728.5,12.39,35364.314553695636,23.085223172681367,30.20239839713762
2021-06-11T05:00:00Z,27723.1,12.34,35357.26674301794,23.110954848413318,30.23595561440169
2021-06-11T05:15:00Z,27664,12.23,35280.13237060095,23.124321286072142,30.251362702276886
2021-06-11T05:30:00Z,27664,12.23,35280.13237060095,23.124321286072142,30.251362702276886
2021-06-11T05:45:00Z,27669.4,12.23,35287.18018127864,23.129287125079525,30.258070050064045
2021-06-11T06:00:00Z,27664,12.23,35280.13237060095,23.124321286072142,30.251362702276886
2021-06-11T06:15:00Z,27658.7,12.25,35273.215074935804,23.107142551609822,30.228641687974196
2021-06-11T06:30:00Z,27653.3,12.19,35266.16726425811,23.139118135057206,30.270383153253793
2021-06-11T06:45:00Z,27648,12.18,35259.249968592965,23.14040372174634,30.271877927107738
2021-06-11T07:00:00Z,27645.3,12.15,35255.726063254115,23.15642449130999,30.29279146341487
2021-06-11T07:15:00Z,27634.6,12.13,35241.760956911276,23.158910656577266,30.29566520621339
2021-06-11T07:30:00Z,27624,12.13,35227.926365580985,23.14913846125661,30.282466031731424
2021-06-11T07:45:00Z,27640,12.1,35248.80876758898,23.182431591997776,30.326707638202635
2021-06-11T08:00:00Z,27605.3,12.1,35203.52005823416,23.15041672428448,30.283465507704612
2021-06-11T08:15:00Z,27600,12.1,35196.60276256901,23.145527309064114,30.276861548763318
2021-06-11T08:30:00Z,27608,12.11,35207.043963573,23.1467320655886,30.278731191372696
2021-06-11T08:45:00Z,27605.3,12.11,35203.52005823416,23.144241852650207,30.27536774589945
2021-06-11T09:00:00Z,27613.3,12.13,35213.961259238145,23.13927457338896,30.2691431387357
2021-06-11T09:15:00Z,27634.6,12.14,35241.760956911276,23.15273645794983,30.287567961279425
2021-06-11T09:30:00Z,27624,12.15,35227.926365580985,23.136797945327444,30.26628215623589
2021-06-11T09:45:00Z,27653.3,12.19,35266.16726425811,23.139118135057206,30.270383153253793
2021-06-11T10:00:00Z,27677.4,12.25,35297.62138228264,23.12432996832872,30.251856602325937
2021-06-11T10:15:00Z,27712.3,12.3,35343.171121662555,23.125628667818667,30.254814636781067
