Date,Time,Abs Pres (kPa) c:1 2
08/07/21,16:45:00,126.217
08/07/21,17:00:00,127.393
08/07/21,17:15:00,128.385
08/07/21,17:30:00,129.310
08/07/21,17:45:00,129.907
08/07/21,18:00:00,130.405
08/07/21,18:15:00,130.807
08/07/21,18:30:00,131.116
08/07/21,18:45:00,131.394
08/07/21,19:00:00,131.579
08/07/21,19:15:00,131.780
08/07/21,19:30:00,131.857
08/07/21,19:45:00,131.857
08/07/21,20:00:00,131.734
08/07/21,20:15:00,131.347
08/07/21,20:30:00,130.884
08/07/21,20:45:00,130.313
08/07/21,21:00:00,129.695
08/07/21,21:15:00,129.202
08/07/21,21:30:00,128.662
08/07/21,21:45:00,128.092
08/07/21,22:00:00,127.696
08/07/21,22:15:00,127.404
08/07/21,22:30:00,127.050
08/07/21,22:45:00,126.823
08/07/21,23:00:00,126.623
08/07/21,23:15:00,126.381
08/07/21,23:30:00,126.320
08/07/21,23:45:00,126.351
08/08/21,00:00:00,126.305
08/08/21,00:15:00,126.551
08/08/21,00:30:00,126.705
08/08/21,00:45:00,126.966
08/08/21,01:00:00,127.202
08/08/21,01:15:00,127.402
08/08/21,01:30:00,127.587
08/08/21,01:45:00,127.787
08/08/21,02:00:00,127.802
08/08/21,02:15:00,128.002
08/08/21,02:30:00,128.249
08/08/21,02:45:00,128.465
08/08/21,03:00:00,128.835
08/08/21,03:15:00,129.128
08/08/21,03:30:00,129.328
08/08/21,03:45:00,129.467
08/08/21,04:00:00,129.251
08/08/21,04:15:00,129.112
08/08/21,04:30:00,128.835
08/08/21,04:45:00,128.392
08/08/21,05:00:00,128.053
08/08/21,05:15:00,127.622
08/08/21,05:30:00,127.145
08/08/21,05:45:00,126.667
08/08/21,06:00:00,125.960
08/08/21,06:15:00,125.222
08/08/21,06:30:00,124.265
08/08/21,06:45:00,123.159
08/08/21,07:00:00,121.891
08/08/21,07:15:00,120.578
08/08/21,07:30:00,119.216
08/08/21,07:45:00,117.982
08/08/21,08:00:00,116.653
08/08/21,08:15:00,115.348
08/08/21,08:30:00,114.132
08/08/21,08:45:00,112.963
08/08/21,09:00:00,111.795
08/08/21,09:15:00,110.692
08/08/21,09:30:00,109.591
08/08/21,09:45:00,108.574
08/08/21,10:00:00,107.589
08/08/21,10:15:00,106.699
08/08/21,10:30:00,105.927
08/08/21,10:45:00,105.243
08/08/21,11:00:00,104.653
08/08/21,11:15:00,104.155
08/08/21,11:30:00,103.717
08/08/21,11:45:00,103.418
08/08/21,12:00:00,103.195
08/08/21,12:15:00,103.093
08/08/21,12:30:00,103.238
08/08/21,12:45:00,103.490
08/08/21,13:00:00,103.874
08/08/21,13:15:00,104.470
08/08/21,13:30:00,105.444
08/08/21,13:45:00,106.822
08/08/21,14:00:00,108.262
08/08/21,14:15:00,109.780
08/08/21,14:30:00,111.330
08/08/21,14:45:00,112.792
08/08/21,15:00:00,114.156
08/08/21,15:15:00,115.499
08/08/21,15:30:00,116.890
08/08/21,15:45:00,118.155
08/08/21,16:00:00,119.618
08/08/21,16:15:00,120.857
08/08/21,16:30:00,122.334
08/08/21,16:45:00,123.835
08/08/21,17:00:00,125.107
08/08/21,17:15:00,126.353
08/08/21,17:30:00,127.558
08/08/21,17:45:00,128.467
08/08/21,18:00:00,129.284
08/08/21,18:15:00,129.993
08/08/21,18:30:00,130.297
08/08/21,18:45:00,130.652
08/08/21,19:00:00,131.100
08/08/21,19:15:00,131.193
08/08/21,19:30:00,131.451
08/08/21,19:45:00,131.605
08/08/21,20:00:00,131.539
08/08/21,20:15:00,131.508
08/08/21,20:30:00,131.168
08/08/21,20:45:00,130.623
08/08/21,21:00:00,130.087
08/08/21,21:15:00,129.439
08/08/21,21:30:00,128.761
08/08/21,21:45:00,128.098
08/08/21,22:00:00,127.575
08/08/21,22:15:00,127.174
08/08/21,22:30:00,126.744
08/08/21,22:45:00,126.405
08/08/21,23:00:00,126.025
08/08/21,23:15:00,125.595
08/08/21,23:30:00,125.164
08/08/21,23:45:00,124.826
08/09/21,00:00:00,124.627
08/09/21,00:15:00,124.473
08/09/21,00:30:00,124.519
08/09/21,00:45:00,124.796
08/09/21,01:00:00,125.087
08/09/21,01:15:00,125.426
08/09/21,01:30:00,125.737
08/09/21,01:45:00,125.922
08/09/21,02:00:00,126.060
08/09/21,02:15:00,126.269
08/09/21,02:30:00,126.412
08/09/21,02:45:00,126.643
08/09/21,03:00:00,127.008
08/09/21,03:15:00,127.501
08/09/21,03:30:00,128.020
08/09/21,03:45:00,128.544
08/09/21,04:00:00,128.918
08/09/21,04:15:00,129.088
08/09/21,04:30:00,129.088
08/09/21,04:45:00,128.934
08/09/21,05:00:00,128.722
08/09/21,05:15:00,128.460
08/09/21,05:30:00,128.229
08/09/21,05:45:00,127.983
08/09/21,06:00:00,127.613
08/09/21,06:15:00,127.213
08/09/21,06:30:00,126.505
08/09/21,06:45:00,125.709
08/09/21,07:00:00,124.745
08/09/21,07:15:00,123.685
08/09/21,07:30:00,122.542
08/09/21,07:45:00,121.374
08/09/21,08:00:00,120.207
08/09/21,08:15:00,119.055
08/09/21,08:30:00,117.810
08/09/21,08:45:00,116.588
08/09/21,09:00:00,115.333
08/09/21,09:15:00,114.037
08/09/21,09:30:00,112.811
08/09/21,09:45:00,111.590
08/09/21,10:00:00,110.389
08/09/21,10:15:00,109.306
08/09/21,10:30:00,108.236
08/09/21,10:45:00,107.258
08/09/21,11:00:00,106.410
08/09/21,11:15:00,105.687
08/09/21,11:30:00,105.088
08/09/21,11:45:00,104.550
08/09/21,12:00:00,104.119
08/09/21,12:15:00,103.739
08/09/21,12:30:00,103.416
08/09/21,12:45:00,103.157
08/09/21,13:00:00,103.018
08/09/21,13:15:00,103.136
08/09/21,13:30:00,103.378
08/09/21,13:45:00,103.853
08/09/21,14:00:00,104.733
08/09/21,14:15:00,106.002
08/09/21,14:30:00,107.481
08/09/21,14:45:00,108.995
08/09/21,15:00:00,110.317
08/09/21,15:15:00,111.809
08/09/21,15:30:00,113.280
08/09/21,15:45:00,114.814
08/09/21,16:00:00,116.312
08/09/21,16:15:00,117.708
08/09/21,16:30:00,119.137
08/09/21,16:45:00,120.462
08/09/21,17:00:00,121.789
08/09/21,17:15:00,123.038
08/09/21,17:30:00,124.315
08/09/21,17:45:00,125.648
08/09/21,18:00:00,126.716
08/09/21,18:15:00,127.719
08/09/21,18:30:00,128.747
08/09/21,18:45:00,129.432
08/09/21,19:00:00,129.982
08/09/21,19:15:00,130.503
08/09/21,19:30:00,130.765
08/09/21,19:45:00,130.935
08/09/21,20:00:00,131.059
08/09/21,20:15:00,131.012
08/09/21,20:30:00,130.827
08/09/21,20:45:00,130.606
08/09/21,21:00:00,130.262
08/09/21,21:15:00,129.799
08/09/21,21:30:00,129.274
08/09/21,21:45:00,128.581
08/09/21,22:00:00,127.980
08/09/21,22:15:00,127.410
08/09/21,22:30:00,126.702
08/09/21,22:45:00,126.117
08/09/21,23:00:00,125.676
08/09/21,23:15:00,125.107
08/09/21,23:30:00,124.600
08/09/21,23:45:00,124.048
08/10/21,00:00:00,123.695
08/10/21,00:15:00,123.418
08/10/21,00:30:00,123.223
08/10/21,00:45:00,123.116
08/10/21,01:00:00,123.177
08/10/21,01:15:00,123.147
08/10/21,01:30:00,123.331
08/10/21,01:45:00,123.453
08/10/21,02:00:00,123.627
08/10/21,02:15:00,123.852
08/10/21,02:30:00,124.102
08/10/21,02:45:00,124.471
08/10/21,03:00:00,124.963
08/10/21,03:15:00,125.393
08/10/21,03:30:00,125.992
08/10/21,03:45:00,126.577
08/10/21,04:00:00,127.136
08/10/21,04:15:00,127.597
08/10/21,04:30:00,128.013
08/10/21,04:45:00,128.275
08/10/21,05:00:00,128.460
08/10/21,05:15:00,128.506
08/10/21,05:30:00,128.429
08/10/21,05:45:00,128.352
08/10/21,06:00:00,128.167
08/10/21,06:15:00,127.890
08/10/21,06:30:00,127.540
08/10/21,06:45:00,127.017
08/10/21,07:00:00,126.432
08/10/21,07:15:00,125.771
08/10/21,07:30:00,125.033
08/10/21,07:45:00,124.208
08/10/21,08:00:00,123.370
08/10/21,08:15:00,122.379
08/10/21,08:30:00,121.329
08/10/21,08:45:00,120.270
08/10/21,09:00:00,118.997
08/10/21,09:15:00,117.766
08/10/21,09:30:00,116.469
08/10/21,09:45:00,115.131
08/10/21,10:00:00,113.854
08/10/21,10:15:00,112.666
08/10/21,10:30:00,111.498
08/10/21,10:45:00,110.376
08/10/21,11:00:00,109.327
08/10/21,11:15:00,108.336
08/10/21,11:30:00,107.467
08/10/21,11:45:00,106.652
08/10/21,12:00:00,106.001
08/10/21,12:15:00,105.417
08/10/21,12:30:00,104.909
08/10/21,12:45:00,104.462
08/10/21,13:00:00,104.105
08/10/21,13:15:00,103.843
08/10/21,13:30:00,103.743
08/10/21,13:45:00,103.916
08/10/21,14:00:00,104.243
08/10/21,14:15:00,104.827
08/10/21,14:30:00,105.784
08/10/21,14:45:00,106.894
08/10/21,15:00:00,108.138
08/10/21,15:15:00,109.471
08/10/21,15:30:00,110.867
08/10/21,15:45:00,112.352
08/10/21,16:00:00,113.759
08/10/21,16:15:00,115.249
08/10/21,16:30:00,116.702
08/10/21,16:45:00,118.017
08/10/21,17:00:00,119.356
08/10/21,17:15:00,120.674
08/10/21,17:30:00,122.074
08/10/21,17:45:00,123.387
08/10/21,18:00:00,124.752
08/10/21,18:15:00,125.973
08/10/21,18:30:00,126.953
08/10/21,18:45:00,128.001
08/10/21,19:00:00,128.859
08/10/21,19:15:00,129.595
08/10/21,19:30:00,130.166
08/10/21,19:45:00,130.629
08/10/21,20:00:00,130.887
08/10/21,20:15:00,131.088
08/10/21,20:30:00,131.037
08/10/21,20:45:00,130.944
08/10/21,21:00:00,130.615
08/10/21,21:15:00,130.287
08/10/21,21:30:00,129.962
08/10/21,21:45:00,129.422
08/10/21,22:00:00,128.847
08/10/21,22:15:00,128.205
08/10/21,22:30:00,127.461
08/10/21,22:45:00,126.768
08/10/21,23:00:00,125.957
08/10/21,23:15:00,125.173
08/10/21,23:30:00,124.482
08/10/21,23:45:00,123.765
08/11/21,00:00:00,123.166
08/11/21,00:15:00,122.599
08/11/21,00:30:00,122.108
08/11/21,00:45:00,121.776
08/11/21,01:00:00,121.482
08/11/21,01:15:00,121.204
08/11/21,01:30:00,121.031
08/11/21,01:45:00,120.966
08/11/21,02:00:00,120.981
08/11/21,02:15:00,121.145
08/11/21,02:30:00,121.405
08/11/21,02:45:00,121.646
08/11/21,03:00:00,121.907
08/11/21,03:15:00,122.290
08/11/21,03:30:00,122.643
08/11/21,03:45:00,123.011
08/11/21,04:00:00,123.517
08/11/21,04:15:00,124.054
08/11/21,04:30:00,124.612
08/11/21,04:45:00,125.224
08/11/21,05:00:00,125.824
08/11/21,05:15:00,126.342
08/11/21,05:30:00,126.707
08/11/21,05:45:00,126.938
08/11/21,06:00:00,127.154
08/11/21,06:15:00,127.231
08/11/21,06:30:00,127.211
08/11/21,06:45:00,127.087
08/11/21,07:00:00,126.892
08/11/21,07:15:00,126.553
08/11/21,07:30:00,126.199
08/11/21,07:45:00,125.692
08/11/21,08:00:00,125.092
08/11/21,08:15:00,124.447
08/11/21,08:30:00,123.756
08/11/21,08:45:00,122.866
08/11/21,09:00:00,121.928
08/11/21,09:15:00,120.969
08/11/21,09:30:00,119.906
08/11/21,09:45:00,118.775
08/11/21,10:00:00,117.610
08/11/21,10:15:00,116.530
08/11/21,10:30:00,115.359
08/11/21,10:45:00,114.212
08/11/21,11:00:00,113.169
08/11/21,11:15:00,112.168
08/11/21,11:30:00,111.206
08/11/21,11:45:00,110.247
08/11/21,12:00:00,109.327
08/11/21,12:15:00,108.461
08/11/21,12:30:00,107.670
08/11/21,12:45:00,106.961
08/11/21,13:00:00,106.419
08/11/21,13:15:00,106.014
08/11/21,13:30:00,105.793
08/11/21,13:45:00,105.797
08/11/21,14:00:00,105.939
08/11/21,14:15:00,106.200
08/11/21,14:30:00,106.612
08/11/21,14:45:00,107.070
08/11/21,15:00:00,107.604
08/11/21,15:15:00,108.321
08/11/21,15:30:00,109.297
08/11/21,15:45:00,110.476
08/11/21,16:00:00,111.954
08/11/21,16:15:00,113.628
08/11/21,16:30:00,115.277
08/11/21,16:45:00,116.748
08/11/21,17:00:00,118.098
08/11/21,17:15:00,119.410
08/11/21,17:30:00,120.512
08/11/21,17:45:00,121.656
08/11/21,18:00:00,122.852
08/11/21,18:15:00,124.069
08/11/21,18:30:00,125.228
08/11/21,18:45:00,126.450
08/11/21,19:00:00,127.622
08/11/21,19:15:00,128.517
08/11/21,19:30:00,129.392
08/11/21,19:45:00,130.163
08/11/21,20:00:00,130.657
08/11/21,20:15:00,131.105
08/11/21,20:30:00,131.202
08/11/21,20:45:00,131.145
08/11/21,21:00:00,131.145
08/11/21,21:15:00,131.006
08/11/21,21:30:00,130.759
08/11/21,21:45:00,130.415
08/11/21,22:00:00,130.095
08/11/21,22:15:00,129.504
08/11/21,22:30:00,128.749
08/11/21,22:45:00,127.901
08/11/21,23:00:00,126.839
08/11/21,23:15:00,125.812
08/11/21,23:30:00,124.844
08/11/21,23:45:00,123.927
08/12/21,00:00:00,123.149
08/12/21,00:15:00,122.421
08/12/21,00:30:00,121.854
08/12/21,00:45:00,121.315
08/12/21,01:00:00,120.757
08/12/21,01:15:00,120.164
08/12/21,01:30:00,119.683
08/12/21,01:45:00,119.202
08/12/21,02:00:00,118.766
08/12/21,02:15:00,118.625
08/12/21,02:30:00,118.566
08/12/21,02:45:00,118.639
08/12/21,03:00:00,118.788
08/12/21,03:15:00,118.971
08/12/21,03:30:00,119.128
08/12/21,03:45:00,119.414
08/12/21,04:00:00,119.751
08/12/21,04:15:00,120.000
08/12/21,04:30:00,120.383
08/12/21,04:45:00,120.919
08/12/21,05:00:00,121.527
08/12/21,05:15:00,122.121
08/12/21,05:30:00,122.929
08/12/21,05:45:00,123.650
08/12/21,06:00:00,124.352
08/12/21,06:15:00,124.906
08/12/21,06:30:00,125.351
08/12/21,06:45:00,125.674
08/12/21,07:00:00,125.890
08/12/21,07:15:00,125.951
08/12/21,07:30:00,125.843
08/12/21,07:45:00,125.628
08/12/21,08:00:00,125.444
08/12/21,08:15:00,125.213
08/12/21,08:30:00,124.921
08/12/21,08:45:00,124.491
08/12/21,09:00:00,124.034
08/12/21,09:15:00,123.512
08/12/21,09:30:00,122.852
08/12/21,09:45:00,122.193
08/12/21,10:00:00,121.416
08/12/21,10:15:00,120.486
08/12/21,10:30:00,119.476
08/12/21,10:45:00,118.669
08/12/21,11:00:00,117.745
08/12/21,11:15:00,116.715
08/12/21,11:30:00,115.690
08/12/21,11:45:00,114.741
08/12/21,12:00:00,113.809
08/12/21,12:15:00,112.953
08/12/21,12:30:00,112.173
08/12/21,12:45:00,111.443
08/12/21,13:00:00,110.831
08/12/21,13:15:00,110.264
08/12/21,13:30:00,109.880
08/12/21,13:45:00,109.481
08/12/21,14:00:00,109.276
08/12/21,14:15:00,109.192
08/12/21,14:30:00,109.301
08/12/21,14:45:00,109.529
08/12/21,15:00:00,109.976
08/12/21,15:15:00,110.459
08/12/21,15:30:00,111.197
08/12/21,15:45:00,111.840
08/12/21,16:00:00,112.730
08/12/21,16:15:00,113.606
08/12/21,16:30:00,114.909
08/12/21,16:45:00,116.233
08/12/21,17:00:00,117.677
08/12/21,17:15:00,119.145
08/12/21,17:30:00,120.553
08/12/21,17:45:00,121.843
08/12/21,18:00:00,123.085
08/12/21,18:15:00,124.112
08/12/21,18:30:00,125.094
08/12/21,18:45:00,125.982
08/12/21,19:00:00,127.018
08/12/21,19:15:00,127.988
08/12/21,19:30:00,128.867
08/12/21,19:45:00,129.736
08/12/21,20:00:00,130.477
08/12/21,20:15:00,131.064
08/12/21,20:30:00,131.435
08/12/21,20:45:00,131.574
08/12/21,21:00:00,131.605
08/12/21,21:15:00,131.528
08/12/21,21:30:00,131.307
08/12/21,21:45:00,131.029
08/12/21,22:00:00,130.797
08/12/21,22:15:00,130.488
08/12/21,22:30:00,129.994
08/12/21,22:45:00,129.315
08/12/21,23:00:00,128.451
08/12/21,23:15:00,127.495
08/12/21,23:30:00,126.432
08/12/21,23:45:00,125.294
08/13/21,00:00:00,124.207
08/13/21,00:15:00,123.198
08/13/21,00:30:00,122.312
08/13/21,00:45:00,121.488
08/13/21,01:00:00,120.769
08/13/21,01:15:00,120.054
08/13/21,01:30:00,119.351
08/13/21,01:45:00,118.620
08/13/21,02:00:00,117.959
08/13/21,02:15:00,117.359
08/13/21,02:30:00,116.870
08/13/21,02:45:00,116.561
08/13/21,03:00:00,116.386
08/13/21,03:15:00,116.222
08/13/21,03:30:00,116.222
08/13/21,03:45:00,116.271
08/13/21,04:00:00,116.332
08/13/21,04:15:00,116.470
08/13/21,04:30:00,116.699
08/13/21,04:45:00,117.000
08/13/21,05:00:00,117.470
08/13/21,05:15:00,118.051
08/13/21,05:30:00,118.708
08/13/21,05:45:00,119.603
08/13/21,06:00:00,120.407
08/13/21,06:15:00,121.261
08/13/21,06:30:00,122.012
08/13/21,06:45:00,122.668
08/13/21,07:00:00,123.185
08/13/21,07:15:00,123.534
08/13/21,07:30:00,123.872
08/13/21,07:45:00,124.184
08/13/21,08:00:00,124.537
08/13/21,08:15:00,124.876
08/13/21,08:30:00,125.157
08/13/21,08:45:00,125.403
08/13/21,09:00:00,125.403
08/13/21,09:15:00,125.157
08/13/21,09:30:00,124.803
08/13/21,09:45:00,124.357
08/13/21,10:00:00,123.896
08/13/21,10:15:00,123.466
08/13/21,10:30:00,123.071
08/13/21,10:45:00,122.702
08/13/21,11:00:00,122.227
08/13/21,11:15:00,121.679
08/13/21,11:30:00,121.015
08/13/21,11:45:00,120.269
08/13/21,12:00:00,119.485
08/13/21,12:15:00,118.548
08/13/21,12:30:00,117.703
08/13/21,12:45:00,116.844
08/13/21,13:00:00,116.138
08/13/21,13:15:00,115.542
08/13/21,13:30:00,115.080
08/13/21,13:45:00,114.634
08/13/21,14:00:00,114.264
08/13/21,14:15:00,114.042
08/13/21,14:30:00,113.821
08/13/21,14:45:00,113.641
08/13/21,15:00:00,113.676
08/13/21,15:15:00,113.797
08/13/21,15:30:00,113.980
08/13/21,15:45:00,114.415
08/13/21,16:00:00,114.918
08/13/21,16:15:00,115.491
08/13/21,16:30:00,116.213
08/13/21,16:45:00,117.042
08/13/21,17:00:00,117.899
08/13/21,17:15:00,118.989
08/13/21,17:30:00,120.145
08/13/21,17:45:00,121.402
08/13/21,18:00:00,122.668
08/13/21,18:15:00,123.773
08/13/21,18:30:00,125.021
08/13/21,18:45:00,125.993
08/13/21,19:00:00,126.839
08/13/21,19:15:00,127.616
08/13/21,19:30:00,128.316
08/13/21,19:45:00,129.167
08/13/21,20:00:00,129.915
08/13/21,20:15:00,130.662
08/13/21,20:30:00,131.462
08/13/21,20:45:00,132.005
08/13/21,21:00:00,132.297
08/13/21,21:15:00,132.430
08/13/21,21:30:00,132.439
08/13/21,21:45:00,132.300
08/13/21,22:00:00,132.048
08/13/21,22:15:00,131.769
08/13/21,22:30:00,131.393
08/13/21,22:45:00,130.945
08/13/21,23:00:00,130.373
08/13/21,23:15:00,129.648
08/13/21,23:30:00,128.799
08/13/21,23:45:00,127.839
08/14/21,00:00:00,126.707
08/14/21,00:15:00,125.540
08/14/21,00:30:00,124.337
08/14/21,00:45:00,123.252
08/14/21,01:00:00,122.126
08/14/21,01:15:00,121.114
08/14/21,01:30:00,120.156
08/14/21,01:45:00,119.230
08/14/21,02:00:00,118.384
08/14/21,02:15:00,117.551
08/14/21,02:30:00,116.737
08/14/21,02:45:00,116.015
08/14/21,03:00:00,115.232
08/14/21,03:15:00,114.724
08/14/21,03:30:00,114.216
08/14/21,03:45:00,113.827
08/14/21,04:00:00,113.571
08/14/21,04:15:00,113.423
08/14/21,04:30:00,113.438
08/14/21,04:45:00,113.575
08/14/21,05:00:00,113.632
08/14/21,05:15:00,113.892
08/14/21,05:30:00,114.178
08/14/21,05:45:00,114.590
08/14/21,06:00:00,114.987
08/14/21,06:15:00,115.697
08/14/21,06:30:00,116.392
08/14/21,06:45:00,117.237
08/14/21,07:00:00,118.071
08/14/21,07:15:00,118.920
08/14/21,07:30:00,119.667
08/14/21,07:45:00,120.322
08/14/21,08:00:00,120.947
08/14/21,08:15:00,121.557
08/14/21,08:30:00,122.044
08/14/21,08:45:00,122.627
08/14/21,09:00:00,123.100
08/14/21,09:15:00,123.587
08/14/21,09:30:00,123.921
08/14/21,09:45:00,124.198
08/14/21,10:00:00,124.291
08/14/21,10:15:00,124.321
08/14/21,10:30:00,124.279
08/14/21,10:45:00,124.402
08/14/21,11:00:00,124.433
08/14/21,11:15:00,124.387
08/14/21,11:30:00,124.156
08/14/21,11:45:00,123.895
08/14/21,12:00:00,123.376
08/14/21,12:15:00,122.838
08/14/21,12:30:00,122.101
08/14/21,12:45:00,121.518
08/14/21,13:00:00,120.908
08/14/21,13:15:00,120.288
08/14/21,13:30:00,119.790
08/14/21,13:45:00,119.472
08/14/21,14:00:00,119.154
08/14/21,14:15:00,118.790
08/14/21,14:30:00,118.473
08/14/21,14:45:00,118.182
08/14/21,15:00:00,117.971
08/14/21,15:15:00,117.822
08/14/21,15:30:00,117.791
08/14/21,15:45:00,117.929
08/14/21,16:00:00,118.220
08/14/21,16:15:00,118.480
08/14/21,16:30:00,118.813
08/14/21,16:45:00,119.349
08/14/21,17:00:00,119.817
08/14/21,17:15:00,120.288
08/14/21,17:30:00,120.898
08/14/21,17:45:00,121.584
08/14/21,18:00:00,122.364
08/14/21,18:15:00,123.247
08/14/21,18:30:00,124.177
08/14/21,18:45:00,125.196
08/14/21,19:00:00,126.089
08/14/21,19:15:00,126.935
08/14/21,19:30:00,127.932
08/14/21,19:45:00,128.779
08/14/21,20:00:00,129.496
08/14/21,20:15:00,130.136
08/14/21,20:30:00,130.750
08/14/21,20:45:00,131.293
08/14/21,21:00:00,131.821
08/14/21,21:15:00,132.192
08/14/21,21:30:00,132.356
08/14/21,21:45:00,132.491
08/14/21,22:00:00,132.533
08/14/21,22:15:00,132.270
08/14/21,22:30:00,131.976
08/14/21,22:45:00,131.584
08/14/21,23:00:00,131.054
08/14/21,23:15:00,130.513
08/14/21,23:30:00,129.833
08/14/21,23:45:00,129.097
08/15/21,00:00:00,128.248
08/15/21,00:15:00,127.374
08/15/21,00:30:00,126.293
08/15/21,00:45:00,125.186
08/15/21,01:00:00,124.062
08/15/21,01:15:00,122.907
08/15/21,01:30:00,121.672
08/15/21,01:45:00,120.541
08/15/21,02:00:00,119.242
08/15/21,02:15:00,118.036
08/15/21,02:30:00,116.992
08/15/21,02:45:00,115.983
08/15/21,03:00:00,115.077
08/15/21,03:15:00,114.154
08/15/21,03:30:00,113.368
08/15/21,03:45:00,112.682
08/15/21,04:00:00,111.939
08/15/21,04:15:00,111.376
08/15/21,04:30:00,110.919
08/15/21,04:45:00,110.478
08/15/21,05:00:00,110.132
08/15/21,05:15:00,109.904
08/15/21,05:30:00,109.767
08/15/21,05:45:00,109.839
08/15/21,06:00:00,109.991
08/15/21,06:15:00,110.414
08/15/21,06:30:00,110.973
08/15/21,06:45:00,111.624
08/15/21,07:00:00,112.397
08/15/21,07:15:00,113.159
08/15/21,07:30:00,113.902
08/15/21,07:45:00,114.692
08/15/21,08:00:00,115.467
08/15/21,08:15:00,116.227
08/15/21,08:30:00,117.080
08/15/21,08:45:00,117.914
08/15/21,09:00:00,118.798
08/15/21,09:15:00,119.545
08/15/21,09:30:00,120.380
08/15/21,09:45:00,121.143
08/15/21,10:00:00,121.841
08/15/21,10:15:00,122.421
08/15/21,10:30:00,122.939
08/15/21,10:45:00,123.431
08/15/21,11:00:00,123.950
08/15/21,11:15:00,124.394
08/15/21,11:30:00,124.892
08/15/21,11:45:00,125.168
08/15/21,12:00:00,125.362
08/15/21,12:15:00,125.445
08/15/21,12:30:00,125.359
08/15/21,12:45:00,125.144
08/15/21,13:00:00,124.894
08/15/21,13:15:00,124.678
08/15/21,13:30:00,124.505
08/15/21,13:45:00,124.336
08/15/21,14:00:00,124.079
08/15/21,14:15:00,123.787
08/15/21,14:30:00,123.453
08/15/21,14:45:00,123.085
08/15/21,15:00:00,122.716
08/15/21,15:15:00,122.368
08/15/21,15:30:00,122.046
08/15/21,15:45:00,121.831
08/15/21,16:00:00,121.908
08/15/21,16:15:00,121.846
08/15/21,16:30:00,122.019
08/15/21,16:45:00,122.157
08/15/21,17:00:00,122.433
08/15/21,17:15:00,122.648
08/15/21,17:30:00,122.940
08/15/21,17:45:00,123.216
08/15/21,18:00:00,123.589
08/15/21,18:15:00,124.034
08/15/21,18:30:00,124.618
08/15/21,18:45:00,125.357
08/15/21,19:00:00,126.003
08/15/21,19:15:00,126.832
08/15/21,19:30:00,127.453
08/15/21,19:45:00,128.177
08/15/21,20:00:00,128.775
08/15/21,20:15:00,129.280
08/15/21,20:30:00,129.789
08/15/21,20:45:00,130.299
08/15/21,21:00:00,130.794
08/15/21,21:15:00,131.350
08/15/21,21:30:00,131.768
08/15/21,21:45:00,132.062
08/15/21,22:00:00,132.526
08/15/21,22:15:00,132.542
08/15/21,22:30:00,132.480
08/15/21,22:45:00,132.124
08/15/21,23:00:00,131.660
08/15/21,23:15:00,131.169
08/15/21,23:30:00,130.849
08/15/21,23:45:00,130.286
08/16/21,00:00:00,129.873
08/16/21,00:15:00,129.321
08/16/21,00:30:00,128.704
08/16/21,00:45:00,127.763
08/16/21,01:00:00,126.626
08/16/21,01:15:00,125.502
08/16/21,01:30:00,124.129
08/16/21,01:45:00,122.890
08/16/21,02:00:00,121.560
08/16/21,02:15:00,120.338
08/16/21,02:30:00,119.261
08/16/21,02:45:00,118.189
08/16/21,03:00:00,117.041
08/16/21,03:15:00,115.813
08/16/21,03:30:00,114.767
08/16/21,03:45:00,113.556
08/16/21,04:00:00,112.367
08/16/21,04:15:00,111.469
08/16/21,04:30:00,110.492
08/16/21,04:45:00,109.807
08/16/21,05:00:00,109.184
08/16/21,05:15:00,108.604
08/16/21,05:30:00,108.191
08/16/21,05:45:00,107.793
08/16/21,06:00:00,107.426
08/16/21,06:15:00,107.165
08/16/21,06:30:00,106.949
08/16/21,06:45:00,107.022
08/16/21,07:00:00,107.203
08/16/21,07:15:00,107.628
08/16/21,07:30:00,108.216
08/16/21,07:45:00,108.866
08/16/21,08:00:00,109.637
08/16/21,08:15:00,110.381
08/16/21,08:30:00,111.157
08/16/21,08:45:00,112.219
08/16/21,09:00:00,113.026
08/16/21,09:15:00,114.029
08/16/21,09:30:00,115.036
08/16/21,09:45:00,116.074
08/16/21,10:00:00,117.206
08/16/21,10:15:00,118.246
08/16/21,10:30:00,119.211
08/16/21,10:45:00,120.154
08/16/21,11:00:00,121.036
08/16/21,11:15:00,121.818
08/16/21,11:30:00,122.605
08/16/21,11:45:00,123.358
08/16/21,12:00:00,124.114
08/16/21,12:15:00,124.806
08/16/21,12:30:00,125.208
08/16/21,12:45:00,125.723
08/16/21,13:00:00,126.180
08/16/21,13:15:00,126.575
08/16/21,13:30:00,126.914
08/16/21,13:45:00,127.088
08/16/21,14:00:00,127.303
08/16/21,14:15:00,127.411
08/16/21,14:30:00,127.277
08/16/21,14:45:00,127.077
08/16/21,15:00:00,126.800
08/16/21,15:15:00,126.619
08/16/21,15:30:00,126.373
08/16/21,15:45:00,126.169
08/16/21,16:00:00,126.061
08/16/21,16:15:00,125.896
08/16/21,16:30:00,125.819
08/16/21,16:45:00,125.619
08/16/21,17:00:00,125.527
08/16/21,17:15:00,125.358
08/16/21,17:30:00,125.266
08/16/21,17:45:00,125.219
08/16/21,18:00:00,125.204
08/16/21,18:15:00,125.362
08/16/21,18:30:00,125.701
08/16/21,18:45:00,125.916
