Date,Time,DO conc (mg/L) c:1 2
08/07/21,17:30:00,9.87
08/07/21,17:45:00,9.82
08/07/21,18:00:00,9.66
08/07/21,18:15:00,9.59
08/07/21,18:30:00,9.87
08/07/21,18:45:00,9.67
08/07/21,19:00:00,9.68
08/07/21,19:15:00,9.85
08/07/21,19:30:00,9.76
08/07/21,19:45:00,9.79
08/07/21,20:00:00,9.76
08/07/21,20:15:00,9.53
08/07/21,20:30:00,9.81
08/07/21,20:45:00,9.89
08/07/21,21:00:00,9.81
08/07/21,21:15:00,9.97
08/07/21,21:30:00,9.89
08/07/21,21:45:00,9.82
08/07/21,22:00:00,9.77
08/07/21,22:15:00,9.47
08/07/21,22:30:00,9.40
08/07/21,22:45:00,9.17
08/07/21,23:00:00,9.06
08/07/21,23:15:00,9.59
08/07/21,23:30:00,9.21
08/07/21,23:45:00,8.92
08/08/21,00:00:00,8.88
08/08/21,00:15:00,8.04
08/08/21,00:30:00,7.97
08/08/21,00:45:00,7.68
08/08/21,01:00:00,7.48
08/08/21,01:15:00,7.46
08/08/21,01:30:00,7.27
08/08/21,01:45:00,7.01
08/08/21,02:00:00,6.70
08/08/21,02:15:00,6.64
08/08/21,02:30:00,6.62
08/08/21,02:45:00,6.51
08/08/21,03:00:00,6.34
08/08/21,03:15:00,6.41
08/08/21,03:30:00,6.48
08/08/21,03:45:00,6.25
08/08/21,04:00:00,6.38
08/08/21,04:15:00,6.30
08/08/21,04:30:00,6.22
08/08/21,04:45:00,6.34
08/08/21,05:00:00,5.96
08/08/21,05:15:00,5.70
08/08/21,05:30:00,5.68
08/08/21,05:45:00,5.47
08/08/21,06:00:00,5.33
08/08/21,06:15:00,5.33
08/08/21,06:30:00,7.36
08/08/21,06:45:00,8.37
08/08/21,07:00:00,8.65
08/08/21,07:15:00,8.73
08/08/21,07:30:00,9.22
08/08/21,07:45:00,9.41
08/08/21,08:00:00,9.13
08/08/21,08:15:00,8.69
08/08/21,08:30:00,8.41
08/08/21,08:45:00,8.33
08/08/21,09:00:00,8.56
08/08/21,09:15:00,8.37
08/08/21,09:30:00,8.17
08/08/21,09:45:00,8.09
08/08/21,10:00:00,8.21
08/08/21,10:15:00,8.43
08/08/21,10:30:00,9.01
08/08/21,10:45:00,9.71
08/08/21,11:00:00,10.25
08/08/21,11:15:00,10.94
08/08/21,11:30:00,11.59
08/08/21,11:45:00,12.36
08/08/21,12:00:00,13.56
08/08/21,12:15:00,14.84
08/08/21,12:30:00,15.67
08/08/21,12:45:00,16.27
08/08/21,13:00:00,15.65
08/08/21,13:15:00,15.03
08/08/21,13:30:00,14.74
08/08/21,13:45:00,13.71
08/08/21,14:00:00,12.66
08/08/21,14:15:00,12.44
08/08/21,14:30:00,12.54
08/08/21,14:45:00,12.78
08/08/21,15:00:00,13.02
08/08/21,15:15:00,12.81
08/08/21,15:30:00,12.69
08/08/21,15:45:00,12.42
08/08/21,16:00:00,11.10
08/08/21,16:15:00,10.81
08/08/21,16:30:00,10.77
08/08/21,16:45:00,10.62
08/08/21,17:00:00,10.39
08/08/21,17:15:00,10.23
08/08/21,17:30:00,10.15
08/08/21,17:45:00,10.03
08/08/21,18:00:00,10.01
08/08/21,18:15:00,9.96
08/08/21,18:30:00,9.99
08/08/21,18:45:00,9.89
08/08/21,19:00:00,9.92
08/08/21,19:15:00,9.85
08/08/21,19:30:00,9.78
08/08/21,19:45:00,9.70
08/08/21,20:00:00,9.65
08/08/21,20:15:00,9.52
08/08/21,20:30:00,9.37
08/08/21,20:45:00,9.33
08/08/21,21:00:00,8.66
08/08/21,21:15:00,8.85
08/08/21,21:30:00,9.06
08/08/21,21:45:00,8.81
08/08/21,22:00:00,8.83
08/08/21,22:15:00,8.46
08/08/21,22:30:00,8.46
08/08/21,22:45:00,8.32
08/08/21,23:00:00,8.14
08/08/21,23:15:00,7.84
08/08/21,23:30:00,7.53
08/08/21,23:45:00,7.17
08/09/21,00:00:00,7.59
08/09/21,00:15:00,7.62
08/09/21,00:30:00,7.48
08/09/21,00:45:00,7.34
08/09/21,01:00:00,7.18
08/09/21,01:15:00,7.10
08/09/21,01:30:00,6.84
08/09/21,01:45:00,6.66
08/09/21,02:00:00,6.73
08/09/21,02:15:00,8.07
08/09/21,02:30:00,7.34
08/09/21,02:45:00,6.76
08/09/21,03:00:00,6.42
08/09/21,03:15:00,5.59
08/09/21,03:30:00,5.21
08/09/21,03:45:00,5.00
08/09/21,04:00:00,4.85
08/09/21,04:15:00,4.79
08/09/21,04:30:00,5.06
08/09/21,04:45:00,5.00
08/09/21,05:00:00,4.93
08/09/21,05:15:00,4.59
08/09/21,05:30:00,4.39
08/09/21,05:45:00,4.84
08/09/21,06:00:00,4.43
08/09/21,06:15:00,4.19
08/09/21,06:30:00,4.10
08/09/21,06:45:00,4.42
08/09/21,07:00:00,5.43
08/09/21,07:15:00,7.82
08/09/21,07:30:00,9.54
08/09/21,07:45:00,10.42
08/09/21,08:00:00,11.44
08/09/21,08:15:00,11.78
08/09/21,08:30:00,11.84
08/09/21,08:45:00,11.66
08/09/21,09:00:00,11.84
08/09/21,09:15:00,12.02
08/09/21,09:30:00,12.13
08/09/21,09:45:00,12.66
08/09/21,10:00:00,13.25
08/09/21,10:15:00,13.70
08/09/21,10:30:00,14.15
08/09/21,10:45:00,14.56
08/09/21,11:00:00,14.70
08/09/21,11:15:00,15.00
08/09/21,11:30:00,15.78
08/09/21,11:45:00,16.56
08/09/21,12:00:00,17.24
08/09/21,12:15:00,18.28
08/09/21,12:30:00,18.93
08/09/21,12:45:00,19.74
08/09/21,13:00:00,20.42
08/09/21,13:15:00,20.38
08/09/21,13:30:00,21.76
08/09/21,13:45:00,21.01
08/09/21,14:00:00,20.12
08/09/21,14:15:00,18.68
08/09/21,14:30:00,17.72
08/09/21,14:45:00,17.07
08/09/21,15:00:00,16.93
08/09/21,15:15:00,17.08
08/09/21,15:30:00,17.15
08/09/21,15:45:00,16.90
08/09/21,16:00:00,16.69
08/09/21,16:15:00,16.51
08/09/21,16:30:00,14.16
08/09/21,16:45:00,13.19
08/09/21,17:00:00,12.60
08/09/21,17:15:00,12.15
08/09/21,17:30:00,11.75
08/09/21,17:45:00,11.59
08/09/21,18:00:00,11.23
08/09/21,18:15:00,10.99
08/09/21,18:30:00,10.90
08/09/21,18:45:00,10.74
08/09/21,19:00:00,10.58
08/09/21,19:15:00,10.47
08/09/21,19:30:00,10.30
08/09/21,19:45:00,10.30
08/09/21,20:00:00,9.95
08/09/21,20:15:00,9.97
08/09/21,20:30:00,9.90
08/09/21,20:45:00,9.87
08/09/21,21:00:00,9.86
08/09/21,21:15:00,9.80
08/09/21,21:30:00,9.70
08/09/21,21:45:00,9.03
08/09/21,22:00:00,8.71
08/09/21,22:15:00,9.37
08/09/21,22:30:00,9.21
08/09/21,22:45:00,8.96
08/09/21,23:00:00,8.74
08/09/21,23:15:00,8.53
08/09/21,23:30:00,8.99
08/09/21,23:45:00,9.17
08/10/21,00:00:00,9.30
08/10/21,00:15:00,9.00
08/10/21,00:30:00,8.89
08/10/21,00:45:00,8.75
08/10/21,01:00:00,8.43
08/10/21,01:15:00,8.01
08/10/21,01:30:00,7.41
08/10/21,01:45:00,7.61
08/10/21,02:00:00,7.54
08/10/21,02:15:00,7.45
08/10/21,02:30:00,7.18
08/10/21,02:45:00,7.03
08/10/21,03:00:00,6.82
08/10/21,03:15:00,6.55
08/10/21,03:30:00,6.41
08/10/21,03:45:00,6.17
08/10/21,04:00:00,6.01
08/10/21,04:15:00,5.92
08/10/21,04:30:00,5.85
08/10/21,04:45:00,5.75
08/10/21,05:00:00,5.52
08/10/21,05:15:00,5.18
08/10/21,05:30:00,5.00
08/10/21,05:45:00,4.71
08/10/21,06:00:00,4.42
08/10/21,06:15:00,4.37
08/10/21,06:30:00,4.27
08/10/21,06:45:00,4.26
08/10/21,07:00:00,4.11
08/10/21,07:15:00,5.54
08/10/21,07:30:00,6.16
08/10/21,07:45:00,6.75
08/10/21,08:00:00,8.88
08/10/21,08:15:00,9.38
08/10/21,08:30:00,9.74
08/10/21,08:45:00,10.31
08/10/21,09:00:00,10.91
08/10/21,09:15:00,11.36
08/10/21,09:30:00,11.81
08/10/21,09:45:00,12.41
08/10/21,10:00:00,12.82
08/10/21,10:15:00,12.85
08/10/21,10:30:00,13.24
08/10/21,10:45:00,13.95
08/10/21,11:00:00,14.52
08/10/21,11:15:00,14.94
08/10/21,11:30:00,15.44
08/10/21,11:45:00,15.70
08/10/21,12:00:00,16.20
08/10/21,12:15:00,17.00
08/10/21,12:30:00,18.14
08/10/21,12:45:00,18.51
08/10/21,13:00:00,19.15
08/10/21,13:15:00,19.09
08/10/21,13:30:00,19.20
08/10/21,13:45:00,20.63
08/10/21,14:00:00,21.36
08/10/21,14:15:00,20.77
08/10/21,14:30:00,20.08
08/10/21,14:45:00,19.46
08/10/21,15:00:00,18.56
08/10/21,15:15:00,17.80
08/10/21,15:30:00,17.39
08/10/21,15:45:00,17.44
08/10/21,16:00:00,17.51
08/10/21,16:15:00,17.37
08/10/21,16:30:00,17.24
08/10/21,16:45:00,17.14
08/10/21,17:00:00,16.29
08/10/21,17:15:00,14.29
08/10/21,17:30:00,13.31
08/10/21,17:45:00,12.88
08/10/21,18:00:00,12.61
08/10/21,18:15:00,12.60
08/10/21,18:30:00,12.54
08/10/21,18:45:00,12.51
08/10/21,19:00:00,12.38
08/10/21,19:15:00,12.30
08/10/21,19:30:00,12.12
08/10/21,19:45:00,11.62
08/10/21,20:00:00,11.75
08/10/21,20:15:00,11.54
08/10/21,20:30:00,11.42
08/10/21,20:45:00,11.33
08/10/21,21:00:00,10.71
08/10/21,21:15:00,10.65
08/10/21,21:30:00,10.44
08/10/21,21:45:00,10.19
08/10/21,22:00:00,10.25
08/10/21,22:15:00,9.80
08/10/21,22:30:00,9.89
08/10/21,22:45:00,9.78
08/10/21,23:00:00,9.46
08/10/21,23:15:00,9.13
08/10/21,23:30:00,8.74
08/10/21,23:45:00,8.65
08/11/21,00:00:00,8.47
08/11/21,00:15:00,8.04
08/11/21,00:30:00,7.64
08/11/21,00:45:00,7.30
08/11/21,01:00:00,8.23
08/11/21,01:15:00,8.92
08/11/21,01:30:00,7.86
08/11/21,01:45:00,7.31
08/11/21,02:00:00,6.87
08/11/21,02:15:00,6.54
08/11/21,02:30:00,6.25
08/11/21,02:45:00,5.95
08/11/21,03:00:00,4.88
08/11/21,03:15:00,4.01
08/11/21,03:30:00,3.77
08/11/21,03:45:00,3.64
08/11/21,04:00:00,3.39
08/11/21,04:15:00,2.64
08/11/21,04:30:00,2.37
08/11/21,04:45:00,4.75
08/11/21,05:00:00,6.49
08/11/21,05:15:00,6.01
08/11/21,05:30:00,5.64
08/11/21,05:45:00,5.29
08/11/21,06:00:00,5.72
08/11/21,06:15:00,6.01
08/11/21,06:30:00,7.17
08/11/21,06:45:00,8.04
08/11/21,07:00:00,8.24
08/11/21,07:15:00,8.28
08/11/21,07:30:00,7.30
08/11/21,07:45:00,5.67
08/11/21,08:00:00,5.06
08/11/21,08:15:00,4.58
08/11/21,08:30:00,6.00
08/11/21,08:45:00,9.31
08/11/21,09:00:00,9.99
08/11/21,09:15:00,10.72
08/11/21,09:30:00,11.36
08/11/21,09:45:00,11.50
08/11/21,10:00:00,11.60
08/11/21,10:15:00,11.61
08/11/21,10:30:00,11.83
08/11/21,10:45:00,12.29
08/11/21,11:00:00,12.85
08/11/21,11:15:00,13.10
08/11/21,11:30:00,13.39
08/11/21,11:45:00,14.07
08/11/21,12:00:00,14.92
08/11/21,12:15:00,15.35
08/11/21,12:30:00,15.56
08/11/21,12:45:00,16.03
08/11/21,13:00:00,16.41
08/11/21,13:15:00,17.02
08/11/21,13:30:00,17.75
08/11/21,13:45:00,17.84
08/11/21,14:00:00,19.11
08/11/21,14:15:00,19.29
08/11/21,14:30:00,18.75
08/11/21,14:45:00,18.54
08/11/21,15:00:00,18.56
08/11/21,15:15:00,19.32
08/11/21,15:30:00,19.79
08/11/21,15:45:00,19.16
08/11/21,16:00:00,18.23
08/11/21,16:15:00,17.22
08/11/21,16:30:00,17.03
08/11/21,16:45:00,16.77
08/11/21,17:00:00,16.67
08/11/21,17:15:00,16.60
08/11/21,17:30:00,15.78
08/11/21,17:45:00,14.85
08/11/21,18:00:00,13.41
08/11/21,18:15:00,13.12
08/11/21,18:30:00,12.99
08/11/21,18:45:00,12.78
08/11/21,19:00:00,12.50
08/11/21,19:15:00,12.23
08/11/21,19:30:00,11.86
08/11/21,19:45:00,11.58
08/11/21,20:00:00,11.38
08/11/21,20:15:00,11.00
08/11/21,20:30:00,10.78
08/11/21,20:45:00,10.06
08/11/21,21:00:00,10.32
08/11/21,21:15:00,9.64
08/11/21,21:30:00,9.03
08/11/21,21:45:00,8.31
08/11/21,22:00:00,6.95
08/11/21,22:15:00,7.25
08/11/21,22:30:00,7.91
08/11/21,22:45:00,8.65
08/11/21,23:00:00,9.22
08/11/21,23:15:00,9.62
08/11/21,23:30:00,9.81
08/11/21,23:45:00,9.83
08/12/21,00:00:00,9.40
08/12/21,00:15:00,8.78
08/12/21,00:30:00,7.94
08/12/21,00:45:00,8.95
08/12/21,01:00:00,10.52
08/12/21,01:15:00,10.55
08/12/21,01:30:00,10.40
08/12/21,01:45:00,11.22
08/12/21,02:00:00,11.13
08/12/21,02:15:00,9.73
08/12/21,02:30:00,7.49
08/12/21,02:45:00,6.94
08/12/21,03:00:00,6.42
08/12/21,03:15:00,5.89
08/12/21,03:30:00,5.40
08/12/21,03:45:00,4.98
08/12/21,04:00:00,4.92
08/12/21,04:15:00,4.91
08/12/21,04:30:00,5.07
08/12/21,04:45:00,6.14
08/12/21,05:00:00,9.12
08/12/21,05:15:00,9.08
08/12/21,05:30:00,9.00
08/12/21,05:45:00,8.84
08/12/21,06:00:00,8.66
08/12/21,06:15:00,8.52
08/12/21,06:30:00,8.21
08/12/21,06:45:00,8.03
08/12/21,07:00:00,7.62
08/12/21,07:15:00,6.81
08/12/21,07:30:00,6.09
08/12/21,07:45:00,6.67
08/12/21,08:00:00,7.26
08/12/21,08:15:00,7.16
08/12/21,08:30:00,7.25
08/12/21,08:45:00,8.14
08/12/21,09:00:00,8.56
08/12/21,09:15:00,9.10
08/12/21,09:30:00,9.74
08/12/21,09:45:00,9.86
08/12/21,10:00:00,9.89
08/12/21,10:15:00,9.89
08/12/21,10:30:00,10.09
08/12/21,10:45:00,10.27
08/12/21,11:00:00,10.40
08/12/21,11:15:00,10.72
08/12/21,11:30:00,11.07
08/12/21,11:45:00,11.45
08/12/21,12:00:00,11.82
08/12/21,12:15:00,12.30
08/12/21,12:30:00,12.30
08/12/21,12:45:00,12.79
08/12/21,13:00:00,12.78
08/12/21,13:15:00,13.30
08/12/21,13:30:00,13.53
08/12/21,13:45:00,14.14
08/12/21,14:00:00,14.59
08/12/21,14:15:00,16.36
08/12/21,14:30:00,18.42
08/12/21,14:45:00,19.49
08/12/21,15:00:00,17.68
08/12/21,15:15:00,19.87
08/12/21,15:30:00,18.40
08/12/21,15:45:00,17.57
08/12/21,16:00:00,17.29
08/12/21,16:15:00,17.22
08/12/21,16:30:00,16.28
08/12/21,16:45:00,15.75
08/12/21,17:00:00,15.30
08/12/21,17:15:00,14.74
08/12/21,17:30:00,14.33
08/12/21,17:45:00,14.06
08/12/21,18:00:00,13.31
08/12/21,18:15:00,12.77
08/12/21,18:30:00,12.49
08/12/21,18:45:00,12.36
08/12/21,19:00:00,12.33
08/12/21,19:15:00,12.13
08/12/21,19:30:00,12.16
08/12/21,19:45:00,11.70
08/12/21,20:00:00,11.45
08/12/21,20:15:00,11.05
08/12/21,20:30:00,10.53
08/12/21,20:45:00,10.26
08/12/21,21:00:00,10.66
08/12/21,21:15:00,10.06
08/12/21,21:30:00,9.86
08/12/21,21:45:00,9.54
08/12/21,22:00:00,9.10
08/12/21,22:15:00,8.65
08/12/21,22:30:00,7.98
08/12/21,22:45:00,7.57
08/12/21,23:00:00,7.92
08/12/21,23:15:00,8.05
08/12/21,23:30:00,8.63
08/12/21,23:45:00,11.07
08/13/21,00:00:00,11.32
08/13/21,00:15:00,11.29
08/13/21,00:30:00,11.06
08/13/21,00:45:00,11.33
08/13/21,01:00:00,11.16
08/13/21,01:15:00,11.54
08/13/21,01:30:00,12.58
08/13/21,01:45:00,12.87
08/13/21,02:00:00,12.86
08/13/21,02:15:00,12.51
08/13/21,02:30:00,12.22
08/13/21,02:45:00,12.34
08/13/21,03:00:00,12.38
08/13/21,03:15:00,12.14
08/13/21,03:30:00,11.88
08/13/21,03:45:00,11.56
08/13/21,04:00:00,10.95
08/13/21,04:15:00,10.32
08/13/21,04:30:00,9.28
08/13/21,04:45:00,9.19
08/13/21,05:00:00,8.65
08/13/21,05:15:00,9.48
08/13/21,05:30:00,11.62
08/13/21,05:45:00,11.39
08/13/21,06:00:00,11.15
08/13/21,06:15:00,10.90
08/13/21,06:30:00,10.76
08/13/21,06:45:00,10.57
08/13/21,07:00:00,10.54
08/13/21,07:15:00,10.40
08/13/21,07:30:00,10.08
08/13/21,07:45:00,9.74
08/13/21,08:00:00,9.37
08/13/21,08:15:00,9.07
08/13/21,08:30:00,9.77
08/13/21,08:45:00,9.72
08/13/21,09:00:00,9.84
08/13/21,09:15:00,11.18
08/13/21,09:30:00,12.36
08/13/21,09:45:00,12.69
08/13/21,10:00:00,12.66
08/13/21,10:15:00,13.56
08/13/21,10:30:00,13.56
08/13/21,10:45:00,14.12
08/13/21,11:00:00,15.99
08/13/21,11:15:00,20.89
08/13/21,11:30:00,23.43
08/13/21,11:45:00,13.25
08/13/21,12:00:00,13.37
08/13/21,12:15:00,13.46
08/13/21,12:30:00,13.50
08/13/21,12:45:00,13.71
08/13/21,13:00:00,14.01
08/13/21,13:15:00,14.12
08/13/21,13:30:00,14.54
08/13/21,13:45:00,14.57
08/13/21,14:00:00,14.92
08/13/21,14:15:00,15.39
08/13/21,14:30:00,15.77
08/13/21,14:45:00,16.16
08/13/21,15:00:00,16.47
08/13/21,15:15:00,15.50
08/13/21,15:30:00,16.55
08/13/21,15:45:00,18.33
08/13/21,16:00:00,17.52
08/13/21,16:15:00,19.04
08/13/21,16:30:00,17.59
08/13/21,16:45:00,16.83
08/13/21,17:00:00,16.65
08/13/21,17:15:00,16.05
08/13/21,17:30:00,15.79
08/13/21,17:45:00,15.26
08/13/21,18:00:00,14.91
08/13/21,18:15:00,14.76
08/13/21,18:30:00,14.69
08/13/21,18:45:00,14.51
08/13/21,19:00:00,14.33
08/13/21,19:15:00,13.91
08/13/21,19:30:00,13.75
08/13/21,19:45:00,13.38
08/13/21,20:00:00,12.94
08/13/21,20:15:00,12.60
08/13/21,20:30:00,12.23
08/13/21,20:45:00,11.62
08/13/21,21:00:00,11.39
08/13/21,21:15:00,11.81
08/13/21,21:30:00,11.84
08/13/21,21:45:00,11.25
08/13/21,22:00:00,10.86
08/13/21,22:15:00,9.82
08/13/21,22:30:00,7.33
08/13/21,22:45:00,8.51
08/13/21,23:00:00,7.83
08/13/21,23:15:00,6.76
08/13/21,23:30:00,5.98
08/13/21,23:45:00,10.84
08/14/21,00:00:00,11.85
08/14/21,00:15:00,12.97
08/14/21,00:30:00,13.30
08/14/21,00:45:00,13.54
08/14/21,01:00:00,13.65
08/14/21,01:15:00,13.64
08/14/21,01:30:00,13.65
08/14/21,01:45:00,13.52
08/14/21,02:00:00,13.33
08/14/21,02:15:00,13.11
08/14/21,02:30:00,13.15
08/14/21,02:45:00,13.24
08/14/21,03:00:00,13.41
08/14/21,03:15:00,13.34
08/14/21,03:30:00,13.11
08/14/21,03:45:00,12.73
08/14/21,04:00:00,12.18
08/14/21,04:15:00,11.70
08/14/21,04:30:00,11.44
08/14/21,04:45:00,11.27
08/14/21,05:00:00,10.74
08/14/21,05:15:00,10.07
08/14/21,05:30:00,9.61
08/14/21,05:45:00,9.66
08/14/21,06:00:00,10.08
08/14/21,06:15:00,10.77
08/14/21,06:30:00,10.92
08/14/21,06:45:00,10.79
08/14/21,07:00:00,10.65
08/14/21,07:15:00,10.55
08/14/21,07:30:00,10.51
08/14/21,07:45:00,10.54
08/14/21,08:00:00,10.57
08/14/21,08:15:00,10.59
08/14/21,08:30:00,10.66
08/14/21,08:45:00,10.80
08/14/21,09:00:00,10.80
08/14/21,09:15:00,11.14
08/14/21,09:30:00,11.29
08/14/21,09:45:00,11.19
08/14/21,10:00:00,11.81
08/14/21,10:15:00,11.58
08/14/21,10:30:00,11.99
08/14/21,10:45:00,12.51
08/14/21,11:00:00,14.06
08/14/21,11:15:00,14.31
08/14/21,11:30:00,14.29
08/14/21,11:45:00,14.42
08/14/21,12:00:00,15.38
08/14/21,12:15:00,16.56
08/14/21,12:30:00,17.90
08/14/21,12:45:00,16.77
08/14/21,13:00:00,15.67
08/14/21,13:15:00,15.94
08/14/21,13:30:00,15.89
08/14/21,13:45:00,16.13
08/14/21,14:00:00,15.86
08/14/21,14:15:00,16.35
08/14/21,14:30:00,17.36
08/14/21,14:45:00,18.07
08/14/21,15:00:00,19.71
08/14/21,15:15:00,20.51
08/14/21,15:30:00,21.17
08/14/21,15:45:00,21.43
08/14/21,16:00:00,22.57
08/14/21,16:15:00,25.28
08/14/21,16:30:00,29.19
08/14/21,16:45:00,32.02
08/14/21,17:00:00,19.52
08/14/21,17:15:00,20.02
08/14/21,17:30:00,17.58
08/14/21,17:45:00,16.69
08/14/21,18:00:00,16.13
08/14/21,18:15:00,15.65
08/14/21,18:30:00,15.39
08/14/21,18:45:00,14.93
08/14/21,19:00:00,14.52
08/14/21,19:15:00,14.29
08/14/21,19:30:00,14.15
08/14/21,19:45:00,14.00
08/14/21,20:00:00,13.90
08/14/21,20:15:00,13.77
08/14/21,20:30:00,13.60
08/14/21,20:45:00,13.41
08/14/21,21:00:00,13.16
08/14/21,21:15:00,13.12
08/14/21,21:30:00,12.70
08/14/21,21:45:00,12.91
08/14/21,22:00:00,12.87
08/14/21,22:15:00,12.75
08/14/21,22:30:00,12.47
08/14/21,22:45:00,11.79
08/14/21,23:00:00,11.45
08/14/21,23:15:00,10.83
08/14/21,23:30:00,10.40
08/14/21,23:45:00,10.41
08/15/21,00:00:00,10.34
08/15/21,00:15:00,11.17
08/15/21,00:30:00,11.68
08/15/21,00:45:00,11.93
08/15/21,01:00:00,11.78
08/15/21,01:15:00,12.30
08/15/21,01:30:00,14.17
08/15/21,01:45:00,13.35
08/15/21,02:00:00,12.69
08/15/21,02:15:00,12.42
08/15/21,02:30:00,11.95
08/15/21,02:45:00,11.20
08/15/21,03:00:00,10.65
08/15/21,03:15:00,10.10
08/15/21,03:30:00,9.67
08/15/21,03:45:00,9.48
08/15/21,04:00:00,9.41
08/15/21,04:15:00,9.12
08/15/21,04:30:00,8.71
08/15/21,04:45:00,8.43
08/15/21,05:00:00,8.04
08/15/21,05:15:00,7.64
08/15/21,05:30:00,7.42
08/15/21,05:45:00,7.19
08/15/21,06:00:00,7.06
08/15/21,06:15:00,6.35
08/15/21,06:30:00,7.33
08/15/21,06:45:00,7.46
08/15/21,07:00:00,7.52
08/15/21,07:15:00,7.74
08/15/21,07:30:00,8.01
08/15/21,07:45:00,8.00
08/15/21,08:00:00,8.06
08/15/21,08:15:00,8.17
08/15/21,08:30:00,8.19
08/15/21,08:45:00,8.31
08/15/21,09:00:00,8.45
08/15/21,09:15:00,8.59
08/15/21,09:30:00,8.67
08/15/21,09:45:00,8.88
08/15/21,10:00:00,9.05
08/15/21,10:15:00,9.21
08/15/21,10:30:00,9.41
08/15/21,10:45:00,9.60
08/15/21,11:00:00,10.26
08/15/21,11:15:00,10.00
08/15/21,11:30:00,10.43
08/15/21,11:45:00,10.98
08/15/21,12:00:00,11.32
08/15/21,12:15:00,11.36
08/15/21,12:30:00,11.86
08/15/21,12:45:00,11.81
08/15/21,13:00:00,12.98
08/15/21,13:15:00,14.75
08/15/21,13:30:00,16.12
08/15/21,13:45:00,17.27
08/15/21,14:00:00,16.20
08/15/21,14:15:00,15.09
08/15/21,14:30:00,13.80
08/15/21,14:45:00,13.28
08/15/21,15:00:00,13.91
08/15/21,15:15:00,12.98
08/15/21,15:30:00,14.15
08/15/21,15:45:00,14.07
08/15/21,16:00:00,18.16
08/15/21,16:15:00,18.36
08/15/21,16:30:00,19.64
08/15/21,16:45:00,20.67
08/15/21,17:00:00,20.10
08/15/21,17:15:00,19.78
08/15/21,17:30:00,20.15
08/15/21,17:45:00,20.12
08/15/21,18:00:00,19.05
08/15/21,18:15:00,20.58
08/15/21,18:30:00,22.38
08/15/21,18:45:00,22.24
08/15/21,19:00:00,22.96
08/15/21,19:15:00,21.91
08/15/21,19:30:00,20.23
08/15/21,19:45:00,16.95
08/15/21,20:00:00,18.84
08/15/21,20:15:00,17.58
08/15/21,20:30:00,14.89
08/15/21,20:45:00,14.04
08/15/21,21:00:00,13.25
08/15/21,21:15:00,12.63
08/15/21,21:30:00,12.13
08/15/21,21:45:00,11.80
08/15/21,22:00:00,11.71
08/15/21,22:15:00,11.08
08/15/21,22:30:00,10.67
08/15/21,22:45:00,11.30
08/15/21,23:00:00,11.46
08/15/21,23:15:00,11.36
08/15/21,23:30:00,11.87
08/15/21,23:45:00,11.69
08/16/21,00:00:00,11.37
08/16/21,00:15:00,11.06
08/16/21,00:30:00,11.21
08/16/21,00:45:00,11.39
08/16/21,01:00:00,11.15
08/16/21,01:15:00,12.36
08/16/21,01:30:00,11.34
08/16/21,01:45:00,10.87
08/16/21,02:00:00,10.01
08/16/21,02:15:00,9.32
08/16/21,02:30:00,9.02
08/16/21,02:45:00,8.92
08/16/21,03:00:00,8.99
08/16/21,03:15:00,8.51
08/16/21,03:30:00,7.70
08/16/21,03:45:00,7.20
08/16/21,04:00:00,7.00
08/16/21,04:15:00,7.09
08/16/21,04:30:00,7.14
08/16/21,04:45:00,7.12
08/16/21,05:00:00,7.00
08/16/21,05:15:00,6.91
08/16/21,05:30:00,6.87
08/16/21,05:45:00,6.65
08/16/21,06:00:00,6.44
08/16/21,06:15:00,6.41
08/16/21,06:30:00,6.11
08/16/21,06:45:00,5.92
08/16/21,07:00:00,5.27
08/16/21,07:15:00,5.11
08/16/21,07:30:00,5.91
08/16/21,07:45:00,5.95
08/16/21,08:00:00,5.92
08/16/21,08:15:00,5.99
08/16/21,08:30:00,6.12
08/16/21,08:45:00,6.26
08/16/21,09:00:00,6.33
08/16/21,09:15:00,6.37
08/16/21,09:30:00,6.37
08/16/21,09:45:00,6.50
08/16/21,10:00:00,6.71
08/16/21,10:15:00,6.94
08/16/21,10:30:00,7.18
08/16/21,10:45:00,7.33
08/16/21,11:00:00,7.76
08/16/21,11:15:00,8.38
08/16/21,11:30:00,9.32
08/16/21,11:45:00,10.02
08/16/21,12:00:00,9.99
08/16/21,12:15:00,11.45
08/16/21,12:30:00,10.98
08/16/21,12:45:00,11.23
08/16/21,13:00:00,12.23
08/16/21,13:15:00,12.68
08/16/21,13:30:00,12.03
08/16/21,13:45:00,12.10
08/16/21,14:00:00,12.33
08/16/21,14:15:00,11.98
08/16/21,14:30:00,12.00
08/16/21,14:45:00,11.77
08/16/21,15:00:00,11.24
08/16/21,15:15:00,10.85
08/16/21,15:30:00,10.74
08/16/21,15:45:00,11.58
08/16/21,16:00:00,11.88
08/16/21,16:15:00,11.11
08/16/21,16:30:00,10.75
08/16/21,16:45:00,10.76
08/16/21,17:00:00,10.66
08/16/21,17:15:00,10.42
08/16/21,17:30:00,10.54
08/16/21,17:45:00,10.44
08/16/21,18:00:00,10.56
08/16/21,18:15:00,11.27
08/16/21,18:30:00,11.36
08/16/21,18:45:00,11.20
08/16/21,19:00:00,10.98
08/16/21,19:15:00,10.73
08/16/21,19:30:00,10.36
