Date,Time,Abs Pres (kPa) c:1 2
08/07/21,16:15:00,124.963
08/07/21,16:30:00,126.382
08/07/21,16:45:00,127.639
08/07/21,17:00:00,128.712
08/07/21,17:15:00,129.744
08/07/21,17:30:00,130.715
08/07/21,17:45:00,131.418
08/07/21,18:00:00,131.994
08/07/21,18:15:00,132.293
08/07/21,18:30:00,132.458
08/07/21,18:45:00,132.596
08/07/21,19:00:00,132.708
08/07/21,19:15:00,132.877
08/07/21,19:30:00,133.077
08/07/21,19:45:00,133.185
08/07/21,20:00:00,133.108
08/07/21,20:15:00,132.816
08/07/21,20:30:00,132.308
08/07/21,20:45:00,131.709
08/07/21,21:00:00,130.971
08/07/21,21:15:00,130.392
08/07/21,21:30:00,129.854
08/07/21,21:45:00,129.409
08/07/21,22:00:00,128.964
08/07/21,22:15:00,128.646
08/07/21,22:30:00,128.370
08/07/21,22:45:00,128.110
08/07/21,23:00:00,127.880
08/07/21,23:15:00,127.727
08/07/21,23:30:00,127.573
08/07/21,23:45:00,127.543
08/08/21,00:00:00,127.573
08/08/21,00:15:00,127.665
08/08/21,00:30:00,127.972
08/08/21,00:45:00,128.340
08/08/21,01:00:00,128.600
08/08/21,01:15:00,128.800
08/08/21,01:30:00,128.969
08/08/21,01:45:00,129.091
08/08/21,02:00:00,129.214
08/08/21,02:15:00,129.260
08/08/21,02:30:00,129.413
08/08/21,02:45:00,129.751
08/08/21,03:00:00,130.058
08/08/21,03:15:00,130.427
08/08/21,03:30:00,130.764
08/08/21,03:45:00,130.899
08/08/21,04:00:00,130.868
08/08/21,04:15:00,130.561
08/08/21,04:30:00,130.177
08/08/21,04:45:00,129.716
08/08/21,05:00:00,129.241
08/08/21,05:15:00,128.846
08/08/21,05:30:00,128.432
08/08/21,05:45:00,127.987
08/08/21,06:00:00,127.455
08/08/21,06:15:00,126.796
08/08/21,06:30:00,125.988
08/08/21,06:45:00,124.994
08/08/21,07:00:00,123.889
08/08/21,07:15:00,122.633
08/08/21,07:30:00,121.373
08/08/21,07:45:00,120.080
08/08/21,08:00:00,118.826
08/08/21,08:15:00,117.554
08/08/21,08:30:00,116.329
08/08/21,08:45:00,115.166
08/08/21,09:00:00,114.015
08/08/21,09:15:00,112.941
08/08/21,09:30:00,111.883
08/08/21,09:45:00,110.882
08/08/21,10:00:00,109.913
08/08/21,10:15:00,109.038
08/08/21,10:30:00,108.206
08/08/21,10:45:00,107.435
08/08/21,11:00:00,106.800
08/08/21,11:15:00,106.196
08/08/21,11:30:00,105.656
08/08/21,11:45:00,105.244
08/08/21,12:00:00,104.975
08/08/21,12:15:00,104.850
08/08/21,12:30:00,104.860
08/08/21,12:45:00,105.266
08/08/21,13:00:00,105.850
08/08/21,13:15:00,106.458
08/08/21,13:30:00,107.114
08/08/21,13:45:00,107.978
08/08/21,14:00:00,109.080
08/08/21,14:15:00,110.279
08/08/21,14:30:00,111.553
08/08/21,14:45:00,112.958
08/08/21,15:00:00,114.337
08/08/21,15:15:00,115.717
08/08/21,15:30:00,117.151
08/08/21,15:45:00,118.617
08/08/21,16:00:00,120.065
08/08/21,16:15:00,121.590
08/08/21,16:30:00,123.128
08/08/21,16:45:00,124.714
08/08/21,17:00:00,126.347
08/08/21,17:15:00,127.752
08/08/21,17:30:00,128.937
08/08/21,17:45:00,130.030
08/08/21,18:00:00,130.864
08/08/21,18:15:00,131.452
08/08/21,18:30:00,131.913
08/08/21,18:45:00,132.150
08/08/21,19:00:00,132.315
08/08/21,19:15:00,132.546
08/08/21,19:30:00,132.715
08/08/21,19:45:00,132.884
08/08/21,20:00:00,132.992
08/08/21,20:15:00,132.884
08/08/21,20:30:00,132.592
08/08/21,20:45:00,132.146
08/08/21,21:00:00,131.485
08/08/21,21:15:00,130.809
08/08/21,21:30:00,130.011
08/08/21,21:45:00,129.336
08/08/21,22:00:00,128.753
08/08/21,22:15:00,128.282
08/08/21,22:30:00,127.960
08/08/21,22:45:00,127.730
08/08/21,23:00:00,127.469
08/08/21,23:15:00,127.117
08/08/21,23:30:00,126.642
08/08/21,23:45:00,126.156
08/09/21,00:00:00,125.712
08/09/21,00:15:00,125.513
08/09/21,00:30:00,125.574
08/09/21,00:45:00,125.850
08/09/21,01:00:00,126.309
08/09/21,01:15:00,126.769
08/09/21,01:30:00,127.213
08/09/21,01:45:00,127.519
08/09/21,02:00:00,127.611
08/09/21,02:15:00,127.657
08/09/21,02:30:00,127.688
08/09/21,02:45:00,127.810
08/09/21,03:00:00,128.102
08/09/21,03:15:00,128.577
08/09/21,03:30:00,129.252
08/09/21,03:45:00,129.901
08/09/21,04:00:00,130.469
08/09/21,04:15:00,130.776
08/09/21,04:30:00,130.745
08/09/21,04:45:00,130.484
08/09/21,05:00:00,130.085
08/09/21,05:15:00,129.655
08/09/21,05:30:00,129.363
08/09/21,05:45:00,129.195
08/09/21,06:00:00,128.995
08/09/21,06:15:00,128.673
08/09/21,06:30:00,128.152
08/09/21,06:45:00,127.359
08/09/21,07:00:00,126.378
08/09/21,07:15:00,125.411
08/09/21,07:30:00,124.367
08/09/21,07:45:00,123.278
08/09/21,08:00:00,122.148
08/09/21,08:15:00,121.007
08/09/21,08:30:00,119.916
08/09/21,08:45:00,118.784
08/09/21,09:00:00,117.596
08/09/21,09:15:00,116.409
08/09/21,09:30:00,115.196
08/09/21,09:45:00,114.061
08/09/21,10:00:00,112.910
08/09/21,10:15:00,111.837
08/09/21,10:30:00,110.783
08/09/21,10:45:00,109.775
08/09/21,11:00:00,108.851
08/09/21,11:15:00,108.017
08/09/21,11:30:00,107.305
08/09/21,11:45:00,106.703
08/09/21,12:00:00,106.149
08/09/21,12:15:00,105.663
08/09/21,12:30:00,105.265
08/09/21,12:45:00,104.920
08/09/21,13:00:00,104.699
08/09/21,13:15:00,104.781
08/09/21,13:30:00,105.320
08/09/21,13:45:00,105.969
08/09/21,14:00:00,106.687
08/09/21,14:15:00,107.573
08/09/21,14:30:00,108.614
08/09/21,14:45:00,109.793
08/09/21,15:00:00,110.955
08/09/21,15:15:00,112.151
08/09/21,15:30:00,113.466
08/09/21,15:45:00,114.880
08/09/21,16:00:00,116.359
08/09/21,16:15:00,117.885
08/09/21,16:30:00,119.440
08/09/21,16:45:00,121.087
08/09/21,17:00:00,122.678
08/09/21,17:15:00,124.121
08/09/21,17:30:00,125.571
08/09/21,17:45:00,126.925
08/09/21,18:00:00,128.212
08/09/21,18:15:00,129.270
08/09/21,18:30:00,130.180
08/09/21,18:45:00,130.983
08/09/21,19:00:00,131.612
08/09/21,19:15:00,132.032
08/09/21,19:30:00,132.304
08/09/21,19:45:00,132.357
08/09/21,20:00:00,132.342
08/09/21,20:15:00,132.296
08/09/21,20:30:00,132.188
08/09/21,20:45:00,131.962
08/09/21,21:00:00,131.639
08/09/21,21:15:00,131.193
08/09/21,21:30:00,130.656
08/09/21,21:45:00,130.026
08/09/21,22:00:00,129.274
08/09/21,22:15:00,128.600
08/09/21,22:30:00,128.021
08/09/21,22:45:00,127.423
08/09/21,23:00:00,126.902
08/09/21,23:15:00,126.428
08/09/21,23:30:00,125.988
08/09/21,23:45:00,125.483
08/10/21,00:00:00,124.978
08/10/21,00:15:00,124.580
08/10/21,00:30:00,124.335
08/10/21,00:45:00,124.263
08/10/21,01:00:00,124.339
08/10/21,01:15:00,124.508
08/10/21,01:30:00,124.645
08/10/21,01:45:00,124.829
08/10/21,02:00:00,124.905
08/10/21,02:15:00,125.146
08/10/21,02:30:00,125.345
08/10/21,02:45:00,125.666
08/10/21,03:00:00,126.049
08/10/21,03:15:00,126.600
08/10/21,03:30:00,127.171
08/10/21,03:45:00,127.799
08/10/21,04:00:00,128.443
08/10/21,04:15:00,129.010
08/10/21,04:30:00,129.460
08/10/21,04:45:00,129.720
08/10/21,05:00:00,129.924
08/10/21,05:15:00,129.924
08/10/21,05:30:00,129.836
08/10/21,05:45:00,129.698
08/10/21,06:00:00,129.529
08/10/21,06:15:00,129.314
08/10/21,06:30:00,128.961
08/10/21,06:45:00,128.490
08/10/21,07:00:00,127.923
08/10/21,07:15:00,127.252
08/10/21,07:30:00,126.540
08/10/21,07:45:00,125.779
08/10/21,08:00:00,124.960
08/10/21,08:15:00,124.096
08/10/21,08:30:00,123.141
08/10/21,08:45:00,122.125
08/10/21,09:00:00,121.079
08/10/21,09:15:00,119.946
08/10/21,09:30:00,118.727
08/10/21,09:45:00,117.508
08/10/21,10:00:00,116.264
08/10/21,10:15:00,115.051
08/10/21,10:30:00,113.889
08/10/21,10:45:00,112.803
08/10/21,11:00:00,111.763
08/10/21,11:15:00,110.754
08/10/21,11:30:00,109.826
08/10/21,11:45:00,108.961
08/10/21,12:00:00,108.170
08/10/21,12:15:00,107.506
08/10/21,12:30:00,106.895
08/10/21,12:45:00,106.375
08/10/21,13:00:00,105.927
08/10/21,13:15:00,105.560
08/10/21,13:30:00,105.339
08/10/21,13:45:00,105.420
08/10/21,14:00:00,106.081
08/10/21,14:15:00,106.708
08/10/21,14:30:00,107.495
08/10/21,14:45:00,108.368
08/10/21,15:00:00,109.287
08/10/21,15:15:00,110.247
08/10/21,15:30:00,111.342
08/10/21,15:45:00,112.574
08/10/21,16:00:00,113.924
08/10/21,16:15:00,115.335
08/10/21,16:30:00,116.815
08/10/21,16:45:00,118.331
08/10/21,17:00:00,119.790
08/10/21,17:15:00,121.312
08/10/21,17:30:00,122.896
08/10/21,17:45:00,124.397
08/10/21,18:00:00,125.946
08/10/21,18:15:00,127.378
08/10/21,18:30:00,128.631
08/10/21,18:45:00,129.540
08/10/21,19:00:00,130.373
08/10/21,19:15:00,131.049
08/10/21,19:30:00,131.668
08/10/21,19:45:00,132.175
08/10/21,20:00:00,132.505
08/10/21,20:15:00,132.563
08/10/21,20:30:00,132.547
08/10/21,20:45:00,132.363
08/10/21,21:00:00,132.040
08/10/21,21:15:00,131.640
08/10/21,21:30:00,131.149
08/10/21,21:45:00,130.718
08/10/21,22:00:00,130.262
08/10/21,22:15:00,129.648
08/10/21,22:30:00,128.973
08/10/21,22:45:00,128.175
08/10/21,23:00:00,127.409
08/10/21,23:15:00,126.631
08/10/21,23:30:00,125.835
08/10/21,23:45:00,125.131
08/11/21,00:00:00,124.493
08/11/21,00:15:00,123.866
08/11/21,00:30:00,123.362
08/11/21,00:45:00,122.983
08/11/21,01:00:00,122.708
08/11/21,01:15:00,122.525
08/11/21,01:30:00,122.327
08/11/21,01:45:00,122.205
08/11/21,02:00:00,122.224
08/11/21,02:15:00,122.331
08/11/21,02:30:00,122.590
08/11/21,02:45:00,122.911
08/11/21,03:00:00,123.278
08/11/21,03:15:00,123.660
08/11/21,03:30:00,124.042
08/11/21,03:45:00,124.394
08/11/21,04:00:00,124.776
08/11/21,04:15:00,125.277
08/11/21,04:30:00,125.832
08/11/21,04:45:00,126.475
08/11/21,05:00:00,127.065
08/11/21,05:15:00,127.717
08/11/21,05:30:00,128.200
08/11/21,05:45:00,128.488
08/11/21,06:00:00,128.641
08/11/21,06:15:00,128.687
08/11/21,06:30:00,128.630
08/11/21,06:45:00,128.507
08/11/21,07:00:00,128.323
08/11/21,07:15:00,128.001
08/11/21,07:30:00,127.602
08/11/21,07:45:00,127.116
08/11/21,08:00:00,126.564
08/11/21,08:15:00,125.933
08/11/21,08:30:00,125.282
08/11/21,08:45:00,124.510
08/11/21,09:00:00,123.692
08/11/21,09:15:00,122.752
08/11/21,09:30:00,121.774
08/11/21,09:45:00,120.778
08/11/21,10:00:00,119.691
08/11/21,10:15:00,118.604
08/11/21,10:30:00,117.492
08/11/21,10:45:00,116.396
08/11/21,11:00:00,115.320
08/11/21,11:15:00,114.293
08/11/21,11:30:00,113.328
08/11/21,11:45:00,112.398
08/11/21,12:00:00,111.498
08/11/21,12:15:00,110.629
08/11/21,12:30:00,109.810
08/11/21,12:45:00,109.021
08/11/21,13:00:00,108.339
08/11/21,13:15:00,107.758
08/11/21,13:30:00,107.306
08/11/21,13:45:00,107.093
08/11/21,14:00:00,107.300
08/11/21,14:15:00,107.788
08/11/21,14:30:00,108.273
08/11/21,14:45:00,108.746
08/11/21,15:00:00,109.212
08/11/21,15:15:00,109.702
08/11/21,15:30:00,110.374
08/11/21,15:45:00,111.288
08/11/21,16:00:00,112.355
08/11/21,16:15:00,113.663
08/11/21,16:30:00,115.174
08/11/21,16:45:00,116.761
08/11/21,17:00:00,118.300
08/11/21,17:15:00,119.809
08/11/21,17:30:00,121.312
08/11/21,17:45:00,122.614
08/11/21,18:00:00,123.871
08/11/21,18:15:00,125.252
08/11/21,18:30:00,126.603
08/11/21,18:45:00,127.928
08/11/21,19:00:00,129.129
08/11/21,19:15:00,130.196
08/11/21,19:30:00,131.008
08/11/21,19:45:00,131.585
08/11/21,20:00:00,132.130
08/11/21,20:15:00,132.568
08/11/21,20:30:00,132.852
08/11/21,20:45:00,132.848
08/11/21,21:00:00,132.571
08/11/21,21:15:00,132.155
08/11/21,21:30:00,131.909
08/11/21,21:45:00,131.633
08/11/21,22:00:00,131.387
08/11/21,22:15:00,130.987
08/11/21,22:30:00,130.372
08/11/21,22:45:00,129.512
08/11/21,23:00:00,128.488
08/11/21,23:15:00,127.354
08/11/21,23:30:00,126.281
08/11/21,23:45:00,125.336
08/12/21,00:00:00,124.491
08/12/21,00:15:00,123.753
08/12/21,00:30:00,123.145
08/12/21,00:45:00,122.618
08/12/21,01:00:00,122.202
08/12/21,01:15:00,121.740
08/12/21,01:30:00,121.221
08/12/21,01:45:00,120.705
08/12/21,02:00:00,120.221
08/12/21,02:15:00,119.870
08/12/21,02:30:00,119.714
08/12/21,02:45:00,119.767
08/12/21,03:00:00,120.000
08/12/21,03:15:00,120.271
08/12/21,03:30:00,120.564
08/12/21,03:45:00,120.858
08/12/21,04:00:00,121.152
08/12/21,04:15:00,121.469
08/12/21,04:30:00,121.790
08/12/21,04:45:00,122.294
08/12/21,05:00:00,122.764
08/12/21,05:15:00,123.341
08/12/21,05:30:00,124.094
08/12/21,05:45:00,124.856
08/12/21,06:00:00,125.709
08/12/21,06:15:00,126.375
08/12/21,06:30:00,126.961
08/12/21,06:45:00,127.363
08/12/21,07:00:00,127.570
08/12/21,07:15:00,127.642
08/12/21,07:30:00,127.516
08/12/21,07:45:00,127.270
08/12/21,08:00:00,126.872
08/12/21,08:15:00,126.596
08/12/21,08:30:00,126.259
08/12/21,08:45:00,125.968
08/12/21,09:00:00,125.589
08/12/21,09:15:00,125.069
08/12/21,09:30:00,124.456
08/12/21,09:45:00,123.753
08/12/21,10:00:00,122.989
08/12/21,10:15:00,122.191
08/12/21,10:30:00,121.366
08/12/21,10:45:00,120.446
08/12/21,11:00:00,119.580
08/12/21,11:15:00,118.684
08/12/21,11:30:00,117.713
08/12/21,11:45:00,116.738
08/12/21,12:00:00,115.783
08/12/21,12:15:00,114.874
08/12/21,12:30:00,114.015
08/12/21,12:45:00,113.187
08/12/21,13:00:00,112.477
08/12/21,13:15:00,111.850
08/12/21,13:30:00,111.311
08/12/21,13:45:00,110.851
08/12/21,14:00:00,110.513
08/12/21,14:15:00,110.300
08/12/21,14:30:00,110.304
08/12/21,14:45:00,110.546
08/12/21,15:00:00,110.971
08/12/21,15:15:00,111.547
08/12/21,15:30:00,112.227
08/12/21,15:45:00,112.948
08/12/21,16:00:00,113.697
08/12/21,16:15:00,114.499
08/12/21,16:30:00,115.424
08/12/21,16:45:00,116.512
08/12/21,17:00:00,117.815
08/12/21,17:15:00,119.237
08/12/21,17:30:00,120.786
08/12/21,17:45:00,122.347
08/12/21,18:00:00,123.785
08/12/21,18:15:00,125.143
08/12/21,18:30:00,126.399
08/12/21,18:45:00,127.449
08/12/21,19:00:00,128.472
08/12/21,19:15:00,129.459
08/12/21,19:30:00,130.389
08/12/21,19:45:00,131.254
08/12/21,20:00:00,132.073
08/12/21,20:15:00,132.735
08/12/21,20:30:00,133.101
08/12/21,20:45:00,133.204
08/12/21,21:00:00,133.081
08/12/21,21:15:00,132.877
08/12/21,21:30:00,132.558
08/12/21,21:45:00,132.265
08/12/21,22:00:00,131.988
08/12/21,22:15:00,131.742
08/12/21,22:30:00,131.388
08/12/21,22:45:00,130.866
08/12/21,23:00:00,130.082
08/12/21,23:15:00,129.114
08/12/21,23:30:00,128.040
08/12/21,23:45:00,126.936
08/13/21,00:00:00,125.852
08/13/21,00:15:00,124.788
08/13/21,00:30:00,123.832
08/13/21,00:45:00,122.948
08/13/21,01:00:00,122.146
08/13/21,01:15:00,121.481
08/13/21,01:30:00,120.813
08/13/21,01:45:00,120.164
08/13/21,02:00:00,119.439
08/13/21,02:15:00,118.741
08/13/21,02:30:00,118.189
08/13/21,02:45:00,117.739
08/13/21,03:00:00,117.431
08/13/21,03:15:00,117.305
08/13/21,03:30:00,117.351
08/13/21,03:45:00,117.435
08/13/21,04:00:00,117.602
08/13/21,04:15:00,117.816
08/13/21,04:30:00,118.075
08/13/21,04:45:00,118.337
08/13/21,05:00:00,118.677
08/13/21,05:15:00,119.157
08/13/21,05:30:00,119.748
08/13/21,05:45:00,120.485
08/13/21,06:00:00,121.317
08/13/21,06:15:00,122.222
08/13/21,06:30:00,123.147
08/13/21,06:45:00,123.946
08/13/21,07:00:00,124.631
08/13/21,07:15:00,125.117
08/13/21,07:30:00,125.430
08/13/21,07:45:00,125.625
08/13/21,08:00:00,125.851
08/13/21,08:15:00,126.169
08/13/21,08:30:00,126.537
08/13/21,08:45:00,126.870
08/13/21,09:00:00,127.019
08/13/21,09:15:00,126.927
08/13/21,09:30:00,126.559
08/13/21,09:45:00,125.977
08/13/21,10:00:00,125.361
08/13/21,10:15:00,124.799
08/13/21,10:30:00,124.317
08/13/21,10:45:00,123.927
08/13/21,11:00:00,123.560
08/13/21,11:15:00,123.204
08/13/21,11:30:00,122.699
08/13/21,11:45:00,122.077
08/13/21,12:00:00,121.332
08/13/21,12:15:00,120.488
08/13/21,12:30:00,119.565
08/13/21,12:45:00,118.653
08/13/21,13:00:00,117.807
08/13/21,13:15:00,117.064
08/13/21,13:30:00,116.448
08/13/21,13:45:00,115.953
08/13/21,14:00:00,115.561
08/13/21,14:15:00,115.248
08/13/21,14:30:00,115.009
08/13/21,14:45:00,114.875
08/13/21,15:00:00,114.784
08/13/21,15:15:00,114.845
08/13/21,15:30:00,115.088
08/13/21,15:45:00,115.457
08/13/21,16:00:00,115.937
08/13/21,16:15:00,116.519
08/13/21,16:30:00,117.209
08/13/21,16:45:00,117.937
08/13/21,17:00:00,118.745
08/13/21,17:15:00,119.672
08/13/21,17:30:00,120.744
08/13/21,17:45:00,121.955
08/13/21,18:00:00,123.274
08/13/21,18:15:00,124.594
08/13/21,18:30:00,125.960
08/13/21,18:45:00,127.229
08/13/21,19:00:00,128.257
08/13/21,19:15:00,129.090
08/13/21,19:30:00,129.782
08/13/21,19:45:00,130.489
08/13/21,20:00:00,131.258
08/13/21,20:15:00,132.084
08/13/21,20:30:00,132.865
08/13/21,20:45:00,133.543
08/13/21,21:00:00,133.944
08/13/21,21:15:00,134.036
08/13/21,21:30:00,133.902
08/13/21,21:45:00,133.640
08/13/21,22:00:00,133.316
08/13/21,22:15:00,132.993
08/13/21,22:30:00,132.639
08/13/21,22:45:00,132.254
08/13/21,23:00:00,131.730
08/13/21,23:15:00,131.146
08/13/21,23:30:00,130.385
08/13/21,23:45:00,129.468
08/14/21,00:00:00,128.432
08/14/21,00:15:00,127.304
08/14/21,00:30:00,126.100
08/14/21,00:45:00,124.955
08/14/21,01:00:00,123.830
08/14/21,01:15:00,122.782
08/14/21,01:30:00,121.795
08/14/21,01:45:00,120.852
08/14/21,02:00:00,119.970
08/14/21,02:15:00,119.111
08/14/21,02:30:00,118.303
08/14/21,02:45:00,117.529
08/14/21,03:00:00,116.767
08/14/21,03:15:00,116.097
08/14/21,03:30:00,115.534
08/14/21,03:45:00,115.044
08/14/21,04:00:00,114.694
08/14/21,04:15:00,114.481
08/14/21,04:30:00,114.466
08/14/21,04:45:00,114.618
08/14/21,05:00:00,114.800
08/14/21,05:15:00,115.055
08/14/21,05:30:00,115.390
08/14/21,05:45:00,115.770
08/14/21,06:00:00,116.120
08/14/21,06:15:00,116.611
08/14/21,06:30:00,117.236
08/14/21,06:45:00,117.986
08/14/21,07:00:00,118.859
08/14/21,07:15:00,119.779
08/14/21,07:30:00,120.698
08/14/21,07:45:00,121.496
08/14/21,08:00:00,122.196
08/14/21,08:15:00,122.788
08/14/21,08:30:00,123.403
08/14/21,08:45:00,123.962
08/14/21,09:00:00,124.459
08/14/21,09:15:00,124.941
08/14/21,09:30:00,125.366
08/14/21,09:45:00,125.657
08/14/21,10:00:00,125.795
08/14/21,10:15:00,125.795
08/14/21,10:30:00,125.687
08/14/21,10:45:00,125.569
08/14/21,11:00:00,125.569
08/14/21,11:15:00,125.649
08/14/21,11:30:00,125.634
08/14/21,11:45:00,125.404
08/14/21,12:00:00,125.010
08/14/21,12:15:00,124.428
08/14/21,12:30:00,123.786
08/14/21,12:45:00,123.056
08/14/21,13:00:00,122.414
08/14/21,13:15:00,121.757
08/14/21,13:30:00,121.230
08/14/21,13:45:00,120.806
08/14/21,14:00:00,120.397
08/14/21,14:15:00,120.172
08/14/21,14:30:00,119.901
08/14/21,14:45:00,119.535
08/14/21,15:00:00,119.283
08/14/21,15:15:00,119.073
08/14/21,15:30:00,118.936
08/14/21,15:45:00,118.951
08/14/21,16:00:00,119.161
08/14/21,16:15:00,119.520
08/14/21,16:30:00,119.978
08/14/21,16:45:00,120.467
08/14/21,17:00:00,121.001
08/14/21,17:15:00,121.517
08/14/21,17:30:00,121.999
08/14/21,17:45:00,122.579
08/14/21,18:00:00,123.321
08/14/21,18:15:00,124.116
08/14/21,18:30:00,125.088
08/14/21,18:45:00,126.096
08/14/21,19:00:00,127.165
08/14/21,19:15:00,128.174
08/14/21,19:30:00,129.122
08/14/21,19:45:00,130.055
08/14/21,20:00:00,130.928
08/14/21,20:15:00,131.631
08/14/21,20:30:00,132.269
08/14/21,20:45:00,132.773
08/14/21,21:00:00,133.220
08/14/21,21:15:00,133.636
08/14/21,21:30:00,133.836
08/14/21,21:45:00,133.990
08/14/21,22:00:00,133.928
08/14/21,22:15:00,133.759
08/14/21,22:30:00,133.435
08/14/21,22:45:00,132.896
08/14/21,23:00:00,132.434
08/14/21,23:15:00,131.846
08/14/21,23:30:00,131.239
08/14/21,23:45:00,130.533
08/15/21,00:00:00,129.761
08/15/21,00:15:00,128.928
08/15/21,00:30:00,128.019
08/15/21,00:45:00,126.984
08/15/21,01:00:00,125.883
08/15/21,01:15:00,124.719
08/15/21,01:30:00,123.578
08/15/21,01:45:00,122.419
08/15/21,02:00:00,121.272
08/15/21,02:15:00,120.069
08/15/21,02:30:00,118.939
08/15/21,02:45:00,117.849
08/15/21,03:00:00,116.900
08/15/21,03:15:00,115.975
08/15/21,03:30:00,115.122
08/15/21,03:45:00,114.331
08/15/21,04:00:00,113.582
08/15/21,04:15:00,112.944
08/15/21,04:30:00,112.397
08/15/21,04:45:00,111.968
08/15/21,05:00:00,111.528
08/15/21,05:15:00,111.164
08/15/21,05:30:00,111.012
08/15/21,05:45:00,110.982
08/15/21,06:00:00,111.130
08/15/21,06:15:00,111.491
08/15/21,06:30:00,112.037
08/15/21,06:45:00,112.717
08/15/21,07:00:00,113.397
08/15/21,07:15:00,114.168
08/15/21,07:30:00,114.975
08/15/21,07:45:00,115.705
08/15/21,08:00:00,116.402
08/15/21,08:15:00,117.186
08/15/21,08:30:00,117.983
08/15/21,08:45:00,118.863
08/15/21,09:00:00,119.744
08/15/21,09:15:00,120.595
08/15/21,09:30:00,121.458
08/15/21,09:45:00,122.336
08/15/21,10:00:00,123.120
08/15/21,10:15:00,123.850
08/15/21,10:30:00,124.412
08/15/21,10:45:00,124.879
08/15/21,11:00:00,125.288
08/15/21,11:15:00,125.683
08/15/21,11:30:00,126.112
08/15/21,11:45:00,126.567
08/15/21,12:00:00,126.889
08/15/21,12:15:00,127.012
08/15/21,12:30:00,126.955
08/15/21,12:45:00,126.725
08/15/21,13:00:00,126.280
08/15/21,13:15:00,125.886
08/15/21,13:30:00,125.629
08/15/21,13:45:00,125.476
08/15/21,14:00:00,125.358
08/15/21,14:15:00,125.174
08/15/21,14:30:00,124.994
08/15/21,14:45:00,124.585
08/15/21,15:00:00,124.187
08/15/21,15:15:00,123.758
08/15/21,15:30:00,123.395
08/15/21,15:45:00,123.089
08/15/21,16:00:00,122.925
08/15/21,16:15:00,122.971
08/15/21,16:30:00,123.158
08/15/21,16:45:00,123.388
08/15/21,17:00:00,123.648
08/15/21,17:15:00,123.942
08/15/21,17:30:00,124.321
08/15/21,17:45:00,124.597
08/15/21,18:00:00,124.835
08/15/21,18:15:00,125.180
08/15/21,18:30:00,125.685
08/15/21,18:45:00,126.352
08/15/21,19:00:00,127.134
08/15/21,19:15:00,127.913
08/15/21,19:30:00,128.657
08/15/21,19:45:00,129.432
08/15/21,20:00:00,130.107
08/15/21,20:15:00,130.633
08/15/21,20:30:00,131.075
08/15/21,20:45:00,131.505
08/15/21,21:00:00,131.963
08/15/21,21:15:00,132.471
08/15/21,21:30:00,132.979
08/15/21,21:45:00,133.460
08/15/21,22:00:00,133.830
08/15/21,22:15:00,134.081
08/15/21,22:30:00,133.911
08/15/21,22:45:00,133.561
08/15/21,23:00:00,132.980
08/15/21,23:15:00,132.434
08/15/21,23:30:00,131.904
08/15/21,23:45:00,131.458
08/16/21,00:00:00,131.088
08/16/21,00:15:00,130.689
08/16/21,00:30:00,130.201
08/16/21,00:45:00,129.460
08/16/21,01:00:00,128.478
08/16/21,01:15:00,127.328
08/16/21,01:30:00,126.067
08/16/21,01:45:00,124.753
08/16/21,02:00:00,123.451
08/16/21,02:15:00,122.224
08/16/21,02:30:00,121.066
08/16/21,02:45:00,119.985
08/16/21,03:00:00,118.913
08/16/21,03:15:00,117.891
08/16/21,03:30:00,116.813
08/16/21,03:45:00,115.705
08/16/21,04:00:00,114.617
08/16/21,04:15:00,113.541
08/16/21,04:30:00,112.553
08/16/21,04:45:00,111.673
08/16/21,05:00:00,110.880
08/16/21,05:15:00,110.198
08/16/21,05:30:00,109.679
08/16/21,05:45:00,109.175
08/16/21,06:00:00,108.796
08/16/21,06:15:00,108.490
08/16/21,06:30:00,108.233
08/16/21,06:45:00,108.130
08/16/21,07:00:00,108.282
08/16/21,07:15:00,108.736
08/16/21,07:30:00,109.338
08/16/21,07:45:00,110.047
08/16/21,08:00:00,110.726
08/16/21,08:15:00,111.420
08/16/21,08:30:00,112.175
08/16/21,08:45:00,112.950
08/16/21,09:00:00,113.797
08/16/21,09:15:00,114.739
08/16/21,09:30:00,115.690
08/16/21,09:45:00,116.688
08/16/21,10:00:00,117.792
08/16/21,10:15:00,118.966
08/16/21,10:30:00,120.095
08/16/21,10:45:00,121.144
08/16/21,11:00:00,122.133
08/16/21,11:15:00,123.038
08/16/21,11:30:00,123.933
08/16/21,11:45:00,124.732
08/16/21,12:00:00,125.432
08/16/21,12:15:00,126.071
08/16/21,12:30:00,126.669
08/16/21,12:45:00,127.132
08/16/21,13:00:00,127.520
08/16/21,13:15:00,127.945
08/16/21,13:30:00,128.206
08/16/21,13:45:00,128.375
08/16/21,14:00:00,128.497
08/16/21,14:15:00,128.605
08/16/21,14:30:00,128.589
08/16/21,14:45:00,128.467
08/16/21,15:00:00,128.221
08/16/21,15:15:00,127.930
08/16/21,15:30:00,127.623
08/16/21,15:45:00,127.332
08/16/21,16:00:00,127.209
08/16/21,16:15:00,127.086
08/16/21,16:30:00,127.010
08/16/21,16:45:00,126.964
08/16/21,17:00:00,126.814
08/16/21,17:15:00,126.653
08/16/21,17:30:00,126.515
08/16/21,17:45:00,126.381
08/16/21,18:00:00,126.362
08/16/21,18:15:00,126.473
