datetime,depth,Temperature,Salinity,do_cor,odyPAR,F_s,do_corF_s
2021-06-12T00:30:00Z,2.489,12.497,29.057159293465045,3.581499772132946,4.874338695,0.8337,2.747799772132946
2021-06-12T00:45:00Z,2.638,12.401,29.083226815962504,4.210357161084573,4.874338695,0.8334,3.3769571610845732
2021-06-12T01:00:00Z,2.775,12.11,29.162070709181627,5.143197108482918,4.874338695,0.8327,4.310497108482918
2021-06-12T01:15:00Z,2.882,11.916,29.116073794385855,7.237647382316825,4.874338695,0.8327,6.404947382316825
2021-06-12T01:30:00Z,2.984,11.916,29.059963899270514,8.745024811315496,4.874338695,0.833,7.912024811315495
2021-06-12T01:45:00Z,3.054,11.916,29.10436879551101,8.287484053241053,4.874338695,0.8327,7.454784053241053
2021-06-12T02:00:00Z,3.125,12.013,29.088990537122303,7.693098913185446,4.874338695,0.8329,6.860198913185446
2021-06-12T02:15:00Z,3.187,11.916,29.01166463108599,6.981717049603954,4.874338695,0.8332,6.148517049603954
2021-06-12T02:30:00Z,3.243,11.916,29.007460423747105,5.00426349929593,4.874338695,0.8332,4.17106349929593
2021-06-12T02:45:00Z,3.295,12.013,28.966882875626975,5.066940315470511,4.874338695,0.8336,4.233340315470511
2021-06-12T03:00:00Z,3.355,12.11,28.8747023214361,5.581934821704983,4.874338695,0.8342,4.747734821704983
2021-06-12T03:15:00Z,3.381,12.207,28.769047653640946,6.5346224275586104,4.874338695,0.8348,5.69982242755861
2021-06-12T03:30:00Z,3.401,12.207,28.654051345814626,7.113338363570574,4.874338695,0.8354,6.277938363570574
2021-06-12T03:45:00Z,3.394,12.207,28.661193585109,5.942326514708822,4.874338695,0.8354,5.106926514708822
2021-06-12T04:00:00Z,3.392,12.207,28.598787436219904,5.381369009946324,4.874338695,0.8357,4.545669009946324
2021-06-12T04:15:00Z,3.362,12.304,28.68842059886254,5.0397803617948584,4.874338695,0.8354,4.2043803617948585
2021-06-12T04:30:00Z,3.319,12.207,28.816532821304115,4.235427887554406,4.874338695,0.8346,3.4008278875544056
2021-06-12T04:45:00Z,3.283,12.207,28.83536398871374,3.840563945654547,4.874338695,0.8345,3.006063945654547
2021-06-12T05:00:00Z,3.24,12.207,28.879963971049964,3.9680068052095274,4.874338695,0.8343,3.1337068052095276
2021-06-12T05:15:00Z,3.192,12.207,28.86291901491251,3.393469323609204,4.874338695,0.8344,2.559069323609204
2021-06-12T05:30:00Z,3.145,12.207,28.85988100365033,3.6796934508064565,4.874338695,0.8344,2.8452934508064565
2021-06-12T05:45:00Z,3.123,12.11,28.856598811599618,3.2096173294970995,4.874338695,0.8343,2.3753173294970997
2021-06-12T06:00:00Z,3.103,12.11,28.856598811599618,3.165743558174894,4.874338695,0.8343,2.331443558174894
2021-06-12T06:15:00Z,3.079,12.207,28.842326984398657,3.486439934268165,4.874338695,0.8345,2.6519399342681647
2021-06-12T06:30:00Z,3.055,12.11,28.836019419626684,2.7416304353935637,4.874338695,0.8344,1.9072304353935636
2021-06-12T06:45:00Z,3.024,12.11,28.852904696088242,2.13262070489722,4.874338695,0.8343,1.2983207048972198
2021-06-12T07:00:00Z,2.975,12.11,28.754134735887995,2.139933000117588,4.874338695,0.8348,1.3051330001175878
2021-06-12T07:15:00Z,2.925,12.11,28.64475774953363,1.7419352174089995,4.874338695,0.8354,0.9065352174089994
2021-06-12T07:30:00Z,2.885,12.11,28.760210729808165,0.8801289950085136,4.874338695,0.8348,0.04532899500851362
2021-06-12T07:45:00Z,2.858,12.11,28.837534066420304,0.8759505405968748,4.874338695,0.8344,0.041550540596874797
2021-06-12T08:00:00Z,2.855,12.11,28.81558792833506,1.4818264302844892,4.874338695,0.8345,0.6473264302844892
2021-06-12T08:15:00Z,2.855,12.11,28.80600550949561,3.713121086099566,4.874338695,0.8345,2.8786210860995656
