scan_no,date,time,raw1,raw2,odyPAR
224,28/05/2021,04:00:00,0,0,4.874338695
225,28/05/2021,04:15:00,0,0,4.874338695
226,28/05/2021,04:30:00,0,0,4.874338695
227,28/05/2021,04:45:00,0,0,4.874338695
228,28/05/2021,05:00:00,0,0,4.874338695
229,28/05/2021,05:15:00,0,0,4.874338695
230,28/05/2021,05:30:00,0,0,4.874338695
231,28/05/2021,05:45:00,0,0,4.874338695
232,28/05/2021,06:00:00,0,0,4.874338695
233,28/05/2021,06:15:00,0,0,4.874338695
234,28/05/2021,06:30:00,0,0,4.874338695
235,28/05/2021,06:45:00,0,0,4.874338695
236,28/05/2021,07:00:00,0,0,4.874338695
237,28/05/2021,07:15:00,0,0,4.874338695
238,28/05/2021,07:30:00,0,0,4.874338695
239,28/05/2021,07:45:00,0,0,4.874338695
240,28/05/2021,08:00:00,0,0,4.874338695
241,28/05/2021,08:15:00,0,0,4.874338695
242,28/05/2021,08:30:00,0,0,4.874338695
243,28/05/2021,08:45:00,0,0,4.874338695
244,28/05/2021,09:00:00,0,0,4.874338695
245,28/05/2021,09:15:00,0,0,4.874338695
246,28/05/2021,09:30:00,0,0,4.874338695
247,28/05/2021,09:45:00,0,0,4.874338695
248,28/05/2021,10:00:00,0,0,4.874338695
249,28/05/2021,10:15:00,0,0,4.874338695
250,28/05/2021,10:30:00,0,0,4.874338695
251,28/05/2021,10:45:00,0,0,4.874338695
252,28/05/2021,11:00:00,0,0,4.874338695
253,28/05/2021,11:15:00,0,0,4.874338695
254,28/05/2021,11:30:00,0,0,4.874338695
255,28/05/2021,11:45:00,0,0,4.874338695
256,28/05/2021,12:00:00,0,0,4.874338695
257,28/05/2021,12:15:00,0,0,4.874338695
258,28/05/2021,12:30:00,0,0,4.874338695
259,28/05/2021,12:45:00,0,0,4.874338695
260,28/05/2021,13:00:00,0,0,4.874338695
261,28/05/2021,13:15:00,0,0,4.874338695
262,28/05/2021,13:30:00,0,0,4.874338695
263,28/05/2021,13:45:00,0,0,4.874338695
264,28/05/2021,14:00:00,0,0,4.874338695
265,28/05/2021,14:15:00,0,0,4.874338695
266,28/05/2021,14:30:00,0,0,4.874338695
267,28/05/2021,14:45:00,0,0,4.874338695
268,28/05/2021,15:00:00,0,0,4.874338695
269,28/05/2021,15:15:00,0,0,4.874338695
270,28/05/2021,15:30:00,0,0,4.874338695
271,28/05/2021,15:45:00,0,0,4.874338695
272,28/05/2021,16:00:00,0,0,4.874338695
