"Plot Title: BO"
"#","Date Time, GMT-07:00","High Range, μS/cm (LGR S/N: 21076249, SEN S/N: 21076249)","Temp, °C (LGR S/N: 21076249, SEN S/N: 21076249)"
180,05/27/21 10:45:00 AM,0.0,18.59
181,05/27/21 11:00:00 AM,0.0,17.74
182,05/27/21 11:15:00 AM,0.0,17.56
183,05/27/21 11:30:00 AM,0.0,16.35
184,05/27/21 11:45:00 AM,0.0,16.83
185,05/27/21 12:00:00 PM,0.0,15.56
186,05/27/21 12:15:00 PM,0.0,14.94
187,05/27/21 12:30:00 PM,0.0,15.48
188,05/27/21 12:45:00 PM,0.0,15.73
189,05/27/21 01:00:00 PM,0.0,17.54
190,05/27/21 01:15:00 PM,0.0,18.75
191,05/27/21 01:30:00 PM,0.0,17.31
192,05/27/21 01:45:00 PM,0.0,17.34
193,05/27/21 02:00:00 PM,0.0,17.93
194,05/27/21 02:15:00 PM,0.0,18.59
195,05/27/21 02:30:00 PM,19636.2,15.85
196,05/27/21 02:45:00 PM,26617.4,14.91
197,05/27/21 03:00:00 PM,30301.9,15.13
198,05/27/21 03:15:00 PM,33124.7,15.13
199,05/27/21 03:30:00 PM,34872.0,13.70
200,05/27/21 03:45:00 PM,35214.8,13.92
201,05/27/21 04:00:00 PM,34356.7,13.44
202,05/27/21 04:15:00 PM,35694.1,12.55
203,05/27/21 04:30:00 PM,36328.7,11.64
204,05/27/21 04:45:00 PM,36233.2,10.99
205,05/27/21 05:00:00 PM,36035.6,10.36
206,05/27/21 05:15:00 PM,35907.3,10.34
207,05/27/21 05:30:00 PM,35863.0,10.32
208,05/27/21 05:45:00 PM,35839.5,10.32
209,05/27/21 06:00:00 PM,35823.9,10.35
210,05/27/21 06:15:00 PM,35823.9,10.37
211,05/27/21 06:30:00 PM,35860.4,10.41
212,05/27/21 06:45:00 PM,35865.6,10.42
213,05/27/21 07:00:00 PM,35857.8,10.44
214,05/27/21 07:15:00 PM,35826.5,10.45
215,05/27/21 07:30:00 PM,35834.3,10.46
216,05/27/21 07:45:00 PM,35810.9,10.46
217,05/27/21 08:00:00 PM,35826.5,10.45
218,05/27/21 08:15:00 PM,35823.9,10.46
219,05/27/21 08:30:00 PM,35823.9,10.47
220,05/27/21 08:45:00 PM,35816.1,10.46
221,05/27/21 09:00:00 PM,35787.5,10.47
222,05/27/21 09:15:00 PM,35881.2,10.50
223,05/27/21 09:30:00 PM,35844.7,10.47
224,05/27/21 09:45:00 PM,35813.5,10.50
225,05/27/21 10:00:00 PM,35821.3,10.49
226,05/27/21 10:15:00 PM,35805.7,10.50
227,05/27/21 10:30:00 PM,35813.5,10.49
228,05/27/21 10:45:00 PM,35810.9,10.50
229,05/27/21 11:00:00 PM,35797.9,10.49
230,05/27/21 11:15:00 PM,35797.9,10.49
231,05/27/21 11:30:00 PM,35803.1,10.47
232,05/27/21 11:45:00 PM,35758.9,10.46
233,05/28/21 12:00:00 AM,35803.1,10.46
234,05/28/21 12:15:00 AM,35774.5,10.46
235,05/28/21 12:30:00 AM,35758.9,10.44
236,05/28/21 12:45:00 AM,35803.1,10.46
237,05/28/21 01:00:00 AM,36093.4,10.69
238,05/28/21 01:15:00 AM,36019.9,10.56
239,05/28/21 01:30:00 AM,35917.8,10.47
240,05/28/21 01:45:00 AM,35881.2,10.44
241,05/28/21 02:00:00 AM,35852.6,10.44
242,05/28/21 02:15:00 AM,35849.9,10.44
243,05/28/21 02:30:00 AM,35842.1,10.45
244,05/28/21 02:45:00 AM,35842.1,10.45
245,05/28/21 03:00:00 AM,35797.9,10.45
246,05/28/21 03:15:00 AM,35821.3,10.55
247,05/28/21 03:30:00 AM,35813.5,10.59
248,05/28/21 03:45:00 AM,35782.3,10.61
249,05/28/21 04:00:00 AM,35782.3,10.61
250,05/28/21 04:15:00 AM,35774.5,10.64
251,05/28/21 04:30:00 AM,35790.1,10.65
252,05/28/21 04:45:00 AM,35782.3,10.66
253,05/28/21 05:00:00 AM,35774.5,10.68
254,05/28/21 05:15:00 AM,35795.3,10.68
255,05/28/21 05:30:00 AM,35774.5,10.69
256,05/28/21 05:45:00 AM,35774.5,10.69
257,05/28/21 06:00:00 AM,35774.5,10.68
258,05/28/21 06:15:00 AM,35766.7,10.69
259,05/28/21 06:30:00 AM,35766.7,10.66
260,05/28/21 06:45:00 AM,35738.2,10.61
261,05/28/21 07:00:00 AM,35722.6,10.58
262,05/28/21 07:15:00 AM,35917.8,10.65
263,05/28/21 07:30:00 AM,35938.7,10.66
264,05/28/21 07:45:00 AM,35800.5,10.58
265,05/28/21 08:00:00 AM,35751.2,10.50
266,05/28/21 08:15:00 AM,35795.3,10.53
267,05/28/21 08:30:00 AM,35865.6,10.60
268,05/28/21 08:45:00 AM,35915.2,10.73
269,05/28/21 09:00:00 AM,35959.6,10.90
270,05/28/21 09:15:00 AM,36025.1,11.07
271,05/28/21 09:30:00 AM,36154.0,11.16
272,05/28/21 09:45:00 AM,36228.0,11.35
273,05/28/21 10:00:00 AM,36328.7,11.62
274,05/28/21 10:15:00 AM,36528.7,11.89
275,05/28/21 10:30:00 AM,36424.5,12.17
276,05/28/21 10:45:00 AM,36563.6,12.48
277,05/28/21 11:00:00 AM,36741.3,12.93
278,05/28/21 11:15:00 AM,36687.3,13.22
279,05/28/21 11:30:00 AM,36582.4,13.47
280,05/28/21 11:45:00 AM,36161.9,13.79
281,05/28/21 12:00:00 PM,35007.6,14.27
282,05/28/21 12:15:00 PM,671.5,13.74
283,05/28/21 12:30:00 PM,0.0,14.17
284,05/28/21 12:45:00 PM,0.0,13.76
285,05/28/21 01:00:00 PM,0.0,14.95
286,05/28/21 01:15:00 PM,0.0,15.01
287,05/28/21 01:30:00 PM,0.0,15.63
288,05/28/21 01:45:00 PM,0.0,16.11
289,05/28/21 02:00:00 PM,0.0,16.98
290,05/28/21 02:15:00 PM,0.0,17.65
291,05/28/21 02:30:00 PM,0.0,18.64
292,05/28/21 02:45:00 PM,0.0,19.02
293,05/28/21 03:00:00 PM,0.0,19.16
294,05/28/21 03:15:00 PM,0.0,19.28
295,05/28/21 03:30:00 PM,0.0,19.33
296,05/28/21 03:45:00 PM,19685.2,18.23
297,05/28/21 04:00:00 PM,30684.3,17.26
298,05/28/21 04:15:00 PM,34344.4,16.72
299,05/28/21 04:30:00 PM,33565.1,15.24
300,05/28/21 04:45:00 PM,33096.7,15.82
301,05/28/21 05:00:00 PM,31553.3,16.21
302,05/28/21 05:15:00 PM,31610.5,15.18
303,05/28/21 05:30:00 PM,31426.1,14.46
304,05/28/21 05:45:00 PM,28642.7,13.17
305,05/28/21 06:00:00 PM,29117.3,13.17
306,05/28/21 06:15:00 PM,29426.6,12.36
307,05/28/21 06:30:00 PM,30327.1,11.94
308,05/28/21 06:45:00 PM,31219.2,11.78
309,05/28/21 07:00:00 PM,31949.6,11.68
310,05/28/21 07:15:00 PM,32529.3,11.59
311,05/28/21 07:30:00 PM,33092.0,11.50
312,05/28/21 07:45:00 PM,33605.5,11.42
313,05/28/21 08:00:00 PM,33936.1,11.36
314,05/28/21 08:15:00 PM,34178.3,11.32
315,05/28/21 08:30:00 PM,34332.2,10.99
316,05/28/21 08:45:00 PM,34459.9,10.79
317,05/28/21 09:00:00 PM,34637.8,10.75
318,05/28/21 09:15:00 PM,34797.0,10.73
319,05/28/21 09:30:00 PM,34919.6,10.71
320,05/28/21 09:45:00 PM,35002.5,10.65
321,05/28/21 10:00:00 PM,35111.0,10.61
322,05/28/21 10:15:00 PM,35265.6,10.65
323,05/28/21 10:30:00 PM,35490.5,10.78
324,05/28/21 10:45:00 PM,35601.1,10.88
325,05/28/21 11:00:00 PM,35665.7,10.97
326,05/28/21 11:15:00 PM,35746.0,11.06
327,05/28/21 11:30:00 PM,35782.3,11.11
328,05/28/21 11:45:00 PM,35810.9,11.16
329,05/29/21 12:00:00 AM,35779.7,11.11
330,05/29/21 12:15:00 AM,35771.9,11.12
331,05/29/21 12:30:00 AM,35795.3,11.14
332,05/29/21 12:45:00 AM,35782.3,11.14
333,05/29/21 01:00:00 AM,35777.1,11.17
334,05/29/21 01:15:00 AM,35831.7,11.18
335,05/29/21 01:30:00 AM,35831.7,11.22
336,05/29/21 01:45:00 AM,35865.6,11.26
337,05/29/21 02:00:00 AM,35878.6,11.30
338,05/29/21 02:15:00 AM,35881.2,11.30
339,05/29/21 02:30:00 AM,35797.9,11.20
340,05/29/21 02:45:00 AM,35722.6,11.07
341,05/29/21 03:00:00 AM,35701.9,11.04
342,05/29/21 03:15:00 AM,35714.9,11.02
343,05/29/21 03:30:00 AM,35668.3,10.95
344,05/29/21 03:45:00 AM,35650.2,10.93
345,05/29/21 04:00:00 AM,35626.9,10.87
346,05/29/21 04:15:00 AM,35608.9,10.87
347,05/29/21 04:30:00 AM,35629.5,10.89
348,05/29/21 04:45:00 AM,35603.7,10.90
349,05/29/21 05:00:00 AM,35590.8,10.89
350,05/29/21 05:15:00 AM,35583.1,10.89
351,05/29/21 05:30:00 AM,35624.4,10.93
352,05/29/21 05:45:00 AM,35634.7,10.95
353,05/29/21 06:00:00 AM,35614.0,10.95
354,05/29/21 06:15:00 AM,35585.7,10.92
355,05/29/21 06:30:00 AM,35539.3,10.87
356,05/29/21 06:45:00 AM,35544.5,10.85
357,05/29/21 07:00:00 AM,35531.6,10.84
358,05/29/21 07:15:00 AM,35567.6,10.85
359,05/29/21 07:30:00 AM,35626.9,10.93
360,05/29/21 07:45:00 AM,35681.2,11.02
361,05/29/21 08:00:00 AM,35730.4,11.17
362,05/29/21 08:15:00 AM,35787.5,11.26
363,05/29/21 08:30:00 AM,35836.9,11.36
364,05/29/21 08:45:00 AM,35959.6,11.56
365,05/29/21 09:00:00 AM,36025.1,11.80
366,05/29/21 09:15:00 AM,36220.0,12.14
367,05/29/21 09:30:00 AM,36328.7,12.62
368,05/29/21 09:45:00 AM,36448.5,12.75
369,05/29/21 10:00:00 AM,36620.0,13.02
370,05/29/21 10:15:00 AM,36727.7,13.18
371,05/29/21 10:30:00 AM,36857.7,13.47
372,05/29/21 10:45:00 AM,37075.9,13.85
373,05/29/21 11:00:00 AM,37379.0,14.27
374,05/29/21 11:15:00 AM,37574.0,14.99
375,05/29/21 11:30:00 AM,37877.8,15.76
376,05/29/21 11:45:00 AM,37988.5,16.24
377,05/29/21 12:00:00 PM,37728.2,16.57
378,05/29/21 12:15:00 PM,37599.1,16.92
379,05/29/21 12:30:00 PM,37235.2,17.31
380,05/29/21 12:45:00 PM,36827.9,17.51
381,05/29/21 01:00:00 PM,1026.3,14.39
382,05/29/21 01:15:00 PM,591.1,14.39
383,05/29/21 01:30:00 PM,332.3,14.90
384,05/29/21 01:45:00 PM,296.0,15.43
385,05/29/21 02:00:00 PM,276.6,15.63
386,05/29/21 02:15:00 PM,269.9,16.04
387,05/29/21 02:30:00 PM,239.8,16.25
388,05/29/21 02:45:00 PM,220.7,16.52
389,05/29/21 03:00:00 PM,202.7,16.86
390,05/29/21 03:15:00 PM,185.8,17.16
391,05/29/21 03:30:00 PM,164.6,17.54
392,05/29/21 03:45:00 PM,143.8,17.46
393,05/29/21 04:00:00 PM,0.0,17.81
394,05/29/21 04:15:00 PM,0.0,17.91
395,05/29/21 04:30:00 PM,24812.9,20.26
396,05/29/21 04:45:00 PM,34533.9,19.73
397,05/29/21 05:00:00 PM,36212.1,19.12
398,05/29/21 05:15:00 PM,35511.1,17.68
399,05/29/21 05:30:00 PM,35040.3,18.31
400,05/29/21 05:45:00 PM,33293.4,18.11
401,05/29/21 06:00:00 PM,33085.0,16.79
402,05/29/21 06:15:00 PM,33465.5,14.91
403,05/29/21 06:30:00 PM,33131.7,13.87
404,05/29/21 06:45:00 PM,33176.1,13.12
405,05/29/21 07:00:00 PM,33729.6,12.62
406,05/29/21 07:15:00 PM,34217.3,12.59
407,05/29/21 07:30:00 PM,34511.6,12.74
408,05/29/21 07:45:00 PM,34862.0,13.05
409,05/29/21 08:00:00 PM,35123.6,13.15
410,05/29/21 08:15:00 PM,35439.2,13.29
411,05/29/21 08:30:00 PM,35733.0,13.37
