"Plot Title: BV_B_depth"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 10777830, SEN S/N: 10777830)","Temp, °C (LGR S/N: 10777830, SEN S/N: 10777830)"
166,04/03/21 05:15:00 AM,123.567,8.779
167,04/03/21 05:30:00 AM,123.904,8.779
168,04/03/21 05:45:00 AM,124.333,8.779
169,04/03/21 06:00:00 AM,124.640,8.779
170,04/03/21 06:15:00 AM,124.824,8.779
171,04/03/21 06:30:00 AM,124.962,8.779
172,04/03/21 06:45:00 AM,125.146,8.779
173,04/03/21 07:00:00 AM,125.330,8.779
174,04/03/21 07:15:00 AM,125.821,8.779
175,04/03/21 07:30:00 AM,126.496,8.779
176,04/03/21 07:45:00 AM,127.034,8.779
177,04/03/21 08:00:00 AM,127.331,8.879
178,04/03/21 08:15:00 AM,127.469,8.879
179,04/03/21 08:30:00 AM,127.500,8.879
180,04/03/21 08:45:00 AM,127.377,8.879
181,04/03/21 09:00:00 AM,126.901,8.879
182,04/03/21 09:15:00 AM,126.409,8.879
183,04/03/21 09:30:00 AM,125.949,8.879
184,04/03/21 09:45:00 AM,125.519,8.879
185,04/03/21 10:00:00 AM,124.998,8.879
186,04/03/21 10:15:00 AM,124.461,8.879
187,04/03/21 10:30:00 AM,123.971,8.879
188,04/03/21 10:45:00 AM,123.404,8.879
189,04/03/21 11:00:00 AM,122.715,8.879
190,04/03/21 11:15:00 AM,121.823,8.779
191,04/03/21 11:30:00 AM,120.830,8.779
192,04/03/21 11:45:00 AM,119.730,8.779
193,04/03/21 12:00:00 PM,118.560,8.879
194,04/03/21 12:15:00 PM,117.351,9.077
195,04/03/21 12:30:00 PM,116.153,9.176
196,04/03/21 12:45:00 PM,115.062,9.275
197,04/03/21 01:00:00 PM,113.867,9.373
198,04/03/21 01:15:00 PM,112.737,9.571
199,04/03/21 01:30:00 PM,111.680,9.669
200,04/03/21 01:45:00 PM,110.648,9.965
201,04/03/21 02:00:00 PM,109.631,10.259
202,04/03/21 02:15:00 PM,108.630,10.553
203,04/03/21 02:30:00 PM,107.611,10.748
204,04/03/21 02:45:00 PM,106.612,11.041
205,04/03/21 03:00:00 PM,105.680,11.139
206,04/03/21 03:15:00 PM,104.806,11.139
207,04/03/21 03:30:00 PM,103.778,11.431
208,04/03/21 03:45:00 PM,102.473,11.916
209,04/03/21 04:00:00 PM,102.151,15.760
210,04/03/21 04:15:00 PM,102.130,15.187
211,04/03/21 04:30:00 PM,102.129,14.325
212,04/03/21 04:45:00 PM,102.106,14.517
213,04/03/21 05:00:00 PM,102.121,14.517
214,04/03/21 05:15:00 PM,102.092,13.750
215,04/03/21 05:30:00 PM,102.100,13.558
216,04/03/21 05:45:00 PM,102.081,13.461
217,04/03/21 06:00:00 PM,102.766,12.883
218,04/03/21 06:15:00 PM,103.572,12.304
219,04/03/21 06:30:00 PM,104.163,12.401
220,04/03/21 06:45:00 PM,104.607,12.207
221,04/03/21 07:00:00 PM,105.312,12.110
222,04/03/21 07:15:00 PM,106.897,12.110
223,04/03/21 07:30:00 PM,108.408,12.110
