"Plot Title: TS"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 21076248, SEN S/N: 21076248)","High Range, μS/cm (LGR S/N: 21076248, SEN S/N: 21076248)","Temp, °F (LGR S/N: 21076248, SEN S/N: 21076248)","Specific Conductance, μS/cm (LGR S/N: 21076248)","Salinity, ppt (LGR S/N: 21076248)"
695,06/01/21 07:30:00 PM,32689.9,47195.0,71.49,50196.4,32.8818
696,06/01/21 07:45:00 PM,32689.9,46864.0,70.90,50185.3,32.8737
697,06/01/21 08:00:00 PM,32689.9,46511.9,70.27,50171.6,32.8636
698,06/01/21 08:15:00 PM,32689.9,46553.6,70.30,50195.7,32.8812
699,06/01/21 08:30:00 PM,32689.9,46408.0,70.02,50205.7,32.8887
700,06/01/21 08:45:00 PM,32689.9,45752.3,68.88,50154.5,32.8510
701,06/01/21 09:00:00 PM,32689.9,45450.5,68.45,50076.8,32.7939
702,06/01/21 09:15:00 PM,32689.9,45104.6,67.95,49991.5,32.7313
703,06/01/21 09:30:00 PM,32689.9,44802.2,67.46,49942.5,32.6953
704,06/01/21 09:45:00 PM,32689.9,44514.8,67.01,49888.0,32.6553
705,06/01/21 10:00:00 PM,32689.9,44330.1,66.67,49883.7,32.6521
706,06/01/21 10:15:00 PM,32689.9,44116.3,66.33,49846.4,32.6247
707,06/01/21 10:30:00 PM,32689.9,43964.6,66.04,49846.5,32.6248
708,06/01/21 10:45:00 PM,32689.9,43885.4,65.91,49832.0,32.6142
709,06/01/21 11:00:00 PM,32689.9,43768.8,65.75,49796.5,32.5881
710,06/01/21 11:15:00 PM,32689.9,43735.0,65.66,49811.9,32.5994
711,06/01/21 11:30:00 PM,32689.9,43678.9,65.57,49801.9,32.5921
712,06/01/21 11:45:00 PM,32689.9,43641.6,65.52,49791.8,32.5847
713,06/02/21 12:00:00 AM,32689.9,43630.4,65.52,49779.1,32.5753
714,06/02/21 12:15:00 AM,32689.9,43652.8,65.46,49836.8,32.6177
715,06/02/21 12:30:00 AM,32689.9,43604.2,65.50,49760.0,32.5613
716,06/02/21 12:45:00 AM,32689.9,43619.2,65.48,49787.8,32.5818
717,06/02/21 01:00:00 AM,32689.9,43555.8,65.39,49769.5,32.5683
718,06/02/21 01:15:00 AM,32689.9,43581.9,65.41,49788.4,32.5822
719,06/02/21 01:30:00 AM,32689.9,43455.6,65.25,49741.4,32.5477
720,06/02/21 01:45:00 AM,32689.9,43131.5,64.74,49672.5,32.4972
721,06/02/21 02:00:00 AM,32689.9,42617.2,63.95,49555.7,32.4115
722,06/02/21 02:15:00 AM,32689.9,42413.7,63.63,49515.0,32.3816
723,06/02/21 02:30:00 AM,32689.9,42424.3,63.61,49538.1,32.3986
724,06/02/21 02:45:00 AM,32689.9,42435.0,63.61,49550.6,32.4077
725,06/02/21 03:00:00 AM,32689.9,42424.3,63.61,49538.1,32.3986
726,06/02/21 03:15:00 AM,32689.9,42442.1,63.64,49537.1,32.3979
727,06/02/21 03:30:00 AM,32689.9,42484.9,63.70,49554.2,32.4104
728,06/02/21 03:45:00 AM,32689.9,42581.4,63.86,49568.5,32.4209
729,06/02/21 04:00:00 AM,32689.9,43234.2,64.89,49703.9,32.5202
730,06/02/21 04:15:00 AM,32689.9,43548.4,65.32,49804.1,32.5937
731,06/02/21 04:30:00 AM,32689.9,43693.9,65.66,49765.2,32.5652
732,06/02/21 04:45:00 AM,32689.9,43828.9,65.84,49811.0,32.5988
733,06/02/21 05:00:00 AM,32689.9,44002.5,66.07,49867.9,32.6405
734,06/02/21 05:15:00 AM,32689.9,44055.5,66.16,49874.2,32.6451
735,06/02/21 05:30:00 AM,32689.9,44139.1,66.20,49947.1,32.6986
736,06/02/21 05:45:00 AM,32689.9,44181.0,66.27,49951.4,32.7018
737,06/02/21 06:00:00 AM,32689.9,44291.8,66.42,49990.4,32.7305
738,06/02/21 06:15:00 AM,32689.9,44333.9,66.51,49984.2,32.7259
739,06/02/21 06:30:00 AM,32689.9,44410.8,66.61,50006.3,32.7422
740,06/02/21 06:45:00 AM,32689.9,44518.7,66.72,50063.2,32.7839
741,06/02/21 07:00:00 AM,32689.9,44588.3,66.79,50098.3,32.8097
742,06/02/21 07:15:00 AM,32689.9,44561.2,66.76,50089.4,32.8032
743,06/02/21 07:30:00 AM,32689.9,44654.2,66.88,50118.6,32.8246
744,06/02/21 07:45:00 AM,32689.9,44751.5,67.01,50152.5,32.8495
745,06/02/21 08:00:00 AM,32689.9,44693.1,66.94,50130.0,32.8330
746,06/02/21 08:15:00 AM,32689.9,44700.8,66.96,50127.9,32.8315
747,06/02/21 08:30:00 AM,32689.9,44693.1,66.97,50108.6,32.8173
748,06/02/21 08:45:00 AM,32689.9,44700.8,66.97,50117.2,32.8236
749,06/02/21 09:00:00 AM,32689.9,44638.7,66.88,50101.3,32.8119
750,06/02/21 09:15:00 AM,32689.9,44712.5,66.94,50151.7,32.8489
751,06/02/21 09:30:00 AM,32689.9,44751.5,67.14,50077.7,32.7946
752,06/02/21 09:45:00 AM,32689.9,44786.5,67.17,50095.4,32.8076
753,06/02/21 10:00:00 AM,32689.9,44845.1,67.30,50086.0,32.8007
754,06/02/21 10:15:00 AM,32689.9,44868.6,67.35,50080.2,32.7964
755,06/02/21 10:30:00 AM,32689.9,44931.3,67.46,50086.1,32.8007
756,06/02/21 10:45:00 AM,32689.9,45009.9,67.55,50120.2,32.8258
757,06/02/21 11:00:00 AM,32689.9,45045.4,67.62,50117.0,32.8234
758,06/02/21 11:15:00 AM,32689.9,45112.5,67.75,50117.0,32.8234
759,06/02/21 11:30:00 AM,32689.9,45282.9,68.04,50135.6,32.8371
760,06/02/21 11:45:00 AM,32689.9,45342.6,68.07,50180.2,32.8699
761,06/02/21 12:00:00 PM,32689.9,45442.5,68.25,50184.3,32.8729
762,06/02/21 12:15:00 PM,32689.9,45470.5,68.32,50172.8,32.8644
763,06/02/21 12:30:00 PM,32689.9,45756.4,68.74,50243.4,32.9163
764,06/02/21 12:45:00 PM,32689.9,46139.7,69.42,50261.1,32.9293
765,06/02/21 01:00:00 PM,32689.9,46354.1,69.91,50210.3,32.8920
766,06/02/21 01:15:00 PM,32689.9,46541.1,70.21,50234.4,32.9097
767,06/02/21 01:30:00 PM,32689.9,46704.1,70.56,50211.5,32.8929
768,06/02/21 01:45:00 PM,32689.9,47058.7,71.04,50310.3,32.9655
769,06/02/21 02:00:00 PM,32689.9,47547.5,71.73,50435.8,33.0578
770,06/02/21 02:15:00 PM,32689.9,47851.9,72.27,50447.2,33.0661
771,06/02/21 02:30:00 PM,32689.9,48319.4,72.93,50556.5,33.1466
772,06/02/21 02:45:00 PM,32689.9,48758.7,73.69,50583.1,33.1661
773,06/02/21 03:00:00 PM,32689.9,49384.3,74.57,50728.3,33.2730
774,06/02/21 03:15:00 PM,32689.9,49910.9,75.42,50789.1,33.3178
775,06/02/21 03:30:00 PM,32689.9,50351.5,76.26,50761.0,33.2970
776,06/02/21 03:45:00 PM,32689.9,50702.1,76.93,50742.1,33.2831
777,06/02/21 04:00:00 PM,32689.9,51032.5,77.47,50772.3,33.3054
778,06/02/21 04:15:00 PM,32689.9,51490.3,78.13,50858.3,33.3687
779,06/02/21 04:30:00 PM,32689.9,51674.4,78.46,50861.4,33.3710
780,06/02/21 04:45:00 PM,32689.9,51965.2,78.98,50860.3,33.3702
781,06/02/21 05:00:00 PM,32689.9,52071.2,79.16,50865.4,33.3740
782,06/02/21 05:15:00 PM,32689.9,52299.6,79.57,50862.0,33.3715
783,06/02/21 05:30:00 PM,32689.9,52417.0,79.83,50838.8,33.3544
784,06/02/21 05:45:00 PM,32689.9,52182.7,79.30,50895.6,33.3962
785,06/02/21 06:00:00 PM,32689.9,51475.4,79.12,50302.6,32.9598
786,06/02/21 06:15:00 PM,32689.9,51899.8,79.07,50747.1,33.2868
787,06/02/21 06:30:00 PM,32689.9,51814.5,78.71,50860.6,33.3704
788,06/02/21 06:45:00 PM,32689.9,50959.3,77.95,50432.1,33.0550
789,06/02/21 07:00:00 PM,32689.9,50969.0,77.40,50749.0,33.2882
790,06/02/21 07:15:00 PM,32689.9,50605.7,76.84,50695.5,33.2489
791,06/02/21 07:30:00 PM,32689.9,50232.4,76.24,50650.9,33.2161
792,06/02/21 07:45:00 PM,32689.9,49714.1,75.47,50558.7,33.1482
793,06/02/21 08:00:00 PM,32689.9,49398.2,74.86,50580.1,33.1639
794,06/02/21 08:15:00 PM,32689.9,48844.6,74.07,50457.8,33.0739
795,06/02/21 08:30:00 PM,32689.9,48315.0,73.36,50306.2,32.9625
796,06/02/21 08:45:00 PM,32689.9,48009.8,72.82,50294.3,32.9537
797,06/02/21 09:00:00 PM,32689.9,47430.9,71.98,50168.0,32.8609
798,06/02/21 09:15:00 PM,32689.9,47067.2,71.44,50091.6,32.8048
799,06/02/21 09:30:00 PM,32689.9,46695.7,70.88,50015.8,32.7491
800,06/02/21 09:45:00 PM,32689.9,46370.7,70.47,49905.5,32.6681
801,06/02/21 10:00:00 PM,32689.9,46308.6,70.21,49983.9,32.7257
802,06/02/21 10:15:00 PM,32689.9,46078.1,69.87,49932.7,32.6881
803,06/02/21 10:30:00 PM,32689.9,45582.9,69.10,49843.5,32.6226
804,06/02/21 10:45:00 PM,32689.9,45148.0,68.32,49817.8,32.6038
805,06/02/21 11:00:00 PM,32689.9,45124.3,68.32,49791.7,32.5846
806,06/02/21 11:15:00 PM,32689.9,45013.9,68.13,49785.8,32.5803
807,06/02/21 11:30:00 PM,32689.9,44802.2,67.75,49773.1,32.5710
808,06/02/21 11:45:00 PM,32689.9,44673.6,67.48,49789.0,32.5826
809,06/03/21 12:00:00 AM,32689.9,44627.0,67.39,49790.1,32.5834
810,06/03/21 12:15:00 AM,32689.9,44557.3,67.28,49776.1,32.5731
811,06/03/21 12:30:00 AM,32689.9,44534.1,67.19,49803.2,32.5931
812,06/03/21 12:45:00 AM,32689.9,44483.9,67.14,49779.1,32.5753
813,06/03/21 01:00:00 AM,32689.9,44530.3,67.17,49809.6,32.5977
814,06/03/21 01:15:00 AM,32689.9,44530.3,67.19,49799.0,32.5900
815,06/03/21 01:30:00 AM,32689.9,44530.3,67.19,49799.0,32.5900
816,06/03/21 01:45:00 AM,32689.9,44507.1,67.12,49815.6,32.6021
817,06/03/21 02:00:00 AM,32689.9,44530.3,67.10,49852.1,32.6289
818,06/03/21 02:15:00 AM,32689.9,44503.2,67.14,49800.6,32.5911
819,06/03/21 02:30:00 AM,32689.9,44623.2,67.23,49881.3,32.6504
820,06/03/21 02:45:00 AM,32689.9,44704.7,67.32,49919.0,32.6781
821,06/03/21 03:00:00 AM,32689.9,44700.8,67.39,49872.2,32.6437
822,06/03/21 03:15:00 AM,32689.9,44739.8,67.39,49915.6,32.6755
823,06/03/21 03:30:00 AM,32689.9,44677.5,67.37,49856.9,32.6324
824,06/03/21 03:45:00 AM,32689.9,44700.8,67.35,49893.4,32.6593
825,06/03/21 04:00:00 AM,32689.9,44700.8,67.35,49893.4,32.6593
826,06/03/21 04:15:00 AM,32689.9,44712.5,67.37,49895.8,32.6610
827,06/03/21 04:30:00 AM,32689.9,44759.2,67.41,49926.6,32.6836
828,06/03/21 04:45:00 AM,32689.9,44841.2,67.48,49975.3,32.7193
829,06/03/21 05:00:00 AM,32689.9,44837.3,67.57,49917.9,32.6772
830,06/03/21 05:15:00 AM,32689.9,45037.5,67.80,50002.0,32.7390
831,06/03/21 05:30:00 AM,32689.9,45522.6,68.47,50145.4,32.8443
832,06/03/21 05:45:00 AM,32689.9,46197.2,69.28,50407.9,33.0373
833,06/03/21 06:00:00 AM,32689.9,46532.7,69.76,50487.5,33.0958
834,06/03/21 06:15:00 AM,32689.9,46511.9,69.71,50496.6,33.1025
835,06/03/21 06:30:00 AM,32689.9,46362.4,69.49,50460.9,33.0762
836,06/03/21 06:45:00 AM,32689.9,46226.1,69.26,50449.9,33.0682
837,06/03/21 07:00:00 AM,32689.9,46147.9,69.13,50438.7,33.0599
838,06/03/21 07:15:00 AM,32689.9,46045.4,68.97,50422.1,33.0477
839,06/03/21 07:30:00 AM,32689.9,46061.8,68.90,50482.4,33.0920
840,06/03/21 07:45:00 AM,32689.9,46184.9,68.99,50563.9,33.1520
841,06/03/21 08:00:00 AM,32689.9,46420.4,69.19,50704.0,33.2551
842,06/03/21 08:15:00 AM,32689.9,46337.5,69.17,50624.3,33.1964
843,06/03/21 08:30:00 AM,32689.9,46449.5,69.26,50693.2,33.2472
844,06/03/21 08:45:00 AM,32689.9,46408.0,69.24,50658.6,33.2217
845,06/03/21 09:00:00 AM,32689.9,46445.3,69.33,50646.2,33.2126
846,06/03/21 09:15:00 AM,32689.9,45724.0,69.35,49850.9,32.6281
847,06/03/21 09:30:00 AM,32689.9,46316.9,69.28,50538.2,33.1331
848,06/03/21 09:45:00 AM,32689.9,46263.2,69.28,50479.8,33.0901
849,06/03/21 10:00:00 AM,32689.9,46201.4,69.31,50391.4,33.0251
850,06/03/21 10:15:00 AM,32689.9,46226.1,69.28,50439.4,33.0604
851,06/03/21 10:30:00 AM,32689.9,46226.1,69.28,50439.4,33.0604
852,06/03/21 10:45:00 AM,32689.9,46123.3,69.15,50401.3,33.0324
853,06/03/21 11:00:00 AM,32689.9,46147.9,69.24,50375.3,33.0133
854,06/03/21 11:15:00 AM,32689.9,46069.9,69.17,50332.5,32.9819
855,06/03/21 11:30:00 AM,32689.9,46160.2,69.31,50346.5,32.9921
856,06/03/21 11:45:00 AM,32689.9,46156.1,69.40,50289.4,32.9501
857,06/03/21 12:00:00 PM,32689.9,46139.7,69.40,50271.6,32.9370
858,06/03/21 12:15:00 PM,32689.9,46139.7,69.49,50219.0,32.8984
859,06/03/21 12:30:00 PM,32689.9,46135.6,69.58,50162.1,32.8566
860,06/03/21 12:45:00 PM,32689.9,46250.8,69.69,50224.2,32.9022
861,06/03/21 01:00:00 PM,32689.9,46308.6,69.78,50234.3,32.9097
862,06/03/21 01:15:00 PM,32689.9,46350.0,69.93,50195.4,32.8810
863,06/03/21 01:30:00 PM,32689.9,46482.8,70.09,50244.7,32.9172
864,06/03/21 01:45:00 PM,32689.9,46582.8,70.27,50248.0,32.9197
865,06/03/21 02:00:00 PM,32689.9,46662.2,70.39,50260.3,32.9288
866,06/03/21 02:15:00 PM,32689.9,46733.5,70.52,50263.9,32.9314
867,06/03/21 02:30:00 PM,32689.9,46758.7,70.68,50197.3,32.8824
868,06/03/21 02:45:00 PM,32689.9,47003.6,71.06,50241.1,32.9146
869,06/03/21 03:00:00 PM,32689.9,47225.0,71.31,50331.8,32.9813
870,06/03/21 03:15:00 PM,32689.9,47405.1,71.64,50336.7,32.9849
871,06/03/21 03:30:00 PM,32689.9,47612.4,71.98,50359.7,33.0018
872,06/03/21 03:45:00 PM,32689.9,47821.3,72.43,50322.3,32.9743
873,06/03/21 04:00:00 PM,32689.9,48146.5,72.82,50437.4,33.0589
874,06/03/21 04:15:00 PM,32689.9,48417.4,73.26,50474.1,33.0859
875,06/03/21 04:30:00 PM,32689.9,48610.0,73.51,50531.1,33.1279
876,06/03/21 04:45:00 PM,32689.9,48664.0,73.69,50484.9,33.0939
877,06/03/21 05:00:00 PM,32689.9,48758.7,73.85,50491.2,33.0985
878,06/03/21 05:15:00 PM,32689.9,48930.8,73.96,50607.9,33.1844
879,06/03/21 05:30:00 PM,32689.9,48985.4,74.10,50582.7,33.1658
880,06/03/21 05:45:00 PM,32689.9,49035.6,74.21,50573.3,33.1589
881,06/03/21 06:00:00 PM,32689.9,49108.6,74.32,50587.4,33.1693
882,06/03/21 06:15:00 PM,32689.9,49259.9,74.57,50600.6,33.1790
883,06/03/21 06:30:00 PM,32689.9,49319.8,74.62,50631.6,33.2018
884,06/03/21 06:45:00 PM,32689.9,49296.7,74.62,50607.9,33.1844
885,06/03/21 07:00:00 PM,32689.9,49214.0,74.52,50584.0,33.1668
886,06/03/21 07:15:00 PM,32689.9,49140.7,74.39,50579.8,33.1637
887,06/03/21 07:30:00 PM,32689.9,48939.9,74.07,50556.1,33.1463
888,06/03/21 07:45:00 PM,32689.9,48772.2,73.80,50535.7,33.1313
889,06/03/21 08:00:00 PM,32689.9,48592.0,73.51,50512.4,33.1141
890,06/03/21 08:15:00 PM,32689.9,48395.1,73.24,50461.1,33.0764
891,06/03/21 08:30:00 PM,32689.9,48292.7,73.00,50487.5,33.0958
892,06/03/21 08:45:00 PM,32689.9,47974.7,72.61,50380.6,33.0172
893,06/03/21 09:00:00 PM,32689.9,47708.0,72.21,50326.5,32.9774
894,06/03/21 09:15:00 PM,32689.9,47387.9,71.74,50256.4,32.9259
895,06/03/21 09:30:00 PM,32689.9,47024.8,71.11,50232.6,32.9084
896,06/03/21 09:45:00 PM,32689.9,46574.4,70.47,50124.3,32.8288
897,06/03/21 10:00:00 PM,32689.9,45878.1,69.44,49966.3,32.7127
898,06/03/21 10:15:00 PM,32689.9,45486.5,68.81,49905.7,32.6683
899,06/03/21 10:30:00 PM,32689.9,45092.7,68.11,49883.3,32.6518
900,06/03/21 10:45:00 PM,32689.9,44767.0,67.46,49903.4,32.6666
901,06/03/21 11:00:00 PM,32689.9,44522.5,67.06,49864.7,32.6381
902,06/03/21 11:15:00 PM,32689.9,44433.8,66.85,49893.3,32.6591
903,06/03/21 11:30:00 PM,32689.9,44337.8,66.72,49860.3,32.6350
904,06/03/21 11:45:00 PM,32689.9,44066.9,66.20,49865.6,32.6388
905,06/04/21 12:00:00 AM,32689.9,43791.3,65.86,49757.7,32.5596
906,06/04/21 12:15:00 AM,32689.9,43552.1,65.30,49819.1,32.6047
907,06/04/21 12:30:00 AM,32689.9,43248.9,64.74,49807.2,32.5960
908,06/04/21 12:45:00 AM,32689.9,43171.8,64.54,49837.9,32.6185
909,06/04/21 01:00:00 AM,32689.9,43087.7,64.31,49882.3,32.6511
910,06/04/21 01:15:00 AM,32689.9,42923.8,64.02,49867.3,32.6400
911,06/04/21 01:30:00 AM,32689.9,42710.6,63.63,49860.2,32.6349
912,06/04/21 01:45:00 AM,32689.9,42638.7,63.36,49940.9,32.6941
913,06/04/21 02:00:00 AM,32689.9,42470.6,63.25,49810.5,32.5984
914,06/04/21 02:15:00 AM,32689.9,42499.2,63.10,49931.8,32.6874
915,06/04/21 02:30:00 AM,32689.9,42513.4,63.03,49992.5,32.7320
916,06/04/21 02:45:00 AM,32689.9,42449.2,63.01,49928.3,32.6848
917,06/04/21 03:00:00 AM,32689.9,42513.4,63.05,49981.4,32.7239
918,06/04/21 03:15:00 AM,32689.9,42743.0,63.52,49963.7,32.7108
919,06/04/21 03:30:00 AM,32689.9,42342.6,63.25,49661.0,32.4887
920,06/04/21 03:45:00 AM,32689.9,42459.9,62.96,49973.9,32.7183
921,06/04/21 04:00:00 AM,32689.9,42552.7,63.16,49961.4,32.7091
922,06/04/21 04:15:00 AM,32689.9,42667.4,63.43,49930.4,32.6864
923,06/04/21 04:30:00 AM,32689.9,42945.6,64.04,49881.6,32.6506
924,06/04/21 04:45:00 AM,32689.9,43389.0,64.72,49978.9,32.7220
925,06/04/21 05:00:00 AM,32689.9,43637.8,65.34,49895.2,32.6606
926,06/04/21 05:15:00 AM,32689.9,44257.4,66.11,50134.3,32.8362
927,06/04/21 05:30:00 AM,32689.9,44530.3,66.60,50151.2,32.8486
928,06/04/21 05:45:00 AM,32689.9,44507.1,66.54,50157.4,32.8531
929,06/04/21 06:00:00 AM,32689.9,44127.7,65.91,50106.3,32.8156
930,06/04/21 06:15:00 AM,32689.9,44499.4,66.36,50256.3,32.9258
931,06/04/21 06:30:00 AM,32689.9,44837.3,66.70,50431.2,33.0544
932,06/04/21 06:45:00 AM,32689.9,44849.1,66.70,50444.4,33.0641
933,06/04/21 07:00:00 AM,32689.9,44708.6,66.42,50459.4,33.0751
934,06/04/21 07:15:00 AM,32689.9,44437.7,66.02,50392.1,33.0256
935,06/04/21 07:30:00 AM,32689.9,44453.1,65.93,50463.7,33.0783
936,06/04/21 07:45:00 AM,32689.9,44665.9,66.09,50606.5,33.1834
937,06/04/21 08:00:00 AM,32689.9,44813.9,66.33,50632.1,33.2022
938,06/04/21 08:15:00 AM,32689.9,44978.5,66.51,50708.7,33.2586
939,06/04/21 08:30:00 AM,32689.9,45112.5,66.61,50794.1,33.3214
940,06/04/21 08:45:00 AM,32689.9,45132.2,66.67,50783.6,33.3137
941,06/04/21 09:00:00 AM,32689.9,45155.9,66.70,50788.5,33.3173
942,06/04/21 09:15:00 AM,32689.9,45227.3,66.83,50792.5,33.3203
943,06/04/21 09:30:00 AM,32689.9,45167.8,66.85,50715.0,33.2632
944,06/04/21 09:45:00 AM,32689.9,45215.4,66.87,50757.5,33.2945
945,06/04/21 10:00:00 AM,32689.9,45211.4,66.88,50742.2,33.2832
946,06/04/21 10:15:00 AM,32689.9,45175.7,66.92,50680.6,33.2379
947,06/04/21 10:30:00 AM,32689.9,45175.7,66.96,50658.9,33.2219
948,06/04/21 10:45:00 AM,32689.9,45128.3,66.92,50627.5,33.1988
949,06/04/21 11:00:00 AM,32689.9,44947.0,66.79,50500.2,33.1051
950,06/04/21 11:15:00 AM,32689.9,44790.5,66.69,50389.5,33.0237
951,06/04/21 11:30:00 AM,32689.9,44759.2,66.67,50365.1,33.0058
952,06/04/21 11:45:00 AM,32689.9,44697.0,66.67,50295.3,32.9545
953,06/04/21 12:00:00 PM,32689.9,44650.3,66.61,50275.2,32.9397
954,06/04/21 12:15:00 PM,32689.9,44615.4,66.60,50246.8,32.9188
955,06/04/21 12:30:00 PM,32689.9,44580.5,66.60,50207.6,32.8900
956,06/04/21 12:45:00 PM,32689.9,44541.9,66.63,50142.8,32.8424
957,06/04/21 01:00:00 PM,32689.9,44541.9,66.69,50110.6,32.8187
958,06/04/21 01:15:00 PM,32689.9,44576.7,66.69,50149.6,32.8474
959,06/04/21 01:30:00 PM,32689.9,44611.5,66.83,50102.9,32.8131
960,06/04/21 01:45:00 PM,32689.9,44611.5,66.83,50102.9,32.8131
961,06/04/21 02:00:00 PM,32689.9,44619.3,66.83,50111.6,32.8195
962,06/04/21 02:15:00 PM,32689.9,44619.3,66.87,50090.2,32.8038
963,06/04/21 02:30:00 PM,32689.9,44607.7,66.87,50077.3,32.7942
964,06/04/21 02:45:00 PM,32689.9,44630.9,66.92,50071.1,32.7897
965,06/04/21 03:00:00 PM,32689.9,44615.4,66.88,50075.2,32.7927
966,06/04/21 03:15:00 PM,32689.9,44630.9,66.92,50071.1,32.7897
967,06/04/21 03:30:00 PM,32689.9,44654.2,66.96,50075.8,32.7932
968,06/04/21 03:45:00 PM,32689.9,44627.0,66.96,50045.4,32.7708
969,06/04/21 04:00:00 PM,32689.9,44615.4,66.94,50043.1,32.7692
970,06/04/21 04:15:00 PM,32689.9,44662.0,67.01,50052.5,32.7760
971,06/04/21 04:30:00 PM,32689.9,44708.6,67.06,50072.5,32.7908
972,06/04/21 04:45:00 PM,32689.9,44739.8,67.17,50043.3,32.7693
973,06/04/21 05:00:00 PM,32689.9,44939.2,67.46,50094.8,32.8072
974,06/04/21 05:15:00 PM,32689.9,45021.7,67.62,50090.7,32.8041
975,06/04/21 05:30:00 PM,32689.9,45140.1,67.75,50147.5,32.8459
976,06/04/21 05:45:00 PM,32689.9,45112.5,67.80,50085.1,32.8000
977,06/04/21 06:00:00 PM,32689.9,45259.0,68.00,50130.4,32.8333
978,06/04/21 06:15:00 PM,32689.9,45386.5,68.14,50186.2,32.8743
979,06/04/21 06:30:00 PM,32689.9,45566.8,68.40,50236.4,32.9112
980,06/04/21 06:45:00 PM,32689.9,45647.3,68.49,50271.9,32.9373
981,06/04/21 07:00:00 PM,32689.9,45724.0,68.58,50303.1,32.9602
982,06/04/21 07:15:00 PM,32689.9,45748.3,68.58,50329.8,32.9798
983,06/04/21 07:30:00 PM,32689.9,45760.4,68.58,50343.1,32.9896
984,06/04/21 07:45:00 PM,32689.9,45639.2,68.45,50284.2,32.9463
985,06/04/21 08:00:00 PM,32689.9,45470.5,68.20,50247.0,32.9190
986,06/04/21 08:15:00 PM,32689.9,45298.8,68.00,50174.3,32.8656
987,06/04/21 08:30:00 PM,32689.9,45120.4,67.78,50104.5,32.8142
988,06/04/21 08:45:00 PM,32689.9,45017.8,67.60,50097.0,32.8088
989,06/04/21 09:00:00 PM,32689.9,44837.3,67.35,50045.4,32.7708
990,06/04/21 09:15:00 PM,32689.9,44747.6,67.17,50052.0,32.7757
991,06/04/21 09:30:00 PM,32689.9,44445.4,66.76,49959.6,32.7078
992,06/04/21 09:45:00 PM,32689.9,44410.8,66.67,49974.2,32.7186
993,06/04/21 10:00:00 PM,32689.9,44173.4,66.29,49932.1,32.6877
994,06/04/21 10:15:00 PM,32689.9,43746.3,65.64,49835.5,32.6167
995,06/04/21 10:30:00 PM,32689.9,43667.7,65.48,49843.0,32.6222
996,06/04/21 10:45:00 PM,32689.9,43593.1,65.32,49855.1,32.6311
997,06/04/21 11:00:00 PM,32689.9,43507.5,65.12,49876.2,32.6466
998,06/04/21 11:15:00 PM,32689.9,42876.7,64.20,49704.0,32.5202
999,06/04/21 11:30:00 PM,32689.9,42606.4,63.45,49848.4,32.6262
1000,06/04/21 11:45:00 PM,32689.9,42459.9,63.12,49874.8,32.6456
1001,06/05/21 12:00:00 AM,32689.9,42254.1,62.69,49897.7,32.6624
1002,06/05/21 12:15:00 AM,32689.9,42201.2,62.62,49879.6,32.6491
1003,06/05/21 12:30:00 AM,32689.9,42211.7,62.60,49903.0,32.6663
1004,06/05/21 12:45:00 AM,32689.9,42130.7,62.53,49851.8,32.6287
1005,06/05/21 01:00:00 AM,32689.9,42120.2,62.49,49861.5,32.6358
1006,06/05/21 01:15:00 AM,32689.9,42109.6,62.33,49948.5,32.6997
1007,06/05/21 01:30:00 AM,32689.9,42008.0,62.10,49972.5,32.7173
1008,06/05/21 01:45:00 AM,32689.9,41913.7,61.97,49938.5,32.6924
1009,06/05/21 02:00:00 AM,32689.9,41927.6,61.88,50010.6,32.7453
1010,06/05/21 02:15:00 AM,32689.9,41896.2,61.83,50006.7,32.7424
1011,06/05/21 02:30:00 AM,32689.9,41812.8,61.74,49963.2,32.7105
1012,06/05/21 02:45:00 AM,32689.9,41816.2,61.74,49967.3,32.7135
1013,06/05/21 03:00:00 AM,32689.9,41885.8,61.81,50005.5,32.7415
1014,06/05/21 03:15:00 AM,32689.9,41917.1,61.84,50020.4,32.7525
1015,06/05/21 03:30:00 AM,32689.9,41903.2,61.88,49981.6,32.7240
1016,06/05/21 03:45:00 AM,32689.9,41882.3,61.92,49934.6,32.6895
1017,06/05/21 04:00:00 AM,32689.9,41913.7,61.93,49960.7,32.7087
1018,06/05/21 04:15:00 AM,32689.9,41966.0,62.06,49945.0,32.6971
1019,06/05/21 04:30:00 AM,32689.9,42025.5,62.22,49915.6,32.6755
1020,06/05/21 04:45:00 AM,32689.9,42148.3,62.44,49927.8,32.6845
1021,06/05/21 05:00:00 AM,32689.9,42574.2,63.36,49865.6,32.6389
1022,06/05/21 05:15:00 AM,32689.9,43157.1,64.38,49918.8,32.6779
1023,06/05/21 05:30:00 AM,32689.9,43455.6,64.98,49903.4,32.6666
1024,06/05/21 05:45:00 AM,32689.9,43787.6,65.59,49914.7,32.6749
1025,06/05/21 06:00:00 AM,32689.9,44165.8,66.09,50041.7,32.7681
1026,06/05/21 06:15:00 AM,32689.9,44372.3,66.36,50113.2,32.8207
1027,06/05/21 06:30:00 AM,32689.9,44499.4,66.51,50170.2,32.8625
1028,06/05/21 06:45:00 AM,32689.9,44603.8,66.54,50266.0,32.9330
1029,06/05/21 07:00:00 AM,32689.9,44634.8,66.52,50311.6,32.9665
1030,06/05/21 07:15:00 AM,32689.9,44767.0,66.43,50514.3,33.1155
