"Plot Title: BO_Light"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10612033, SEN S/N: 10612033)","Intensity, lum/ft² (LGR S/N: 10612033, SEN S/N: 10612033)"
1,05/25/21 02:00:00 PM,73.234,2.0
2,05/25/21 02:15:00 PM,73.407,2.0
3,05/25/21 02:30:00 PM,73.407,2.0
4,05/25/21 02:45:00 PM,73.234,2.0
5,05/25/21 03:00:00 PM,73.234,2.0
6,05/25/21 03:15:00 PM,75.312,53.0
7,05/25/21 03:30:00 PM,73.753,44.0
8,05/25/21 03:45:00 PM,73.407,52.0
9,05/25/21 04:00:00 PM,73.234,51.0
10,05/25/21 04:15:00 PM,73.234,55.0
11,05/25/21 04:30:00 PM,73.234,53.0
12,05/25/21 04:45:00 PM,73.407,54.0
13,05/25/21 05:00:00 PM,73.580,55.0
14,05/25/21 05:15:00 PM,73.580,55.0
15,05/25/21 05:30:00 PM,73.926,54.0
16,05/25/21 05:45:00 PM,74.098,55.0
17,05/25/21 06:00:00 PM,74.271,54.0
18,05/25/21 06:15:00 PM,74.446,54.0
19,05/25/21 06:30:00 PM,74.446,55.0
20,05/25/21 06:45:00 PM,76.006,56.0
21,05/25/21 07:00:00 PM,75.139,55.0
22,05/25/21 07:15:00 PM,75.139,56.0
23,05/25/21 07:30:00 PM,75.312,54.0
24,05/25/21 07:45:00 PM,75.312,55.0
25,05/25/21 08:00:00 PM,76.006,31.0
26,05/25/21 08:15:00 PM,85.014,15.0
27,05/25/21 08:30:00 PM,78.274,18.0
28,05/25/21 08:45:00 PM,77.050,18.0
29,05/25/21 09:00:00 PM,76.703,18.0
30,05/25/21 09:15:00 PM,76.703,15.0
31,05/25/21 09:30:00 PM,76.528,15.0
32,05/25/21 09:45:00 PM,76.354,15.0
33,05/25/21 10:00:00 PM,76.181,14.0
34,05/25/21 10:15:00 PM,76.181,14.0
35,05/25/21 10:30:00 PM,76.181,14.0
36,05/25/21 10:45:00 PM,76.006,14.0
37,05/25/21 11:00:00 PM,75.832,16.0
38,05/25/21 11:15:00 PM,74.964,0.0
39,05/25/21 11:30:00 PM,74.271,0.0
40,05/25/21 11:45:00 PM,73.926,0.0
41,05/26/21 12:00:00 AM,73.407,0.0
42,05/26/21 12:15:00 AM,73.062,0.0
43,05/26/21 12:30:00 AM,72.718,0.0
44,05/26/21 12:45:00 AM,72.372,0.0
45,05/26/21 01:00:00 AM,72.028,0.0
46,05/26/21 01:15:00 AM,71.856,0.0
47,05/26/21 01:30:00 AM,71.512,0.0
48,05/26/21 01:45:00 AM,71.339,0.0
49,05/26/21 02:00:00 AM,71.168,0.0
50,05/26/21 02:15:00 AM,70.995,0.0
51,05/26/21 02:30:00 AM,70.824,0.0
52,05/26/21 02:45:00 AM,70.651,0.0
53,05/26/21 03:00:00 AM,70.480,0.0
54,05/26/21 03:15:00 AM,70.308,0.0
55,05/26/21 03:30:00 AM,70.137,0.0
56,05/26/21 03:45:00 AM,70.137,0.0
57,05/26/21 04:00:00 AM,69.964,0.0
58,05/26/21 04:15:00 AM,69.793,0.0
59,05/26/21 04:30:00 AM,69.793,0.0
60,05/26/21 04:45:00 AM,69.622,0.0
61,05/26/21 05:00:00 AM,69.449,0.0
62,05/26/21 05:15:00 AM,69.449,0.0
63,05/26/21 05:30:00 AM,69.278,0.0
64,05/26/21 05:45:00 AM,69.107,0.0
65,05/26/21 06:00:00 AM,69.107,0.0
66,05/26/21 06:15:00 AM,68.934,0.0
67,05/26/21 06:30:00 AM,68.763,0.0
68,05/26/21 06:45:00 AM,68.592,0.0
69,05/26/21 07:00:00 AM,69.278,0.0
70,05/26/21 07:15:00 AM,69.793,0.0
71,05/26/21 07:30:00 AM,69.278,0.0
72,05/26/21 07:45:00 AM,70.308,10.0
73,05/26/21 08:00:00 AM,70.137,10.0
74,05/26/21 08:15:00 AM,69.964,10.0
75,05/26/21 08:30:00 AM,69.793,10.0
76,05/26/21 08:45:00 AM,69.793,10.0
77,05/26/21 09:00:00 AM,69.449,0.0
78,05/26/21 09:15:00 AM,70.137,1.0
79,05/26/21 09:30:00 AM,69.278,1.0
80,05/26/21 09:45:00 AM,69.449,1.0
81,05/26/21 10:00:00 AM,69.793,1.0
82,05/26/21 10:15:00 AM,69.278,1.0
83,05/26/21 10:30:00 AM,68.934,1.0
84,05/26/21 10:45:00 AM,69.622,1.0
85,05/26/21 11:00:00 AM,69.622,1.0
86,05/26/21 11:15:00 AM,69.278,1.0
87,05/26/21 11:30:00 AM,69.107,1.0
88,05/26/21 11:45:00 AM,69.278,2.0
89,05/26/21 12:00:00 PM,69.622,1.0
90,05/26/21 12:15:00 PM,69.622,1.0
91,05/26/21 12:30:00 PM,69.622,2.0
92,05/26/21 12:45:00 PM,69.449,2.0
93,05/26/21 01:00:00 PM,69.449,1.0
94,05/26/21 01:15:00 PM,69.449,2.0
95,05/26/21 01:30:00 PM,69.449,2.0
96,05/26/21 01:45:00 PM,69.449,2.0
97,05/26/21 02:00:00 PM,69.622,1.0
98,05/26/21 02:15:00 PM,69.622,2.0
99,05/26/21 02:30:00 PM,70.137,13.0
100,05/26/21 02:45:00 PM,70.651,12.0
101,05/26/21 03:00:00 PM,70.995,10.0
102,05/26/21 03:15:00 PM,71.168,12.0
103,05/26/21 03:30:00 PM,71.683,15.0
104,05/26/21 03:45:00 PM,72.028,16.0
105,05/26/21 04:00:00 PM,72.372,17.0
106,05/26/21 04:15:00 PM,72.372,2.0
107,05/26/21 04:30:00 PM,72.028,17.0
108,05/26/21 04:45:00 PM,72.545,17.0
109,05/26/21 05:00:00 PM,76.703,31.0
110,05/26/21 05:15:00 PM,74.619,30.0
111,05/26/21 05:30:00 PM,71.856,28.0
112,05/26/21 05:45:00 PM,72.028,19.0
113,05/26/21 06:00:00 PM,72.545,16.0
114,05/26/21 06:15:00 PM,72.545,1.0
115,05/26/21 06:30:00 PM,72.545,1.0
116,05/26/21 06:45:00 PM,72.372,0.0
117,05/26/21 07:00:00 PM,72.199,0.0
118,05/26/21 07:15:00 PM,72.028,0.0
119,05/26/21 07:30:00 PM,72.028,0.0
120,05/26/21 07:45:00 PM,72.028,24.0
121,05/26/21 08:00:00 PM,72.199,0.0
122,05/26/21 08:15:00 PM,72.199,0.0
123,05/26/21 08:30:00 PM,72.028,0.0
124,05/26/21 08:45:00 PM,71.856,0.0
125,05/26/21 09:00:00 PM,71.683,0.0
126,05/26/21 09:15:00 PM,71.512,0.0
127,05/26/21 09:30:00 PM,71.339,0.0
128,05/26/21 09:45:00 PM,71.339,0.0
129,05/26/21 10:00:00 PM,71.168,0.0
130,05/26/21 10:15:00 PM,70.995,0.0
131,05/26/21 10:30:00 PM,70.824,0.0
132,05/26/21 10:45:00 PM,70.651,0.0
133,05/26/21 11:00:00 PM,70.651,0.0
134,05/26/21 11:15:00 PM,70.480,0.0
135,05/26/21 11:30:00 PM,70.480,0.0
136,05/26/21 11:45:00 PM,70.308,0.0
137,05/27/21 12:00:00 AM,70.137,0.0
138,05/27/21 12:15:00 AM,70.137,0.0
139,05/27/21 12:30:00 AM,69.964,0.0
140,05/27/21 12:45:00 AM,69.964,0.0
141,05/27/21 01:00:00 AM,69.964,0.0
142,05/27/21 01:15:00 AM,69.793,0.0
143,05/27/21 01:30:00 AM,69.793,0.0
144,05/27/21 01:45:00 AM,69.622,0.0
145,05/27/21 02:00:00 AM,69.622,0.0
146,05/27/21 02:15:00 AM,69.449,0.0
147,05/27/21 02:30:00 AM,69.449,0.0
148,05/27/21 02:45:00 AM,69.278,0.0
149,05/27/21 03:00:00 AM,69.278,0.0
150,05/27/21 03:15:00 AM,69.107,0.0
151,05/27/21 03:30:00 AM,69.107,0.0
152,05/27/21 03:45:00 AM,69.107,0.0
153,05/27/21 04:00:00 AM,68.934,0.0
154,05/27/21 04:15:00 AM,68.934,0.0
155,05/27/21 04:30:00 AM,68.763,0.0
156,05/27/21 04:45:00 AM,68.763,0.0
157,05/27/21 05:00:00 AM,68.592,0.0
158,05/27/21 05:15:00 AM,68.592,0.0
159,05/27/21 05:30:00 AM,68.421,0.0
160,05/27/21 05:45:00 AM,68.248,0.0
161,05/27/21 06:00:00 AM,68.248,0.0
162,05/27/21 06:15:00 AM,68.248,0.0
163,05/27/21 06:30:00 AM,68.077,0.0
164,05/27/21 06:45:00 AM,68.077,0.0
165,05/27/21 07:00:00 AM,69.107,0.0
166,05/27/21 07:15:00 AM,68.934,0.0
167,05/27/21 07:30:00 AM,69.449,0.0
168,05/27/21 07:45:00 AM,69.278,0.0
169,05/27/21 08:00:00 AM,69.622,10.0
170,05/27/21 08:15:00 AM,69.278,10.0
171,05/27/21 08:30:00 AM,69.964,10.0
172,05/27/21 08:45:00 AM,69.793,10.0
173,05/27/21 09:00:00 AM,69.107,11.0
174,05/27/21 09:15:00 AM,69.107,10.0
175,05/27/21 09:30:00 AM,70.137,11.0
176,05/27/21 09:45:00 AM,69.449,0.0
177,05/27/21 10:00:00 AM,69.107,0.0
178,05/27/21 10:15:00 AM,69.793,0.0
179,05/27/21 10:30:00 AM,63.797,30.0
180,05/27/21 10:45:00 AM,62.254,83.0
181,05/27/21 11:00:00 AM,63.455,2432.0
182,05/27/21 11:15:00 AM,66.022,5888.0
183,05/27/21 11:30:00 AM,63.968,3584.0
184,05/27/21 11:45:00 AM,62.425,672.0
185,05/27/21 12:00:00 PM,58.820,4864.0
186,05/27/21 12:15:00 PM,58.476,3712.0
187,05/27/21 12:30:00 PM,60.024,4608.0
188,05/27/21 12:45:00 PM,61.569,6144.0
189,05/27/21 01:00:00 PM,65.680,6912.0
190,05/27/21 01:15:00 PM,68.248,6400.0
191,05/27/21 01:30:00 PM,64.139,3968.0
192,05/27/21 01:45:00 PM,65.509,8192.0
193,05/27/21 02:00:00 PM,67.050,7424.0
194,05/27/21 02:15:00 PM,68.248,7424.0
195,05/27/21 02:30:00 PM,69.278,9216.0
196,05/27/21 02:45:00 PM,65.851,5888.0
197,05/27/21 03:00:00 PM,62.425,2944.0
198,05/27/21 03:15:00 PM,60.195,2944.0
199,05/27/21 03:30:00 PM,57.614,1216.0
200,05/27/21 03:45:00 PM,57.958,864.0
201,05/27/21 04:00:00 PM,58.476,480.0
202,05/27/21 04:15:00 PM,56.404,384.0
203,05/27/21 04:30:00 PM,54.842,608.0
204,05/27/21 04:45:00 PM,52.576,368.0
205,05/27/21 05:00:00 PM,51.523,992.0
206,05/27/21 05:15:00 PM,51.172,432.0
207,05/27/21 05:30:00 PM,50.995,400.0
208,05/27/21 05:45:00 PM,51.172,512.0
209,05/27/21 06:00:00 PM,51.172,336.0
210,05/27/21 06:15:00 PM,51.172,432.0
211,05/27/21 06:30:00 PM,51.172,24.0
212,05/27/21 06:45:00 PM,50.995,93.0
213,05/27/21 07:00:00 PM,50.995,160.0
214,05/27/21 07:15:00 PM,50.995,95.0
215,05/27/21 07:30:00 PM,50.995,48.0
216,05/27/21 07:45:00 PM,50.995,44.0
217,05/27/21 08:00:00 PM,50.995,26.0
218,05/27/21 08:15:00 PM,50.995,14.0
219,05/27/21 08:30:00 PM,50.995,4.0
220,05/27/21 08:45:00 PM,50.995,3.0
221,05/27/21 09:00:00 PM,50.995,0.0
222,05/27/21 09:15:00 PM,50.995,0.0
223,05/27/21 09:30:00 PM,50.995,0.0
224,05/27/21 09:45:00 PM,51.172,0.0
225,05/27/21 10:00:00 PM,50.995,0.0
226,05/27/21 10:15:00 PM,50.995,0.0
227,05/27/21 10:30:00 PM,50.995,0.0
228,05/27/21 10:45:00 PM,50.995,0.0
229,05/27/21 11:00:00 PM,50.995,0.0
230,05/27/21 11:15:00 PM,50.995,0.0
231,05/27/21 11:30:00 PM,50.995,0.0
232,05/27/21 11:45:00 PM,50.995,0.0
233,05/28/21 12:00:00 AM,50.995,0.0
234,05/28/21 12:15:00 AM,50.995,0.0
235,05/28/21 12:30:00 AM,50.995,0.0
236,05/28/21 12:45:00 AM,50.995,0.0
237,05/28/21 01:00:00 AM,51.523,0.0
238,05/28/21 01:15:00 AM,51.172,0.0
239,05/28/21 01:30:00 AM,51.172,0.0
240,05/28/21 01:45:00 AM,50.995,0.0
241,05/28/21 02:00:00 AM,50.995,0.0
242,05/28/21 02:15:00 AM,50.995,0.0
243,05/28/21 02:30:00 AM,50.995,0.0
244,05/28/21 02:45:00 AM,50.995,0.0
245,05/28/21 03:00:00 AM,50.995,0.0
246,05/28/21 03:15:00 AM,51.172,0.0
247,05/28/21 03:30:00 AM,51.346,0.0
248,05/28/21 03:45:00 AM,51.346,0.0
249,05/28/21 04:00:00 AM,51.346,0.0
250,05/28/21 04:15:00 AM,51.346,0.0
251,05/28/21 04:30:00 AM,51.346,0.0
252,05/28/21 04:45:00 AM,51.346,0.0
253,05/28/21 05:00:00 AM,51.346,0.0
254,05/28/21 05:15:00 AM,51.346,1.0
255,05/28/21 05:30:00 AM,51.346,4.0
256,05/28/21 05:45:00 AM,51.346,7.0
257,05/28/21 06:00:00 AM,51.346,14.0
258,05/28/21 06:15:00 AM,51.346,19.0
259,05/28/21 06:30:00 AM,51.346,34.0
260,05/28/21 06:45:00 AM,51.346,70.0
261,05/28/21 07:00:00 AM,51.346,123.0
262,05/28/21 07:15:00 AM,51.346,184.0
263,05/28/21 07:30:00 AM,51.523,232.0
264,05/28/21 07:45:00 AM,51.523,384.0
265,05/28/21 08:00:00 AM,51.346,432.0
266,05/28/21 08:15:00 AM,51.346,496.0
267,05/28/21 08:30:00 AM,51.523,608.0
268,05/28/21 08:45:00 AM,51.874,576.0
269,05/28/21 09:00:00 AM,52.225,768.0
270,05/28/21 09:15:00 AM,52.576,1280.0
271,05/28/21 09:30:00 AM,52.925,1280.0
272,05/28/21 09:45:00 AM,53.100,1728.0
273,05/28/21 10:00:00 AM,53.798,4608.0
274,05/28/21 10:15:00 AM,54.495,5888.0
275,05/28/21 10:30:00 AM,57.958,4096.0
276,05/28/21 10:45:00 AM,60.195,7168.0
277,05/28/21 11:00:00 AM,67.564,19456.0
278,05/28/21 11:15:00 AM,61.398,3968.0
279,05/28/21 11:30:00 AM,60.883,3456.0
280,05/28/21 11:45:00 AM,64.652,8704.0
281,05/28/21 12:00:00 PM,65.680,6656.0
282,05/28/21 12:15:00 PM,70.995,6400.0
283,05/28/21 12:30:00 PM,72.199,9216.0
284,05/28/21 12:45:00 PM,74.271,21504.0
285,05/28/21 01:00:00 PM,81.975,21504.0
286,05/28/21 01:15:00 PM,72.718,6656.0
287,05/28/21 01:30:00 PM,78.800,11776.0
288,05/28/21 01:45:00 PM,77.749,18432.0
289,05/28/21 02:00:00 PM,74.098,14848.0
290,05/28/21 02:15:00 PM,73.580,13824.0
291,05/28/21 02:30:00 PM,75.659,12288.0
292,05/28/21 02:45:00 PM,75.139,10752.0
293,05/28/21 03:00:00 PM,74.271,8704.0
294,05/28/21 03:15:00 PM,74.271,7424.0
295,05/28/21 03:30:00 PM,73.926,6144.0
296,05/28/21 03:45:00 PM,72.199,5376.0
297,05/28/21 04:00:00 PM,71.683,5120.0
298,05/28/21 04:15:00 PM,73.580,4608.0
299,05/28/21 04:30:00 PM,61.741,3840.0
300,05/28/21 04:45:00 PM,61.054,1216.0
301,05/28/21 05:00:00 PM,62.940,1408.0
302,05/28/21 05:15:00 PM,60.712,432.0
303,05/28/21 05:30:00 PM,58.820,384.0
304,05/28/21 05:45:00 PM,56.577,480.0
305,05/28/21 06:00:00 PM,56.230,304.0
306,05/28/21 06:15:00 PM,54.669,80.0
307,05/28/21 06:30:00 PM,53.798,49.0
308,05/28/21 06:45:00 PM,53.449,32.0
309,05/28/21 07:00:00 PM,53.274,23.0
310,05/28/21 07:15:00 PM,53.274,25.0
311,05/28/21 07:30:00 PM,52.925,34.0
312,05/28/21 07:45:00 PM,52.750,71.0
313,05/28/21 08:00:00 PM,52.576,47.0
314,05/28/21 08:15:00 PM,52.225,28.0
315,05/28/21 08:30:00 PM,51.699,17.0
316,05/28/21 08:45:00 PM,51.699,8.0
317,05/28/21 09:00:00 PM,51.523,2.0
318,05/28/21 09:15:00 PM,51.523,0.0
319,05/28/21 09:30:00 PM,51.523,0.0
320,05/28/21 09:45:00 PM,51.346,0.0
321,05/28/21 10:00:00 PM,51.346,0.0
322,05/28/21 10:15:00 PM,51.346,0.0
323,05/28/21 10:30:00 PM,51.523,0.0
324,05/28/21 10:45:00 PM,51.874,0.0
325,05/28/21 11:00:00 PM,51.874,0.0
326,05/28/21 11:15:00 PM,52.050,0.0
327,05/28/21 11:30:00 PM,52.225,0.0
328,05/28/21 11:45:00 PM,52.576,0.0
329,05/29/21 12:00:00 AM,52.576,0.0
330,05/29/21 12:15:00 AM,52.576,0.0
331,05/29/21 12:30:00 AM,52.576,0.0
332,05/29/21 12:45:00 AM,52.750,0.0
333,05/29/21 01:00:00 AM,52.925,0.0
334,05/29/21 01:15:00 AM,52.750,0.0
335,05/29/21 01:30:00 AM,52.576,0.0
336,05/29/21 01:45:00 AM,52.576,0.0
337,05/29/21 02:00:00 AM,52.576,0.0
338,05/29/21 02:15:00 AM,52.576,0.0
339,05/29/21 02:30:00 AM,52.401,0.0
340,05/29/21 02:45:00 AM,52.050,0.0
341,05/29/21 03:00:00 AM,52.050,0.0
342,05/29/21 03:15:00 AM,51.874,0.0
343,05/29/21 03:30:00 AM,51.874,0.0
344,05/29/21 03:45:00 AM,51.874,0.0
345,05/29/21 04:00:00 AM,51.699,0.0
346,05/29/21 04:15:00 AM,51.699,0.0
347,05/29/21 04:30:00 AM,51.874,0.0
348,05/29/21 04:45:00 AM,51.874,0.0
349,05/29/21 05:00:00 AM,51.874,0.0
350,05/29/21 05:15:00 AM,51.874,6.0
351,05/29/21 05:30:00 AM,51.874,17.0
352,05/29/21 05:45:00 AM,51.874,33.0
353,05/29/21 06:00:00 AM,51.874,54.0
354,05/29/21 06:15:00 AM,51.874,94.0
355,05/29/21 06:30:00 AM,51.874,136.0
356,05/29/21 06:45:00 AM,51.874,184.0
357,05/29/21 07:00:00 AM,51.874,256.0
358,05/29/21 07:15:00 AM,51.874,352.0
359,05/29/21 07:30:00 AM,52.050,368.0
360,05/29/21 07:45:00 AM,52.225,480.0
361,05/29/21 08:00:00 AM,52.576,576.0
362,05/29/21 08:15:00 AM,52.750,768.0
363,05/29/21 08:30:00 AM,53.100,768.0
364,05/29/21 08:45:00 AM,53.449,960.0
365,05/29/21 09:00:00 AM,53.973,1408.0
366,05/29/21 09:15:00 AM,54.669,2176.0
367,05/29/21 09:30:00 AM,55.711,1472.0
368,05/29/21 09:45:00 AM,56.057,4096.0
369,05/29/21 10:00:00 AM,56.750,4864.0
370,05/29/21 10:15:00 AM,57.096,2432.0
371,05/29/21 10:30:00 AM,57.958,3584.0
372,05/29/21 10:45:00 AM,58.993,5376.0
373,05/29/21 11:00:00 AM,60.539,12288.0
374,05/29/21 11:15:00 AM,63.797,15360.0
375,05/29/21 11:30:00 AM,64.310,15360.0
376,05/29/21 11:45:00 AM,65.509,15872.0
377,05/29/21 12:00:00 PM,65.338,15872.0
378,05/29/21 12:15:00 PM,66.022,15872.0
379,05/29/21 12:30:00 PM,67.050,15872.0
380,05/29/21 12:45:00 PM,68.077,15872.0
381,05/29/21 01:00:00 PM,68.421,15360.0
382,05/29/21 01:15:00 PM,68.421,15360.0
383,05/29/21 01:30:00 PM,69.107,15360.0
384,05/29/21 01:45:00 PM,69.622,14848.0
385,05/29/21 02:00:00 PM,69.622,14848.0
386,05/29/21 02:15:00 PM,70.308,14336.0
387,05/29/21 02:30:00 PM,70.480,14336.0
388,05/29/21 02:45:00 PM,70.824,13824.0
389,05/29/21 03:00:00 PM,71.683,13312.0
390,05/29/21 03:15:00 PM,72.028,12800.0
391,05/29/21 03:30:00 PM,72.372,12288.0
392,05/29/21 03:45:00 PM,72.028,11776.0
393,05/29/21 04:00:00 PM,72.545,10752.0
394,05/29/21 04:15:00 PM,71.339,10240.0
395,05/29/21 04:30:00 PM,71.339,9216.0
396,05/29/21 04:45:00 PM,72.891,8192.0
397,05/29/21 05:00:00 PM,72.372,8704.0
398,05/29/21 05:15:00 PM,64.825,2304.0
399,05/29/21 05:30:00 PM,65.338,960.0
400,05/29/21 05:45:00 PM,66.366,304.0
401,05/29/21 06:00:00 PM,63.968,400.0
402,05/29/21 06:15:00 PM,60.024,128.0
403,05/29/21 06:30:00 PM,57.441,57.0
404,05/29/21 06:45:00 PM,56.057,25.0
405,05/29/21 07:00:00 PM,55.017,39.0
406,05/29/21 07:15:00 PM,54.842,88.0
407,05/29/21 07:30:00 PM,55.189,99.0
408,05/29/21 07:45:00 PM,55.711,49.0
409,05/29/21 08:00:00 PM,55.884,18.0
410,05/29/21 08:15:00 PM,56.057,16.0
411,05/29/21 08:30:00 PM,56.230,14.0
412,05/29/21 08:45:00 PM,56.404,7.0
413,05/29/21 09:00:00 PM,56.230,2.0
414,05/29/21 09:15:00 PM,56.404,0.0
415,05/29/21 09:30:00 PM,56.577,0.0
416,05/29/21 09:45:00 PM,56.577,0.0
417,05/29/21 10:00:00 PM,56.577,0.0
418,05/29/21 10:15:00 PM,56.577,0.0
419,05/29/21 10:30:00 PM,56.750,0.0
420,05/29/21 10:45:00 PM,56.750,0.0
421,05/29/21 11:00:00 PM,56.923,0.0
422,05/29/21 11:15:00 PM,56.750,0.0
423,05/29/21 11:30:00 PM,56.750,0.0
424,05/29/21 11:45:00 PM,56.750,0.0
425,05/30/21 12:00:00 AM,56.577,0.0
426,05/30/21 12:15:00 AM,56.750,0.0
427,05/30/21 12:30:00 AM,57.614,0.0
428,05/30/21 12:45:00 AM,57.614,0.0
429,05/30/21 01:00:00 AM,57.614,0.0
430,05/30/21 01:15:00 AM,57.441,0.0
431,05/30/21 01:30:00 AM,57.441,0.0
432,05/30/21 01:45:00 AM,57.441,0.0
433,05/30/21 02:00:00 AM,57.441,0.0
434,05/30/21 02:15:00 AM,57.441,0.0
435,05/30/21 02:30:00 AM,57.441,0.0
436,05/30/21 02:45:00 AM,57.441,0.0
437,05/30/21 03:00:00 AM,57.441,0.0
438,05/30/21 03:15:00 AM,57.441,0.0
439,05/30/21 03:30:00 AM,57.268,0.0
440,05/30/21 03:45:00 AM,57.441,0.0
441,05/30/21 04:00:00 AM,57.096,0.0
442,05/30/21 04:15:00 AM,56.750,0.0
443,05/30/21 04:30:00 AM,56.577,0.0
444,05/30/21 04:45:00 AM,56.577,0.0
445,05/30/21 05:00:00 AM,57.096,0.0
446,05/30/21 05:15:00 AM,57.268,3.0
447,05/30/21 05:30:00 AM,57.096,10.0
448,05/30/21 05:45:00 AM,56.750,27.0
449,05/30/21 06:00:00 AM,56.404,42.0
450,05/30/21 06:15:00 AM,56.404,53.0
451,05/30/21 06:30:00 AM,56.577,83.0
452,05/30/21 06:45:00 AM,56.577,109.0
453,05/30/21 07:00:00 AM,56.923,176.0
454,05/30/21 07:15:00 AM,56.923,256.0
455,05/30/21 07:30:00 AM,56.923,336.0
456,05/30/21 07:45:00 AM,57.096,224.0
457,05/30/21 08:00:00 AM,57.268,272.0
458,05/30/21 08:15:00 AM,57.268,304.0
459,05/30/21 08:30:00 AM,57.096,384.0
460,05/30/21 08:45:00 AM,57.096,496.0
461,05/30/21 09:00:00 AM,57.268,608.0
462,05/30/21 09:15:00 AM,57.096,800.0
463,05/30/21 09:30:00 AM,56.923,800.0
464,05/30/21 09:45:00 AM,56.923,1088.0
465,05/30/21 10:00:00 AM,57.096,992.0
466,05/30/21 10:15:00 AM,57.441,1280.0
467,05/30/21 10:30:00 AM,57.785,1216.0
468,05/30/21 10:45:00 AM,58.820,1664.0
469,05/30/21 11:00:00 AM,59.680,2304.0
470,05/30/21 11:15:00 AM,60.195,2048.0
471,05/30/21 11:30:00 AM,60.539,2048.0
472,05/30/21 11:45:00 AM,61.054,2432.0
473,05/30/21 12:00:00 PM,61.569,4608.0
474,05/30/21 12:15:00 PM,59.851,4096.0
475,05/30/21 12:30:00 PM,60.712,4608.0
476,05/30/21 12:45:00 PM,62.254,5632.0
477,05/30/21 01:00:00 PM,66.366,8704.0
478,05/30/21 01:15:00 PM,66.708,8192.0
479,05/30/21 01:30:00 PM,65.851,6912.0
480,05/30/21 01:45:00 PM,67.050,10240.0
481,05/30/21 02:00:00 PM,65.338,6912.0
482,05/30/21 02:15:00 PM,61.227,4352.0
483,05/30/21 02:30:00 PM,61.912,3840.0
484,05/30/21 02:45:00 PM,63.626,5120.0
485,05/30/21 03:00:00 PM,64.652,6144.0
486,05/30/21 03:15:00 PM,63.111,4864.0
487,05/30/21 03:30:00 PM,63.282,5376.0
488,05/30/21 03:45:00 PM,66.879,7936.0
489,05/30/21 04:00:00 PM,72.199,13312.0
490,05/30/21 04:15:00 PM,67.392,7168.0
491,05/30/21 04:30:00 PM,68.592,6656.0
492,05/30/21 04:45:00 PM,68.248,5376.0
493,05/30/21 05:00:00 PM,65.851,4864.0
494,05/30/21 05:15:00 PM,64.652,3712.0
495,05/30/21 05:30:00 PM,65.167,3968.0
496,05/30/21 05:45:00 PM,64.825,1280.0
497,05/30/21 06:00:00 PM,62.940,672.0
498,05/30/21 06:15:00 PM,62.940,352.0
499,05/30/21 06:30:00 PM,63.111,400.0
500,05/30/21 06:45:00 PM,62.254,100.0
501,05/30/21 07:00:00 PM,60.883,39.0
502,05/30/21 07:15:00 PM,59.337,35.0
503,05/30/21 07:30:00 PM,58.131,46.0
504,05/30/21 07:45:00 PM,56.750,20.0
505,05/30/21 08:00:00 PM,56.404,16.0
506,05/30/21 08:15:00 PM,56.230,6.0
507,05/30/21 08:30:00 PM,56.230,3.0
508,05/30/21 08:45:00 PM,56.057,2.0
509,05/30/21 09:00:00 PM,56.057,0.0
510,05/30/21 09:15:00 PM,56.057,0.0
511,05/30/21 09:30:00 PM,56.057,0.0
512,05/30/21 09:45:00 PM,56.057,0.0
513,05/30/21 10:00:00 PM,56.057,0.0
514,05/30/21 10:15:00 PM,56.057,0.0
515,05/30/21 10:30:00 PM,56.057,0.0
516,05/30/21 10:45:00 PM,56.057,0.0
517,05/30/21 11:00:00 PM,56.057,0.0
518,05/30/21 11:15:00 PM,56.230,0.0
519,05/30/21 11:30:00 PM,56.230,0.0
520,05/30/21 11:45:00 PM,56.230,0.0
521,05/31/21 12:00:00 AM,56.230,0.0
522,05/31/21 12:15:00 AM,56.230,0.0
523,05/31/21 12:30:00 AM,56.404,0.0
524,05/31/21 12:45:00 AM,56.230,0.0
525,05/31/21 01:00:00 AM,57.268,0.0
526,05/31/21 01:15:00 AM,57.785,0.0
527,05/31/21 01:30:00 AM,57.958,0.0
528,05/31/21 01:45:00 AM,57.958,0.0
529,05/31/21 02:00:00 AM,57.958,0.0
530,05/31/21 02:15:00 AM,57.958,0.0
531,05/31/21 02:30:00 AM,57.441,0.0
532,05/31/21 02:45:00 AM,57.614,0.0
533,05/31/21 03:00:00 AM,57.441,0.0
534,05/31/21 03:15:00 AM,57.096,0.0
535,05/31/21 03:30:00 AM,57.441,0.0
536,05/31/21 03:45:00 AM,57.441,0.0
537,05/31/21 04:00:00 AM,57.614,0.0
538,05/31/21 04:15:00 AM,57.614,0.0
539,05/31/21 04:30:00 AM,57.441,0.0
540,05/31/21 04:45:00 AM,57.268,0.0
541,05/31/21 05:00:00 AM,57.096,0.0
542,05/31/21 05:15:00 AM,57.096,6.0
543,05/31/21 05:30:00 AM,57.096,29.0
544,05/31/21 05:45:00 AM,57.096,39.0
545,05/31/21 06:00:00 AM,57.096,59.0
546,05/31/21 06:15:00 AM,57.096,89.0
547,05/31/21 06:30:00 AM,57.268,88.0
548,05/31/21 06:45:00 AM,56.923,70.0
549,05/31/21 07:00:00 AM,56.923,224.0
550,05/31/21 07:15:00 AM,56.923,384.0
551,05/31/21 07:30:00 AM,56.923,224.0
