"Plot Title: BO_Depth"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 21071863, SEN S/N: 21071863)","Temp, °F (LGR S/N: 21071863, SEN S/N: 21071863)"
2320,06/18/21 05:45:00 PM,15.9154,73.753
2321,06/18/21 06:00:00 PM,15.9334,74.271
2322,06/18/21 06:15:00 PM,15.9753,74.791
2323,06/18/21 06:30:00 PM,16.0232,74.791
2324,06/18/21 06:45:00 PM,16.0869,74.446
2325,06/18/21 07:00:00 PM,16.1761,72.891
2326,06/18/21 07:15:00 PM,16.2872,71.512
2327,06/18/21 07:30:00 PM,16.4291,70.137
2328,06/18/21 07:45:00 PM,16.5774,69.278
2329,06/18/21 08:00:00 PM,16.7433,67.906
2330,06/18/21 08:15:00 PM,16.9001,65.851
2331,06/18/21 08:30:00 PM,17.0543,63.797
2332,06/18/21 08:45:00 PM,17.2089,61.912
2333,06/18/21 09:00:00 PM,17.3487,60.712
2334,06/18/21 09:15:00 PM,17.4930,60.195
2335,06/18/21 09:30:00 PM,17.6420,59.680
2336,06/18/21 09:45:00 PM,17.7857,58.993
2337,06/18/21 10:00:00 PM,17.9346,58.476
2338,06/18/21 10:15:00 PM,18.0920,58.303
2339,06/18/21 10:30:00 PM,18.2373,58.131
2340,06/18/21 10:45:00 PM,18.3774,57.785
2341,06/18/21 11:00:00 PM,18.4822,57.614
2342,06/18/21 11:15:00 PM,18.5773,57.441
2343,06/18/21 11:30:00 PM,18.6343,57.268
2344,06/18/21 11:45:00 PM,18.6845,57.268
2345,06/19/21 12:00:00 AM,18.7276,57.268
2346,06/19/21 12:15:00 AM,18.7628,57.785
2347,06/19/21 12:30:00 AM,18.7969,57.958
2348,06/19/21 12:45:00 AM,18.8066,57.958
2349,06/19/21 01:00:00 AM,18.8041,57.958
2350,06/19/21 01:15:00 AM,18.7735,58.131
2351,06/19/21 01:30:00 AM,18.7263,58.303
2352,06/19/21 01:45:00 AM,18.6587,58.131
2353,06/19/21 02:00:00 AM,18.5695,57.958
2354,06/19/21 02:15:00 AM,18.4669,58.820
2355,06/19/21 02:30:00 AM,18.3513,59.337
2356,06/19/21 02:45:00 AM,18.2154,59.508
2357,06/19/21 03:00:00 AM,18.0836,60.195
2358,06/19/21 03:15:00 AM,17.9364,60.539
2359,06/19/21 03:30:00 AM,17.7854,61.227
2360,06/19/21 03:45:00 AM,17.6482,61.741
2361,06/19/21 04:00:00 AM,17.4920,62.254
2362,06/19/21 04:15:00 AM,17.3496,62.598
2363,06/19/21 04:30:00 AM,17.2144,62.940
2364,06/19/21 04:45:00 AM,17.0528,63.282
2365,06/19/21 05:00:00 AM,16.9243,63.455
2366,06/19/21 05:15:00 AM,16.8106,63.797
2367,06/19/21 05:30:00 AM,16.7085,63.968
2368,06/19/21 05:45:00 AM,16.5967,64.139
2369,06/19/21 06:00:00 AM,16.5146,64.652
2370,06/19/21 06:15:00 AM,16.4262,64.652
2371,06/19/21 06:30:00 AM,16.3423,64.481
2372,06/19/21 06:45:00 AM,16.2658,64.481
2373,06/19/21 07:00:00 AM,16.1852,64.652
2374,06/19/21 07:15:00 AM,16.1260,64.825
2375,06/19/21 07:30:00 AM,16.0760,64.825
2376,06/19/21 07:45:00 AM,16.0377,64.825
2377,06/19/21 08:00:00 AM,16.0287,64.996
2378,06/19/21 08:15:00 AM,16.0410,65.167
2379,06/19/21 08:30:00 AM,16.0581,65.338
2380,06/19/21 08:45:00 AM,16.0988,65.338
2381,06/19/21 09:00:00 AM,16.1369,65.338
2382,06/19/21 09:15:00 AM,16.2109,65.338
2383,06/19/21 09:30:00 AM,16.2763,64.825
2384,06/19/21 09:45:00 AM,16.3402,64.652
2385,06/19/21 10:00:00 AM,16.4306,64.481
2386,06/19/21 10:15:00 AM,16.5160,64.310
2387,06/19/21 10:30:00 AM,16.5996,64.310
2388,06/19/21 10:45:00 AM,16.7018,64.139
2389,06/19/21 11:00:00 AM,16.7562,63.968
2390,06/19/21 11:15:00 AM,16.8464,63.797
2391,06/19/21 11:30:00 AM,16.9081,63.626
2392,06/19/21 11:45:00 AM,16.9639,63.111
2393,06/19/21 12:00:00 PM,17.0089,62.940
2394,06/19/21 12:15:00 PM,17.0556,62.598
2395,06/19/21 12:30:00 PM,17.0970,62.083
2396,06/19/21 12:45:00 PM,17.1133,61.912
2397,06/19/21 01:00:00 PM,17.1258,62.083
2398,06/19/21 01:15:00 PM,17.1491,61.912
2399,06/19/21 01:30:00 PM,17.1458,61.569
2400,06/19/21 01:45:00 PM,17.1304,61.227
2401,06/19/21 02:00:00 PM,17.1179,61.054
2402,06/19/21 02:15:00 PM,17.1023,61.398
2403,06/19/21 02:30:00 PM,17.0602,61.741
2404,06/19/21 02:45:00 PM,17.0369,61.912
2405,06/19/21 03:00:00 PM,16.9949,62.254
2406,06/19/21 03:15:00 PM,16.9524,62.425
2407,06/19/21 03:30:00 PM,16.9113,62.254
2408,06/19/21 03:45:00 PM,16.8516,62.254
2409,06/19/21 04:00:00 PM,16.7977,62.598
2410,06/19/21 04:15:00 PM,16.7356,62.598
2411,06/19/21 04:30:00 PM,16.6779,63.282
2412,06/19/21 04:45:00 PM,16.6283,64.310
2413,06/19/21 05:00:00 PM,16.5709,65.167
2414,06/19/21 05:15:00 PM,16.5342,65.680
2415,06/19/21 05:30:00 PM,16.4925,66.193
2416,06/19/21 05:45:00 PM,16.4619,66.366
2417,06/19/21 06:00:00 PM,16.4342,66.708
2418,06/19/21 06:15:00 PM,16.4248,66.708
2419,06/19/21 06:30:00 PM,16.4228,66.879
2420,06/19/21 06:45:00 PM,16.4442,66.879
2421,06/19/21 07:00:00 PM,16.4830,67.050
2422,06/19/21 07:15:00 PM,16.5513,66.708
2423,06/19/21 07:30:00 PM,16.6106,66.537
2424,06/19/21 07:45:00 PM,16.6889,66.366
2425,06/19/21 08:00:00 PM,16.7687,65.851
2426,06/19/21 08:15:00 PM,16.8474,64.996
2427,06/19/21 08:30:00 PM,16.9526,64.139
2428,06/19/21 08:45:00 PM,17.0619,63.111
2429,06/19/21 09:00:00 PM,17.1848,61.054
2430,06/19/21 09:15:00 PM,17.3245,58.993
2431,06/19/21 09:30:00 PM,17.4704,58.303
2432,06/19/21 09:45:00 PM,17.6289,57.785
2433,06/19/21 10:00:00 PM,17.7742,57.614
2434,06/19/21 10:15:00 PM,17.9194,57.441
2435,06/19/21 10:30:00 PM,18.0547,57.096
2436,06/19/21 10:45:00 PM,18.1784,56.923
2437,06/19/21 11:00:00 PM,18.2837,56.923
2438,06/19/21 11:15:00 PM,18.3853,57.268
2439,06/19/21 11:30:00 PM,18.4685,57.096
2440,06/19/21 11:45:00 PM,18.5487,56.750
2441,06/20/21 12:00:00 AM,18.6301,56.750
2442,06/20/21 12:15:00 AM,18.7032,56.404
2443,06/20/21 12:30:00 AM,18.7631,56.404
2444,06/20/21 12:45:00 AM,18.7941,56.404
2445,06/20/21 01:00:00 AM,18.8265,56.750
2446,06/20/21 01:15:00 AM,18.8007,56.923
2447,06/20/21 01:30:00 AM,18.7624,56.923
2448,06/20/21 01:45:00 AM,18.7187,56.750
2449,06/20/21 02:00:00 AM,18.6690,56.923
2450,06/20/21 02:15:00 AM,18.6067,56.923
2451,06/20/21 02:30:00 AM,18.5434,57.268
2452,06/20/21 02:45:00 AM,18.4547,57.268
2453,06/20/21 03:00:00 AM,18.3370,57.096
2454,06/20/21 03:15:00 AM,18.2053,57.096
2455,06/20/21 03:30:00 AM,18.0462,57.441
2456,06/20/21 03:45:00 AM,17.8685,57.958
2457,06/20/21 04:00:00 AM,17.6985,58.647
2458,06/20/21 04:15:00 AM,17.5078,58.820
2459,06/20/21 04:30:00 AM,17.3339,58.993
2460,06/20/21 04:45:00 AM,17.1540,59.508
2461,06/20/21 05:00:00 AM,16.9965,60.368
2462,06/20/21 05:15:00 AM,16.8357,60.883
2463,06/20/21 05:30:00 AM,16.6748,61.398
2464,06/20/21 05:45:00 AM,16.5278,61.741
2465,06/20/21 06:00:00 AM,16.3737,62.083
2466,06/20/21 06:15:00 AM,16.2344,62.598
2467,06/20/21 06:30:00 AM,16.1089,62.940
2468,06/20/21 06:45:00 AM,15.9830,63.111
2469,06/20/21 07:00:00 AM,15.8782,63.111
2470,06/20/21 07:15:00 AM,15.7865,63.626
2471,06/20/21 07:30:00 AM,15.6934,64.481
2472,06/20/21 07:45:00 AM,15.6219,65.338
2473,06/20/21 08:00:00 AM,15.5636,65.851
2474,06/20/21 08:15:00 AM,15.5192,66.193
2475,06/20/21 08:30:00 AM,15.4963,66.537
2476,06/20/21 08:45:00 AM,15.4967,66.708
2477,06/20/21 09:00:00 AM,15.5143,67.050
2478,06/20/21 09:15:00 AM,15.5556,67.392
2479,06/20/21 09:30:00 AM,15.5942,67.564
2480,06/20/21 09:45:00 AM,15.6642,67.906
2481,06/20/21 10:00:00 AM,15.7354,67.735
2482,06/20/21 10:15:00 AM,15.8098,67.050
2483,06/20/21 10:30:00 AM,15.9077,67.050
2484,06/20/21 10:45:00 AM,16.0270,67.050
2485,06/20/21 11:00:00 AM,16.1550,66.708
2486,06/20/21 11:15:00 AM,16.2935,65.851
2487,06/20/21 11:30:00 AM,16.4186,65.338
2488,06/20/21 11:45:00 AM,16.5556,64.825
2489,06/20/21 12:00:00 PM,16.6956,63.626
2490,06/20/21 12:15:00 PM,16.7910,62.769
2491,06/20/21 12:30:00 PM,16.9300,62.083
2492,06/20/21 12:45:00 PM,16.9990,61.227
2493,06/20/21 01:00:00 PM,17.0769,60.883
2494,06/20/21 01:15:00 PM,17.1571,60.539
2495,06/20/21 01:30:00 PM,17.2306,60.368
2496,06/20/21 01:45:00 PM,17.3161,60.195
2497,06/20/21 02:00:00 PM,17.3490,60.024
2498,06/20/21 02:15:00 PM,17.4595,60.195
2499,06/20/21 02:30:00 PM,17.5245,60.368
2500,06/20/21 02:45:00 PM,17.5442,60.539
2501,06/20/21 03:00:00 PM,17.5393,62.083
2502,06/20/21 03:15:00 PM,17.5288,62.598
2503,06/20/21 03:30:00 PM,17.5642,62.425
2504,06/20/21 03:45:00 PM,17.5265,62.598
2505,06/20/21 04:00:00 PM,17.4773,62.940
2506,06/20/21 04:15:00 PM,17.4524,62.598
2507,06/20/21 04:30:00 PM,17.4747,62.083
2508,06/20/21 04:45:00 PM,17.4189,62.598
2509,06/20/21 05:00:00 PM,17.3955,62.769
2510,06/20/21 05:15:00 PM,17.3113,62.598
2511,06/20/21 05:30:00 PM,17.2625,62.254
2512,06/20/21 05:45:00 PM,17.1497,62.083
2513,06/20/21 06:00:00 PM,17.0988,63.455
2514,06/20/21 06:15:00 PM,17.0907,63.968
2515,06/20/21 06:30:00 PM,17.0334,63.968
2516,06/20/21 06:45:00 PM,16.9889,64.310
2517,06/20/21 07:00:00 PM,16.9774,64.481
2518,06/20/21 07:15:00 PM,16.9932,64.996
2519,06/20/21 07:30:00 PM,17.0234,65.509
2520,06/20/21 07:45:00 PM,17.0200,66.022
2521,06/20/21 08:00:00 PM,17.0689,66.366
2522,06/20/21 08:15:00 PM,17.1162,65.338
2523,06/20/21 08:30:00 PM,17.1625,64.825
2524,06/20/21 08:45:00 PM,17.2438,65.680
2525,06/20/21 09:00:00 PM,17.2696,65.509
2526,06/20/21 09:15:00 PM,17.3892,65.509
2527,06/20/21 09:30:00 PM,17.4293,65.338
2528,06/20/21 09:45:00 PM,17.5322,65.338
2529,06/20/21 10:00:00 PM,17.6346,65.167
2530,06/20/21 10:15:00 PM,17.7551,64.652
2531,06/20/21 10:30:00 PM,17.9081,63.797
2532,06/20/21 10:45:00 PM,18.0220,63.455
2533,06/20/21 11:00:00 PM,18.1454,63.111
2534,06/20/21 11:15:00 PM,18.2507,63.111
2535,06/20/21 11:30:00 PM,18.3555,62.940
2536,06/20/21 11:45:00 PM,18.4569,62.425
2537,06/21/21 12:00:00 AM,18.5522,62.254
2538,06/21/21 12:15:00 AM,18.6331,62.083
2539,06/21/21 12:30:00 AM,18.7074,62.083
2540,06/21/21 12:45:00 AM,18.7696,62.083
2541,06/21/21 01:00:00 AM,18.8152,62.083
2542,06/21/21 01:15:00 AM,18.8416,62.083
2543,06/21/21 01:30:00 AM,18.8397,62.254
2544,06/21/21 01:45:00 AM,18.8217,62.598
2545,06/21/21 02:00:00 AM,18.7666,62.598
2546,06/21/21 02:15:00 AM,18.7061,62.425
2547,06/21/21 02:30:00 AM,18.6389,62.425
2548,06/21/21 02:45:00 AM,18.5761,62.254
2549,06/21/21 03:00:00 AM,18.4946,62.254
2550,06/21/21 03:15:00 AM,18.4027,63.455
2551,06/21/21 03:30:00 AM,18.2784,64.310
2552,06/21/21 03:45:00 AM,18.1275,64.310
2553,06/21/21 04:00:00 AM,17.9650,63.626
2554,06/21/21 04:15:00 AM,17.7735,63.626
2555,06/21/21 04:30:00 AM,17.5803,63.797
2556,06/21/21 04:45:00 AM,17.3761,64.310
2557,06/21/21 05:00:00 AM,17.1931,64.652
2558,06/21/21 05:15:00 AM,17.0100,64.996
2559,06/21/21 05:30:00 AM,16.8341,65.338
2560,06/21/21 05:45:00 AM,16.6598,65.338
2561,06/21/21 06:00:00 AM,16.4879,65.338
2562,06/21/21 06:15:00 AM,16.3159,65.338
2563,06/21/21 06:30:00 AM,16.1442,65.338
2564,06/21/21 06:45:00 AM,15.9781,65.680
2565,06/21/21 07:00:00 AM,15.8091,65.851
2566,06/21/21 07:15:00 AM,15.6503,66.193
2567,06/21/21 07:30:00 AM,15.5100,66.366
2568,06/21/21 07:45:00 AM,15.3969,66.879
2569,06/21/21 08:00:00 AM,15.2923,67.906
2570,06/21/21 08:15:00 AM,15.2059,68.592
2571,06/21/21 08:30:00 AM,15.1305,68.934
2572,06/21/21 08:45:00 AM,15.0646,69.278
2573,06/21/21 09:00:00 AM,15.0126,69.449
2574,06/21/21 09:15:00 AM,14.9801,69.793
2575,06/21/21 09:30:00 AM,14.9643,70.137
2576,06/21/21 09:45:00 AM,14.9746,70.480
2577,06/21/21 10:00:00 AM,15.0063,70.824
2578,06/21/21 10:15:00 AM,15.0668,71.168
2579,06/21/21 10:30:00 AM,15.1511,71.512
2580,06/21/21 10:45:00 AM,15.2588,71.683
2581,06/21/21 11:00:00 AM,15.3792,71.168
2582,06/21/21 11:15:00 AM,15.5277,70.480
2583,06/21/21 11:30:00 AM,15.6837,70.824
2584,06/21/21 11:45:00 AM,15.8439,70.995
2585,06/21/21 12:00:00 PM,16.0078,70.651
2586,06/21/21 12:15:00 PM,16.1856,70.137
2587,06/21/21 12:30:00 PM,16.3433,69.278
2588,06/21/21 12:45:00 PM,16.5149,68.248
2589,06/21/21 01:00:00 PM,16.6760,67.735
2590,06/21/21 01:15:00 PM,16.8553,66.879
2591,06/21/21 01:30:00 PM,16.9875,65.509
2592,06/21/21 01:45:00 PM,17.1400,64.481
2593,06/21/21 02:00:00 PM,17.2446,63.455
2594,06/21/21 02:15:00 PM,17.3787,62.769
2595,06/21/21 02:30:00 PM,17.5068,62.425
2596,06/21/21 02:45:00 PM,17.5987,62.769
2597,06/21/21 03:00:00 PM,17.7217,63.111
2598,06/21/21 03:15:00 PM,17.7916,63.282
2599,06/21/21 03:30:00 PM,17.8807,63.455
2600,06/21/21 03:45:00 PM,17.9346,63.111
2601,06/21/21 04:00:00 PM,17.9754,63.111
2602,06/21/21 04:15:00 PM,18.0204,62.940
2603,06/21/21 04:30:00 PM,18.0275,62.940
2604,06/21/21 04:45:00 PM,18.0352,63.111
2605,06/21/21 05:00:00 PM,17.9974,63.282
2606,06/21/21 05:15:00 PM,17.9760,63.282
2607,06/21/21 05:30:00 PM,17.9214,63.455
2608,06/21/21 05:45:00 PM,17.8584,63.968
2609,06/21/21 06:00:00 PM,17.7953,64.481
2610,06/21/21 06:15:00 PM,17.7509,64.825
2611,06/21/21 06:30:00 PM,17.7016,65.167
2612,06/21/21 06:45:00 PM,17.6676,64.996
2613,06/21/21 07:00:00 PM,17.6333,65.509
2614,06/21/21 07:15:00 PM,17.5845,66.022
2615,06/21/21 07:30:00 PM,17.5390,66.022
2616,06/21/21 07:45:00 PM,17.4969,66.366
2617,06/21/21 08:00:00 PM,17.4902,66.537
2618,06/21/21 08:15:00 PM,17.4736,66.537
2619,06/21/21 08:30:00 PM,17.4740,66.708
2620,06/21/21 08:45:00 PM,17.4956,66.708
2621,06/21/21 09:00:00 PM,17.5285,66.537
2622,06/21/21 09:15:00 PM,17.5789,66.537
2623,06/21/21 09:30:00 PM,17.6238,66.366
2624,06/21/21 09:45:00 PM,17.6853,65.338
2625,06/21/21 10:00:00 PM,17.7612,64.310
2626,06/21/21 10:15:00 PM,17.8309,63.626
2627,06/21/21 10:30:00 PM,17.9065,63.282
2628,06/21/21 10:45:00 PM,17.9681,63.111
2629,06/21/21 11:00:00 PM,18.0395,62.940
2630,06/21/21 11:15:00 PM,18.1209,62.940
2631,06/21/21 11:30:00 PM,18.2238,62.940
2632,06/21/21 11:45:00 PM,18.3364,62.940
2633,06/22/21 12:00:00 AM,18.4543,63.111
2634,06/22/21 12:15:00 AM,18.5669,63.111
2635,06/22/21 12:30:00 AM,18.6694,62.940
2636,06/22/21 12:45:00 AM,18.7376,63.282
2637,06/22/21 01:00:00 AM,18.7981,63.455
2638,06/22/21 01:15:00 AM,18.8262,63.282
2639,06/22/21 01:30:00 AM,18.8616,63.111
2640,06/22/21 01:45:00 AM,18.8880,63.111
2641,06/22/21 02:00:00 AM,18.9019,62.940
2642,06/22/21 02:15:00 AM,18.9042,62.940
2643,06/22/21 02:30:00 AM,18.8923,62.940
2644,06/22/21 02:45:00 AM,18.8520,63.111
2645,06/22/21 03:00:00 AM,18.7820,62.940
2646,06/22/21 03:15:00 AM,18.6962,63.111
2647,06/22/21 03:30:00 AM,18.5841,63.282
2648,06/22/21 03:45:00 AM,18.4556,64.310
2649,06/22/21 04:00:00 AM,18.3202,64.652
2650,06/22/21 04:15:00 AM,18.1735,64.481
2651,06/22/21 04:30:00 AM,18.0147,64.996
2652,06/22/21 04:45:00 AM,17.8557,65.509
2653,06/22/21 05:00:00 AM,17.6715,65.509
2654,06/22/21 05:15:00 AM,17.4878,65.680
2655,06/22/21 05:30:00 AM,17.2826,65.851
2656,06/22/21 05:45:00 AM,17.0660,66.193
2657,06/22/21 06:00:00 AM,16.8355,66.708
2658,06/22/21 06:15:00 AM,16.6215,67.050
2659,06/22/21 06:30:00 AM,16.3951,67.221
2660,06/22/21 06:45:00 AM,16.1955,67.564
2661,06/22/21 07:00:00 AM,16.0122,67.735
2662,06/22/21 07:15:00 AM,15.8332,67.735
2663,06/22/21 07:30:00 AM,15.6623,68.077
2664,06/22/21 07:45:00 AM,15.5015,68.592
2665,06/22/21 08:00:00 AM,15.3621,69.107
2666,06/22/21 08:15:00 AM,15.2351,69.793
2667,06/22/21 08:30:00 AM,15.1276,70.651
2668,06/22/21 08:45:00 AM,15.0311,71.168
2669,06/22/21 09:00:00 AM,14.9386,71.339
2670,06/22/21 09:15:00 AM,14.8584,71.683
2671,06/22/21 09:30:00 AM,14.7876,72.028
2672,06/22/21 09:45:00 AM,14.7252,71.856
2673,06/22/21 10:00:00 AM,14.6691,68.248
2674,06/22/21 10:15:00 AM,14.6626,66.537
2675,06/22/21 10:30:00 AM,14.6706,66.879
2676,06/22/21 10:45:00 AM,14.6685,67.050
2677,06/22/21 11:00:00 AM,14.6729,66.879
2678,06/22/21 11:15:00 AM,14.7451,71.168
2679,06/22/21 11:30:00 AM,14.8474,74.098
2680,06/22/21 11:45:00 AM,14.9721,75.484
2681,06/22/21 12:00:00 PM,15.1431,76.181
2682,06/22/21 12:15:00 PM,15.3589,74.619
2683,06/22/21 12:30:00 PM,15.5844,74.098
2684,06/22/21 12:45:00 PM,15.8239,73.407
2685,06/22/21 01:00:00 PM,16.0555,73.407
2686,06/22/21 01:15:00 PM,16.2600,73.062
2687,06/22/21 01:30:00 PM,16.4515,72.199
2688,06/22/21 01:45:00 PM,16.6538,70.995
2689,06/22/21 02:00:00 PM,16.8456,69.449
2690,06/22/21 02:15:00 PM,17.0488,66.879
2691,06/22/21 02:30:00 PM,17.2453,65.338
2692,06/22/21 02:45:00 PM,17.4272,63.797
2693,06/22/21 03:00:00 PM,17.5974,63.111
2694,06/22/21 03:15:00 PM,17.7542,62.769
2695,06/22/21 03:30:00 PM,17.8972,62.598
2696,06/22/21 03:45:00 PM,18.0331,62.425
2697,06/22/21 04:00:00 PM,18.1624,62.425
2698,06/22/21 04:15:00 PM,18.2552,62.254
2699,06/22/21 04:30:00 PM,18.3600,62.083
2700,06/22/21 04:45:00 PM,18.4247,62.083
2701,06/22/21 05:00:00 PM,18.4822,62.083
2702,06/22/21 05:15:00 PM,18.5162,62.254
2703,06/22/21 05:30:00 PM,18.5331,62.254
2704,06/22/21 05:45:00 PM,18.5335,62.425
2705,06/22/21 06:00:00 PM,18.5191,62.425
2706,06/22/21 06:15:00 PM,18.4885,62.598
2707,06/22/21 06:30:00 PM,18.4550,62.598
2708,06/22/21 06:45:00 PM,18.4143,62.598
2709,06/22/21 07:00:00 PM,18.3544,62.598
2710,06/22/21 07:15:00 PM,18.3023,62.769
2711,06/22/21 07:30:00 PM,18.2449,62.769
2712,06/22/21 07:45:00 PM,18.1796,62.598
2713,06/22/21 08:00:00 PM,18.1342,62.598
2714,06/22/21 08:15:00 PM,18.0791,62.598
2715,06/22/21 08:30:00 PM,18.0504,62.598
2716,06/22/21 08:45:00 PM,18.0150,62.769
2717,06/22/21 09:00:00 PM,17.9958,62.769
2718,06/22/21 09:15:00 PM,17.9700,62.940
2719,06/22/21 09:30:00 PM,17.9629,62.940
2720,06/22/21 09:45:00 PM,17.9480,62.769
2721,06/22/21 10:00:00 PM,17.9719,62.769
2722,06/22/21 10:15:00 PM,18.0025,62.598
2723,06/22/21 10:30:00 PM,18.0523,62.425
2724,06/22/21 10:45:00 PM,18.1235,62.254
2725,06/22/21 11:00:00 PM,18.1895,61.912
2726,06/22/21 11:15:00 PM,18.2656,61.741
2727,06/22/21 11:30:00 PM,18.3345,61.569
2728,06/22/21 11:45:00 PM,18.3986,61.398
2729,06/23/21 12:00:00 AM,18.4632,61.398
2730,06/23/21 12:15:00 AM,18.5322,61.227
2731,06/23/21 12:30:00 AM,18.6136,61.227
2732,06/23/21 12:45:00 AM,18.7070,61.227
2733,06/23/21 01:00:00 AM,18.7885,61.227
2734,06/23/21 01:15:00 AM,18.8796,61.227
2735,06/23/21 01:30:00 AM,18.9490,61.227
2736,06/23/21 01:45:00 AM,19.0185,61.227
2737,06/23/21 02:00:00 AM,19.0569,61.227
2738,06/23/21 02:15:00 AM,19.0833,61.227
2739,06/23/21 02:30:00 AM,19.0736,61.227
2740,06/23/21 02:45:00 AM,19.0497,61.227
2741,06/23/21 03:00:00 AM,19.0185,61.227
2742,06/23/21 03:15:00 AM,18.9802,61.227
2743,06/23/21 03:30:00 AM,18.9322,61.227
2744,06/23/21 03:45:00 AM,18.8633,61.398
2745,06/23/21 04:00:00 AM,18.7817,62.083
2746,06/23/21 04:15:00 AM,18.6833,62.083
2747,06/23/21 04:30:00 AM,18.5583,61.912
2748,06/23/21 04:45:00 AM,18.4121,61.912
2749,06/23/21 05:00:00 AM,18.2529,62.254
2750,06/23/21 05:15:00 AM,18.0676,62.769
2751,06/23/21 05:30:00 AM,17.8644,63.626
2752,06/23/21 05:45:00 AM,17.6420,63.626
2753,06/23/21 06:00:00 AM,17.4121,64.310
2754,06/23/21 06:15:00 AM,17.1878,65.338
2755,06/23/21 06:30:00 AM,16.9542,66.366
2756,06/23/21 06:45:00 AM,16.7141,66.879
2757,06/23/21 07:00:00 AM,16.5078,67.392
2758,06/23/21 07:15:00 AM,16.2962,67.735
2759,06/23/21 07:30:00 AM,16.0722,67.906
2760,06/23/21 07:45:00 AM,15.8761,67.735
2761,06/23/21 08:00:00 AM,15.6873,67.564
2762,06/23/21 08:15:00 AM,15.5203,67.564
2763,06/23/21 08:30:00 AM,15.3691,68.077
2764,06/23/21 08:45:00 AM,15.2468,68.763
2765,06/23/21 09:00:00 AM,15.1408,69.278
2766,06/23/21 09:15:00 AM,15.0487,69.622
2767,06/23/21 09:30:00 AM,14.9559,69.622
2768,06/23/21 09:45:00 AM,14.8733,69.964
2769,06/23/21 10:00:00 AM,14.7895,69.793
2770,06/23/21 10:15:00 AM,14.7145,66.366
2771,06/23/21 10:30:00 AM,14.7058,61.912
2772,06/23/21 10:45:00 AM,14.7094,60.539
2773,06/23/21 11:00:00 AM,14.7086,60.195
2774,06/23/21 11:15:00 AM,14.7090,60.368
2775,06/23/21 11:30:00 AM,14.7126,60.883
2776,06/23/21 11:45:00 AM,14.7135,61.227
2777,06/23/21 12:00:00 PM,14.7139,61.398
2778,06/23/21 12:15:00 PM,14.7157,62.083
2779,06/23/21 12:30:00 PM,14.7174,62.769
2780,06/23/21 12:45:00 PM,14.9026,69.278
2781,06/23/21 01:00:00 PM,15.1448,71.856
2782,06/23/21 01:15:00 PM,15.4156,70.480
2783,06/23/21 01:30:00 PM,15.6752,70.308
2784,06/23/21 01:45:00 PM,15.9336,69.622
2785,06/23/21 02:00:00 PM,16.1679,69.793
2786,06/23/21 02:15:00 PM,16.3936,68.421
2787,06/23/21 02:30:00 PM,16.6148,65.509
2788,06/23/21 02:45:00 PM,16.8369,62.940
2789,06/23/21 03:00:00 PM,17.0615,60.539
2790,06/23/21 03:15:00 PM,17.2868,59.164
2791,06/23/21 03:30:00 PM,17.5108,58.993
2792,06/23/21 03:45:00 PM,17.7343,58.647
2793,06/23/21 04:00:00 PM,17.9681,58.476
2794,06/23/21 04:15:00 PM,18.1487,58.820
2795,06/23/21 04:30:00 PM,18.3173,59.164
2796,06/23/21 04:45:00 PM,18.4883,59.508
2797,06/23/21 05:00:00 PM,18.6062,59.680
2798,06/23/21 05:15:00 PM,18.7193,59.851
2799,06/23/21 05:30:00 PM,18.7864,59.851
2800,06/23/21 05:45:00 PM,18.8397,60.024
2801,06/23/21 06:00:00 PM,18.8636,60.024
2802,06/23/21 06:15:00 PM,18.8762,60.195
2803,06/23/21 06:30:00 PM,18.8743,60.368
2804,06/23/21 06:45:00 PM,18.8696,60.368
2805,06/23/21 07:00:00 PM,18.8450,60.195
2806,06/23/21 07:15:00 PM,18.8522,60.195
2807,06/23/21 07:30:00 PM,18.8115,60.195
2808,06/23/21 07:45:00 PM,18.7660,60.195
2809,06/23/21 08:00:00 PM,18.7084,60.195
2810,06/23/21 08:15:00 PM,18.6558,60.195
2811,06/23/21 08:30:00 PM,18.5959,60.195
2812,06/23/21 08:45:00 PM,18.5312,60.195
2813,06/23/21 09:00:00 PM,18.4690,60.195
2814,06/23/21 09:15:00 PM,18.3972,60.195
2815,06/23/21 09:30:00 PM,18.3306,60.368
2816,06/23/21 09:45:00 PM,18.2827,60.368
2817,06/23/21 10:00:00 PM,18.2588,60.368
2818,06/23/21 10:15:00 PM,18.2517,60.368
2819,06/23/21 10:30:00 PM,18.2552,60.712
2820,06/23/21 10:45:00 PM,18.2749,60.883
2821,06/23/21 11:00:00 PM,18.2993,61.054
2822,06/23/21 11:15:00 PM,18.3232,61.054
2823,06/23/21 11:30:00 PM,18.3394,60.883
2824,06/23/21 11:45:00 PM,18.3898,60.883
2825,06/24/21 12:00:00 AM,18.4070,61.054
2826,06/24/21 12:15:00 AM,18.4549,61.054
2827,06/24/21 12:30:00 AM,18.4956,61.054
2828,06/24/21 12:45:00 AM,18.5555,61.054
2829,06/24/21 01:00:00 AM,18.6273,61.054
2830,06/24/21 01:15:00 AM,18.7089,61.054
2831,06/24/21 01:30:00 AM,18.8041,60.883
2832,06/24/21 01:45:00 AM,18.8857,60.883
2833,06/24/21 02:00:00 AM,18.9605,61.054
