"Plot Title: TS_Light"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10612055, SEN S/N: 10612055)","Intensity, lum/ft² (LGR S/N: 10612055, SEN S/N: 10612055)"
310,05/28/21 07:15:00 PM,61.569,126.0
311,05/28/21 07:30:00 PM,61.398,86.0
312,05/28/21 07:45:00 PM,60.883,50.0
313,05/28/21 08:00:00 PM,60.712,37.0
314,05/28/21 08:15:00 PM,60.539,26.0
315,05/28/21 08:30:00 PM,60.195,15.0
316,05/28/21 08:45:00 PM,59.164,7.0
317,05/28/21 09:00:00 PM,57.958,2.0
318,05/28/21 09:15:00 PM,57.441,0.0
319,05/28/21 09:30:00 PM,56.577,0.0
320,05/28/21 09:45:00 PM,55.537,0.0
321,05/28/21 10:00:00 PM,55.017,0.0
322,05/28/21 10:15:00 PM,54.842,0.0
323,05/28/21 10:30:00 PM,54.669,0.0
324,05/28/21 10:45:00 PM,54.495,0.0
325,05/28/21 11:00:00 PM,54.495,0.0
326,05/28/21 11:15:00 PM,54.495,0.0
327,05/28/21 11:30:00 PM,54.495,0.0
328,05/28/21 11:45:00 PM,54.495,0.0
329,05/29/21 12:00:00 AM,54.669,0.0
330,05/29/21 12:15:00 AM,54.495,0.0
331,05/29/21 12:30:00 AM,54.669,0.0
332,05/29/21 12:45:00 AM,54.669,0.0
333,05/29/21 01:00:00 AM,54.669,0.0
334,05/29/21 01:15:00 AM,54.669,0.0
335,05/29/21 01:30:00 AM,54.669,0.0
336,05/29/21 01:45:00 AM,54.669,0.0
337,05/29/21 02:00:00 AM,54.669,0.0
338,05/29/21 02:15:00 AM,54.495,0.0
339,05/29/21 02:30:00 AM,54.495,0.0
340,05/29/21 02:45:00 AM,54.495,0.0
341,05/29/21 03:00:00 AM,54.495,0.0
342,05/29/21 03:15:00 AM,54.495,0.0
343,05/29/21 03:30:00 AM,54.495,0.0
344,05/29/21 03:45:00 AM,54.322,0.0
345,05/29/21 04:00:00 AM,54.322,0.0
346,05/29/21 04:15:00 AM,54.322,0.0
347,05/29/21 04:30:00 AM,54.322,0.0
348,05/29/21 04:45:00 AM,54.322,0.0
349,05/29/21 05:00:00 AM,54.147,0.0
350,05/29/21 05:15:00 AM,54.147,5.0
351,05/29/21 05:30:00 AM,54.147,13.0
352,05/29/21 05:45:00 AM,54.147,25.0
353,05/29/21 06:00:00 AM,54.147,35.0
354,05/29/21 06:15:00 AM,54.147,44.0
355,05/29/21 06:30:00 AM,54.322,54.0
356,05/29/21 06:45:00 AM,54.322,62.0
357,05/29/21 07:00:00 AM,54.322,68.0
358,05/29/21 07:15:00 AM,54.322,77.0
359,05/29/21 07:30:00 AM,54.495,288.0
360,05/29/21 07:45:00 AM,54.669,384.0
361,05/29/21 08:00:00 AM,54.842,432.0
362,05/29/21 08:15:00 AM,54.842,512.0
