MiniDOT Logger Concatenated Data File
Sensor:             7392-798741
Concatenation Date: 2021Apr15 16:19:50 PDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1617403560,           2021-04-02 22:46:00,           2021-04-02 15:46:00,      3.470000,     13.859000,          9.540000,                    92.282917,      0.995000
                1617404460,           2021-04-02 23:01:00,           2021-04-02 16:01:00,      3.470000,     12.572000,          9.774000,                    91.875625,      0.995000
                1617405360,           2021-04-02 23:16:00,           2021-04-02 16:16:00,      3.470000,     13.030000,          9.741000,                    92.510797,      0.997000
                1617406260,           2021-04-02 23:31:00,           2021-04-02 16:31:00,      3.470000,     12.272000,          9.819000,                    91.675587,      0.995000
                1617407160,           2021-04-02 23:46:00,           2021-04-02 16:46:00,      3.470000,     12.042000,          9.936000,                    92.285247,      0.998000
                1617408060,           2021-04-03 00:01:00,           2021-04-02 17:01:00,      3.470000,     15.669000,          9.639000,                    96.971436,      1.005000
                1617408960,           2021-04-03 00:16:00,           2021-04-02 17:16:00,      3.470000,     15.849000,         10.355000,                   104.574965,      1.000000
                1617409860,           2021-04-03 00:31:00,           2021-04-02 17:31:00,      3.470000,     14.888000,         11.539000,                   114.154453,      0.999000
                1617410760,           2021-04-03 00:46:00,           2021-04-02 17:46:00,      3.470000,     14.336000,         12.497000,                   122.157676,      0.999000
                1617411660,           2021-04-03 01:01:00,           2021-04-02 18:01:00,      3.470000,     13.850000,         13.262000,                   128.261378,      1.003000
                1617412560,           2021-04-03 01:16:00,           2021-04-02 18:16:00,      3.470000,     13.476000,         13.794000,                   132.308838,      1.001000
                1617413460,           2021-04-03 01:31:00,           2021-04-02 18:31:00,      3.470000,     13.196000,         14.220000,                   135.549051,      0.999000
                1617414360,           2021-04-03 01:46:00,           2021-04-02 18:46:00,      3.470000,     12.959000,         14.621000,                   138.636237,      1.000000
                1617415260,           2021-04-03 02:01:00,           2021-04-02 19:01:00,      3.470000,     12.766000,         15.004000,                   141.654039,      1.003000
                1617416160,           2021-04-03 02:16:00,           2021-04-02 19:16:00,      3.470000,     12.528000,         15.210000,                   142.832400,      1.000000
                1617417060,           2021-04-03 02:31:00,           2021-04-02 19:31:00,      3.470000,     11.498000,         15.634000,                   143.415128,      1.001000
                1617417960,           2021-04-03 02:46:00,           2021-04-02 19:46:00,      3.470000,     10.280000,         15.890000,                   141.702148,      1.002000
                1617418860,           2021-04-03 03:01:00,           2021-04-02 20:01:00,      3.470000,      9.279000,         15.792000,                   137.531162,      1.001000
                1617419760,           2021-04-03 03:16:00,           2021-04-02 20:16:00,      3.470000,      8.899000,         15.539000,                   134.101100,      1.002000
                1617420660,           2021-04-03 03:31:00,           2021-04-02 20:31:00,      3.470000,      8.833000,         15.167000,                   130.683065,      1.001000
                1617421560,           2021-04-03 03:46:00,           2021-04-02 20:46:00,      3.470000,      8.731000,         14.882000,                   127.912645,      1.002000
                1617422460,           2021-04-03 04:01:00,           2021-04-02 21:01:00,      3.460000,      8.637000,         14.687000,                   125.950472,      1.002000
                1617423360,           2021-04-03 04:16:00,           2021-04-02 21:16:00,      3.460000,      8.628000,         14.466000,                   124.028280,      1.002000
                1617424260,           2021-04-03 04:31:00,           2021-04-02 21:31:00,      3.460000,      8.562000,         14.293000,                   122.349614,      1.000000
                1617425160,           2021-04-03 04:46:00,           2021-04-02 21:46:00,      3.460000,      8.553000,         14.153000,                   121.124820,      1.001000
                1617426060,           2021-04-03 05:01:00,           2021-04-02 22:01:00,      3.460000,      8.515000,         14.034000,                   119.995964,      1.001000
                1617426960,           2021-04-03 05:16:00,           2021-04-02 22:16:00,      3.460000,      8.506000,         13.901000,                   118.832863,      1.000000
                1617427860,           2021-04-03 05:31:00,           2021-04-02 22:31:00,      3.460000,      8.459000,         13.826000,                   118.057212,      1.003000
                1617428760,           2021-04-03 05:46:00,           2021-04-02 22:46:00,      3.460000,      8.459000,         13.672000,                   116.742240,      1.002000
                1617429660,           2021-04-03 06:01:00,           2021-04-02 23:01:00,      3.460000,      8.449000,         13.546000,                   115.638318,      1.002000
                1617430560,           2021-04-03 06:16:00,           2021-04-02 23:16:00,      3.460000,      8.440000,         13.461000,                   114.887625,      1.002000
                1617431460,           2021-04-03 06:31:00,           2021-04-02 23:31:00,      3.460000,      8.421000,         13.330000,                   113.717150,      1.000000
                1617432360,           2021-04-03 06:46:00,           2021-04-02 23:46:00,      3.460000,      8.402000,         13.276000,                   113.204288,      1.002000
                1617433260,           2021-04-03 07:01:00,           2021-04-03 00:01:00,      3.460000,      8.431000,         13.177000,                   112.439186,      1.002000
                1617434160,           2021-04-03 07:16:00,           2021-04-03 00:16:00,      3.460000,      8.412000,         13.049000,                   111.295661,      1.001000
                1617435060,           2021-04-03 07:31:00,           2021-04-03 00:31:00,      3.450000,      8.412000,         12.898000,                   110.007774,      1.000000
                1617435960,           2021-04-03 07:46:00,           2021-04-03 00:46:00,      3.450000,      8.421000,         12.818000,                   109.349319,      1.002000
                1617436860,           2021-04-03 08:01:00,           2021-04-03 01:01:00,      3.450000,      8.402000,         12.640000,                   107.781124,      1.000000
                1617437760,           2021-04-03 08:16:00,           2021-04-03 01:16:00,      3.450000,      8.431000,         12.543000,                   107.029272,      1.001000
                1617438660,           2021-04-03 08:31:00,           2021-04-03 01:31:00,      3.450000,      8.449000,         12.438000,                   106.179639,      1.001000
                1617439560,           2021-04-03 08:46:00,           2021-04-03 01:46:00,      3.450000,      8.421000,         12.387000,                   105.672493,      1.002000
                1617440460,           2021-04-03 09:01:00,           2021-04-03 02:01:00,      3.450000,      8.440000,         12.282000,                   104.825036,      1.001000
                1617441360,           2021-04-03 09:16:00,           2021-04-03 02:16:00,      3.450000,      8.421000,         12.219000,                   104.239299,      1.001000
                1617442260,           2021-04-03 09:31:00,           2021-04-03 02:31:00,      3.450000,      8.412000,         12.157000,                   103.687743,      1.002000
                1617443160,           2021-04-03 09:46:00,           2021-04-03 02:46:00,      3.450000,      8.421000,         12.055000,                   102.840228,      1.000000
